quadkey,is_pre_hub,is_post_hub,is_new_hub,degree_pre,degree_post,lat,lon,distance_to_epicenter_km,hub_pre_hours_since_quake,hub_post_hours_since_quake
12210031211302,0,1,1,4.0,16.0,38.177750454838176,27.344970703125,859.4105226055968,-8.0,16.0
12210031233000,0,1,1,8.0,16.0,37.848831996146686,27.257080078125,865.0395260287273,-8.0,16.0
12210033211330,0,1,1,6.0,16.0,37.0464083932161,27.388916015625,854.8529948901803,-8.0,16.0
12210100101013,0,1,1,8.0,16.0,40.95501080907676,29.080810546875,804.4847483343723,-8.0,16.0
12210100110331,0,1,1,2.0,16.0,40.87198723550495,29.344482421874996,780.6360818407239,-8.0,16.0
12210100112100,0,1,1,5.0,16.0,40.838748616860215,29.278564453125,783.6868026674824,-8.0,16.0
12210100302031,0,1,1,0.0,16.0,40.27114316659237,28.905029296875,784.216549590356,-8.0,16.0
12210100302322,0,1,1,0.0,16.0,40.187266203855806,28.927001953125004,778.8320445235371,-8.0,16.0
12210100302323,0,1,1,2.0,16.0,40.187266203855806,28.948974609375,777.1129607756234,-8.0,16.0
12210100331311,0,1,1,7.0,16.0,40.10328539395856,29.520263671875,728.8667116749631,-8.0,16.0
12210101021110,0,1,1,8.0,16.0,40.705627417461386,29.849853515625,734.5094267228972,-8.0,16.0
12210101102132,0,1,1,8.0,16.0,40.78885942352399,30.377197265625,701.4103362630146,-8.0,16.0
12210101103202,0,1,1,6.0,16.0,40.75557912187504,30.421142578125,696.2954000083319,-8.0,16.0
12210103112030,0,1,1,1.0,16.0,39.73253746660863,30.640869140625,624.8125250956793,-8.0,16.0
12210110013321,0,1,1,9.0,16.0,40.73893272030042,31.585693359375,615.3310543106209,-8.0,16.0
12210111223300,0,1,1,3.0,16.0,39.96870022636765,32.618408203125,493.6409427310545,-8.0,16.0
12210111232221,0,1,1,0.0,16.0,39.935012441941815,32.728271484375,483.94579527625945,-8.0,16.0
12210112130132,0,1,1,9.0,16.0,39.58028975715459,32.135009765625,503.6784417417806,-8.0,16.0
12210120020022,0,1,1,7.0,16.0,38.48799409611199,28.135986328125,794.4933476783926,-8.0,16.0
12210120113003,0,1,1,9.0,16.0,38.65977721690729,29.388427734375,690.3293203731985,-8.0,16.0
12210123313202,0,1,1,6.0,16.0,36.92354717522953,30.772705078124996,556.0912584273505,-8.0,16.0
12210123330001,0,1,1,5.0,16.0,36.87083165005701,30.618896484375,570.2303883213195,-8.0,16.0
12210123331103,0,1,1,6.0,16.0,36.853251717941454,30.882568359375,547.0644513928752,-8.0,16.0
12210131220322,0,1,1,4.0,16.0,37.866180274890645,32.442626953125,411.9579939697501,-8.0,16.0
12210131221000,0,1,1,5.0,16.0,37.98750386011261,32.530517578125,406.8139714027662,-8.0,16.0
12210131223022,0,1,1,4.0,16.0,37.79676266673158,32.53051757812501,403.1332153627719,-8.0,16.0
12210133123220,0,1,1,8.0,16.0,37.18657808806519,33.233642578125,336.48906552524636,-8.0,16.0
12210311032312,0,1,1,8.0,16.0,36.07574171432409,32.83813476562499,393.6396248753816,-8.0,16.0
12211022321023,0,1,1,1.0,16.0,36.818079722468326,34.661865234375,214.17099615743894,-8.0,16.0
12211032300132,0,1,1,4.0,16.0,37.0990024371286,37.408447265625,34.396211108908545,-8.0,16.0
12032322322330,1,1,0,38.0,123.0,41.00477490069208,28.970947265625,815.2330454237643,-8.0,16.0
12032322322312,1,1,0,44.0,118.0,41.02135458708634,28.970947265625,816.1251963613911,-8.0,16.0
12032322322133,1,1,0,33.0,112.0,41.05450144162682,28.992919921875,816.3109927803124,-8.0,16.0
12210111232333,1,1,0,56.0,105.0,39.9181623282233,32.860107421875,473.9694874760625,-8.0,16.0
12032322322321,1,1,0,43.0,98.0,41.00477490069208,28.948974609375004,816.8480530922353,-8.0,16.0
12032322322131,1,1,0,41.0,95.0,41.07106860910099,28.992919921875,817.2141002866739,-8.0,16.0
12032322323020,1,1,0,19.0,92.0,41.07106860910099,29.014892578125004,815.6101704655304,-8.0,16.0
12210111232331,1,1,0,39.0,90.0,39.935012441941815,32.860107421875,475.1444652964043,-8.0,16.0
12032322322211,1,1,0,37.0,85.0,41.03793010084351,28.905029296875004,821.8559463192144,-8.0,16.0
12032322322230,1,1,0,22.0,84.0,41.00477490069208,28.883056640625,821.7001562350293,-8.0,16.0
12032322322231,1,1,0,27.0,84.0,41.00477490069208,28.905029296875,820.0816155720903,-8.0,16.0
12210113010101,1,1,0,17.0,78.0,39.90130806741598,32.81616210937499,475.7358227488432,-8.0,16.0
12032322322302,1,1,0,28.0,75.0,41.02135458708634,28.927001953125004,819.3520868440959,-8.0,16.0
12032322322311,1,1,0,44.0,75.0,41.03793010084351,28.992919921875,815.4108032820227,-8.0,16.0
12032322233331,1,1,0,11.0,74.0,41.00477490069208,28.817138671875004,826.5627320785471,-8.0,16.0
12210111232323,1,1,0,24.0,73.0,39.9181623282233,32.816162109375,476.8986756546318,-8.0,16.0
12032322322023,1,1,0,35.0,72.0,41.05450144162682,28.861083984375,825.9729271825306,-8.0,16.0
12032322322212,1,1,0,20.0,72.0,41.02135458708634,28.883056640625,822.5837124532478,-8.0,16.0
12032322322222,1,1,0,31.0,71.0,40.988191041999,28.839111328125,824.0643742414369,-8.0,16.0
12032322233202,1,1,0,26.0,70.0,41.02135458708634,28.663330078125,838.8109228783158,-8.0,16.0
12032322322213,1,1,0,17.0,70.0,41.02135458708634,28.905029296875,820.9673112982956,-8.0,16.0
12032322322220,1,1,0,43.0,70.0,41.00477490069208,28.839111328125,824.9407214125957,-8.0,16.0
12210100303232,1,1,0,51.0,70.0,40.187266203855806,29.058837890625,768.5305414805398,-8.0,16.0
12032322233203,1,1,0,23.0,68.0,41.02135458708634,28.685302734375,837.1831326311406,-8.0,16.0
12032322322303,1,1,0,38.0,68.0,41.02135458708634,28.948974609375004,817.7380461588771,-8.0,16.0
12032322233201,1,1,0,29.0,67.0,41.03793010084351,28.685302734375004,838.050631321357,-8.0,16.0
12032322322130,1,1,0,15.0,67.0,41.07106860910099,28.970947265625,818.819253769742,-8.0,16.0
12210031030321,1,1,0,21.0,67.0,38.43637909011187,27.191162109375,875.4451342581157,-8.0,16.0
12032322233330,1,1,0,23.0,66.0,41.00477490069208,28.795166015625,828.1858856453974,-8.0,16.0
12032322322132,1,1,0,21.0,66.0,41.05450144162682,28.970947265625,817.9183133246473,-8.0,16.0
12032322322201,1,1,0,33.0,66.0,41.03793010084351,28.861083984375004,825.0856430338428,-8.0,16.0
12210031030233,1,1,0,19.0,66.0,38.41916588113755,27.147216796875004,879.0485170190871,-8.0,16.0
12032322322001,1,1,0,26.0,65.0,41.10419042278815,28.861083984375,828.6522009670931,-8.0,16.0
12032322322033,1,1,0,30.0,65.0,41.05450144162682,28.905029296875,822.7475079874927,-8.0,16.0
12210100101100,1,1,0,22.0,65.0,40.971603011346815,29.102783203125,803.7667252538708,-8.0,16.0
12210100303230,1,1,0,38.0,65.0,40.20404990582556,29.058837890625,769.2706021004831,-8.0,16.0
12210100303233,1,1,0,34.0,65.0,40.187266203855806,29.080810546875004,766.8166989488736,-8.0,16.0
12032322233132,1,1,0,26.0,64.0,41.05450144162682,28.795166015625,830.8198494809998,-8.0,16.0
12032322233311,1,1,0,17.0,64.0,41.03793010084351,28.817138671875,828.3200148136275,-8.0,16.0
12032322322233,1,1,0,25.0,64.0,40.988191041999,28.905029296875,819.1988718116319,-8.0,16.0
12032322323330,1,1,0,19.0,64.0,41.00477490069208,29.146728515625,802.3565039261262,-8.0,16.0
12032322233220,1,1,0,22.0,63.0,41.00477490069208,28.663330078125,837.9484304043415,-8.0,16.0
12210031032010,1,1,0,35.0,63.0,38.40194856963421,27.125244140625,880.7550854430232,-8.0,16.0
12210111232300,1,1,0,20.0,63.0,39.96870022636765,32.794189453125,481.8699526134756,-8.0,16.0
12032233330203,1,1,0,26.0,62.0,41.15384183520319,27.806396484375,909.482576114049,-8.0,16.0
12032322322022,1,1,0,32.0,62.0,41.05450144162682,28.839111328125,827.5874024381344,-8.0,16.0
12032322322203,1,1,0,39.0,62.0,41.02135458708634,28.861083984375,824.201283290855,-8.0,16.0
12210031030231,1,1,0,24.0,62.0,38.43637909011187,27.147216796875,879.250681072064,-8.0,16.0
12032322233232,1,1,0,18.0,61.0,40.988191041999,28.707275390624996,833.8260763417913,-8.0,16.0
12032322323223,1,1,0,32.0,61.0,40.988191041999,29.036865234375,809.4994998078338,-8.0,16.0
12210031030303,1,1,0,15.0,61.0,38.45358819598149,27.191162109375,875.6531411583147,-8.0,16.0
12210031032012,1,1,0,23.0,61.0,38.3847271561792,27.125244140625,880.5618956551593,-8.0,16.0
12032322322012,1,1,0,21.0,60.0,41.08763160293221,28.883056640625,826.1471928294039,-8.0,16.0
12032322323302,1,1,0,26.0,60.0,41.02135458708634,29.102783203125,806.4735113354169,-8.0,16.0
12210031030201,1,1,0,26.0,60.0,38.47079319817235,27.103271484375,883.4694705381527,-8.0,16.0
12210100303322,1,1,0,25.0,60.0,40.187266203855806,29.102783203125,765.1037509048435,-8.0,16.0
12210111232330,1,1,0,12.0,60.0,39.935012441941815,32.838134765625,476.6035225252564,-8.0,16.0
12032322233221,1,1,0,16.0,59.0,41.00477490069208,28.685302734375,836.3185606008124,-8.0,16.0
12032322233313,1,1,0,12.0,59.0,41.02135458708634,28.817138671875,827.43990618994,-8.0,16.0
12032322323303,1,1,0,19.0,59.0,41.02135458708634,29.124755859375,804.8692014050982,-8.0,16.0
12032322233133,1,1,0,18.0,58.0,41.05450144162682,28.817138671875004,829.2030455069282,-8.0,16.0
12032322322200,1,1,0,25.0,58.0,41.03793010084351,28.839111328125,826.7022480157905,-8.0,16.0
12032322322221,1,1,0,29.0,58.0,41.00477490069208,28.861083984375,823.3198604982063,-8.0,16.0
12032322322300,1,1,0,17.0,58.0,41.03793010084351,28.927001953125,820.242868611028,-8.0,16.0
12032322322310,1,1,0,38.0,58.0,41.03793010084351,28.970947265624996,817.0202899293002,-8.0,16.0
12210111223213,1,1,0,22.0,58.0,39.95185840813495,32.596435546875,493.98885889420063,-8.0,16.0
12032322233200,1,1,0,24.0,57.0,41.03793010084351,28.663330078125,839.6763406279774,-8.0,16.0
12032322233312,1,1,0,22.0,57.0,41.02135458708634,28.795166015625004,829.0609444623631,-8.0,16.0
12032322233332,1,1,0,10.0,57.0,40.988191041999,28.795166015625,827.3137725011553,-8.0,16.0
12210131220330,1,1,0,32.0,57.0,37.8835244703868,32.486572265625,408.47439567566556,-8.0,16.0
12032322322031,1,1,0,27.0,56.0,41.07106860910099,28.905029296875,823.6419836797737,-8.0,16.0
12210031030232,1,1,0,19.0,56.0,38.41916588113755,27.125244140625004,880.9523216296137,-8.0,16.0
12210100101130,1,1,0,23.0,56.0,40.93841443553153,29.146728515625,798.7477244282303,-8.0,16.0
12210100302321,1,1,0,15.0,56.0,40.20404990582556,28.948974609375,777.8427854958469,-8.0,16.0
12210111232312,1,1,0,21.0,56.0,39.95185840813495,32.838134765625,477.7787209569054,-8.0,16.0
12210123312303,1,1,0,26.0,56.0,36.92354717522953,30.706787109375,561.9308167231006,-8.0,16.0
12032322322210,1,1,0,33.0,55.0,41.03793010084351,28.883056640625,823.4702068058532,-8.0,16.0
12210100302301,1,1,0,11.0,55.0,40.23760484645008,28.948974609375,779.3131869104263,-8.0,16.0
12210111223212,1,1,0,18.0,55.0,39.95185840813495,32.57446289062499,495.48033232747963,-8.0,16.0
12210131220332,1,1,0,33.0,55.0,37.866180274890645,32.486572265625,408.15239141292136,-8.0,16.0
12032322232313,1,1,0,19.0,54.0,41.02135458708634,28.641357421875,840.4398152997029,-8.0,16.0
12032322233230,1,1,0,18.0,54.0,41.00477490069208,28.707275390625,834.6897936016148,-8.0,16.0
12210100110320,1,1,0,21.0,54.0,40.87198723550495,29.278564453125,785.4753226288145,-8.0,16.0
12032322322113,1,1,0,27.0,53.0,41.08763160293221,28.992919921875004,818.1201129974711,-8.0,16.0
12032322322122,1,1,0,22.0,53.0,41.05450144162682,28.927001953125004,821.1365781099761,-8.0,16.0
12032322323322,1,1,0,16.0,53.0,40.988191041999,29.102783203125,804.6660167344301,-8.0,16.0
12032322332202,1,1,0,22.0,53.0,41.02135458708634,29.190673828125004,800.0638002643628,-8.0,16.0
12210031030322,1,1,0,14.0,53.0,38.41916588113755,27.169189453125,877.144805382223,-8.0,16.0
12210031032001,1,1,0,20.0,53.0,38.40194856963421,27.103271484375,882.6598583366381,-8.0,16.0
12210131220313,1,1,0,14.0,53.0,37.90086458200727,32.508544921875,406.90677647639427,-8.0,16.0
12032322322120,1,1,0,24.0,52.0,41.07106860910099,28.927001953125,822.0332026663233,-8.0,16.0
12032322322202,1,1,0,22.0,52.0,41.02135458708634,28.839111328125,825.820016842756,-8.0,16.0
12032322323233,1,1,0,21.0,52.0,40.988191041999,29.080810546875,806.2759580756708,-8.0,16.0
12210100302123,1,1,0,18.0,52.0,40.25437608428542,28.948974609375007,780.0537366997045,-8.0,16.0
12210111233220,1,1,0,21.0,52.0,39.935012441941815,32.882080078125,473.68860838974945,-8.0,16.0
12210113010111,1,1,0,21.0,52.0,39.90130806741598,32.86010742187501,472.7987188689674,-8.0,16.0
12210123312320,1,1,0,27.0,52.0,36.90597937942313,30.684814453125,564.0421547608134,-8.0,16.0
12210123312321,1,1,0,31.0,52.0,36.90597937942313,30.706787109375,562.095737017417,-8.0,16.0
12210123312323,1,1,0,31.0,52.0,36.88840753745855,30.706787109375,562.2674185425303,-8.0,16.0
12032322323213,1,1,0,21.0,51.0,41.02135458708634,29.080810546875004,808.0790634330783,-8.0,16.0
12210031032210,1,1,0,22.0,51.0,38.33303830990123,27.125244140625,880.0066607068069,-8.0,16.0
12210131220133,1,1,0,17.0,51.0,37.93553255111769,32.508544921875,407.5985361960653,-8.0,16.0
12032322322013,1,1,0,23.0,50.0,41.08763160293221,28.905029296875004,824.5393607970205,-8.0,16.0
12210031032031,1,1,0,16.0,50.0,38.36750164135138,27.147216796875,878.4663421181078,-8.0,16.0
12210111223303,1,1,0,16.0,50.0,39.95185840813495,32.640380859375,491.0145815879679,-8.0,16.0
12210120323211,1,1,0,28.0,50.0,37.77939806130826,29.080810546875,704.6530135794045,-8.0,16.0
12032322323203,1,1,0,18.0,49.0,41.02135458708634,29.036865234375,811.2938642490307,-8.0,16.0
12210100302303,1,1,0,16.0,49.0,40.220829453493806,28.948974609375,778.5761986919628,-8.0,16.0
12210100303031,1,1,0,12.0,49.0,40.27114316659237,29.080810546875,770.5633351563562,-8.0,16.0
12210100303231,1,1,0,16.0,49.0,40.20404990582556,29.080810546875,767.558828196873,-8.0,16.0
12032322322030,1,1,0,16.0,48.0,41.07106860910099,28.883056640625004,825.2519595542387,-8.0,16.0
12210031030300,1,1,0,24.0,48.0,38.47079319817235,27.169189453125004,877.7661166441127,-8.0,16.0
12210100302310,1,1,0,16.0,48.0,40.23760484645008,28.970947265625,777.6010731790196,-8.0,16.0
12210111232131,1,1,0,16.0,48.0,40.00237141721941,32.860107421875,479.88574018124336,-8.0,16.0
12210111232133,1,1,0,20.0,48.0,39.98553789620646,32.86010742187501,478.6942891415172,-8.0,16.0
12210100303220,1,1,0,18.0,47.0,40.20404990582556,29.014892578125,772.6968306953247,-8.0,16.0
12210100303320,1,1,0,17.0,47.0,40.20404990582556,29.102783203125004,765.8479560119774,-8.0,16.0
12210131220312,1,1,0,25.0,47.0,37.90086458200727,32.486572265625,408.8051536830221,-8.0,16.0
12210131220333,1,1,0,29.0,47.0,37.866180274890645,32.508544921875,406.25007025652155,-8.0,16.0
12032322322011,1,1,0,15.0,46.0,41.10419042278815,28.905029296875,825.4396267648305,-8.0,16.0
12032322322032,1,1,0,14.0,46.0,41.05450144162682,28.883056640625007,824.3596266969427,-8.0,16.0
12032322323002,1,1,0,13.0,46.0,41.08763160293221,29.014892578125,816.5183572209155,-8.0,16.0
12032322323232,1,1,0,19.0,46.0,40.988191041999,29.058837890625,807.8871215641207,-8.0,16.0
12032322332221,1,1,0,19.0,46.0,41.00477490069208,29.212646484375,797.5482366774193,-8.0,16.0
12210031030312,1,1,0,15.0,46.0,38.45358819598149,27.213134765625,873.7514173666168,-8.0,16.0
12210031032030,1,1,0,14.0,46.0,38.36750164135138,27.125244140625,880.3727578937957,-8.0,16.0
12210031032102,1,1,0,23.0,46.0,38.3847271561792,27.169189453125,876.7508754931029,-8.0,16.0
12210100101101,1,1,0,25.0,46.0,40.971603011346815,29.124755859375,802.1558140893956,-8.0,16.0
12210100101102,1,1,0,20.0,46.0,40.95501080907676,29.102783203125,802.87042191055,-8.0,16.0
12210100302313,1,1,0,19.0,46.0,40.220829453493806,28.992919921875004,775.1487677497324,-8.0,16.0
12210100302331,1,1,0,27.0,46.0,40.20404990582556,28.992919921875,774.4112733286069,-8.0,16.0
12210100303221,1,1,0,27.0,46.0,40.20404990582556,29.036865234375,770.9832716179969,-8.0,16.0
12210111223211,1,1,0,18.0,46.0,39.96870022636765,32.59643554687499,495.1257472967694,-8.0,16.0
12210111233201,1,1,0,11.0,46.0,39.96870022636765,32.90405273437499,474.6142985831099,-8.0,16.0
12210111233223,1,1,0,22.0,46.0,39.9181623282233,32.904052734375,471.05304236254335,-8.0,16.0
12210131220311,1,1,0,14.0,46.0,37.91820060912576,32.508544921875,407.24828882773505,-8.0,16.0
12032322232331,1,1,0,22.0,45.0,41.00477490069208,28.641357421875004,839.5793964938528,-8.0,16.0
12032322233110,1,1,0,13.0,45.0,41.10419042278815,28.795166015625,833.4799899252257,-8.0,16.0
12032322322010,1,1,0,11.0,45.0,41.10419042278815,28.883056640625004,827.045313998359,-8.0,16.0
12032322323231,1,1,0,28.0,45.0,41.00477490069208,29.080810546875,807.1760303651643,-8.0,16.0
12032322332220,1,1,0,19.0,45.0,41.00477490069208,29.190673828125,799.1497286930869,-8.0,16.0
12210031030330,1,1,0,18.0,45.0,38.43637909011187,27.213134765625004,873.5425063770285,-8.0,16.0
12210100101133,1,1,0,24.0,45.0,40.92181389105531,29.168701171874996,796.2379663249014,-8.0,16.0
12210100113031,1,1,0,24.0,45.0,40.80549332287863,29.432373046875007,770.5736085065245,-8.0,16.0
12210100303323,1,1,0,20.0,45.0,40.187266203855806,29.124755859375,763.3917034691632,-8.0,16.0
12210101012211,1,1,0,19.0,45.0,40.77222135640309,29.959716796875004,730.2864341647271,-8.0,16.0
12210111232130,1,1,0,20.0,45.0,40.00237141721941,32.838134765625,481.3290314636467,-8.0,16.0
12210111233203,1,1,0,11.0,45.0,39.95185840813495,32.904052734375,473.42307912440907,-8.0,16.0
12210123312312,1,1,0,28.0,45.0,36.92354717522953,30.728759765625007,559.9842879219792,-8.0,16.0
12210131221202,1,1,0,11.0,45.0,37.90086458200727,32.530517578125,405.0087576474491,-8.0,16.0
12032322322223,1,1,0,12.0,44.0,40.988191041999,28.861083984375,822.4413872234647,-8.0,16.0
12210100101132,1,1,0,20.0,44.0,40.92181389105531,29.146728515625,797.8530385444957,-8.0,16.0
12210111232123,1,1,0,16.0,44.0,39.98553789620646,32.816162109375,481.59194701463,-8.0,16.0
12210111232313,1,1,0,17.0,44.0,39.95185840813495,32.860107421875,476.3236157142852,-8.0,16.0
12210111233200,1,1,0,15.0,44.0,39.96870022636765,32.88208007812501,476.05897117668474,-8.0,16.0
12210113011010,1,1,0,17.0,44.0,39.90130806741598,32.926025390625,468.4169194918649,-8.0,16.0
12210123312332,1,1,0,21.0,44.0,36.88840753745855,30.728759765625007,560.3211582949219,-8.0,16.0
12210131220131,1,1,0,24.0,44.0,37.95286040736008,32.508544921875,407.9574896410476,-8.0,16.0
12211021001313,1,1,0,37.0,44.0,38.72837540415917,35.496826171875,219.06243529425558,-8.0,16.0
12032322322121,1,1,0,21.0,43.0,41.07106860910099,28.948974609375,820.4256236381033,-8.0,16.0
12032322322232,1,1,0,17.0,43.0,40.988191041999,28.883056640625007,820.8195507704013,-8.0,16.0
12032322323300,1,1,0,18.0,43.0,41.03793010084351,29.102783203125004,807.3816881367148,-8.0,16.0
12210100303030,1,1,0,10.0,43.0,40.27114316659237,29.058837890625004,772.2667948722707,-8.0,16.0
12210101012210,1,1,0,22.0,43.0,40.77222135640309,29.937744140625,731.8742283534676,-8.0,16.0
12210111232132,1,1,0,19.0,43.0,39.98553789620646,32.838134765625,480.1415112527744,-8.0,16.0
12210111232310,1,1,0,12.0,43.0,39.96870022636765,32.838134765625,478.95806251638527,-8.0,16.0
12210111233020,1,1,0,20.0,43.0,40.00237141721941,32.882080078125,478.44570567135577,-8.0,16.0
12210123312322,1,1,0,24.0,43.0,36.88840753745855,30.684814453125007,564.2136928556315,-8.0,16.0
12032322232311,1,1,0,16.0,42.0,41.03793010084351,28.641357421875,841.303157976229,-8.0,16.0
12032322233323,1,1,0,12.0,42.0,40.988191041999,28.773193359375004,828.940170129553,-8.0,16.0
12032322322102,1,1,0,15.0,42.0,41.08763160293221,28.927001953125,822.9327296301518,-8.0,16.0
12032322322320,1,1,0,17.0,42.0,41.00477490069208,28.927001953125004,818.4642455081771,-8.0,16.0
12210100101011,1,1,0,20.0,42.0,40.971603011346815,29.080810546875004,805.3788596836622,-8.0,16.0
12210100101311,1,1,0,21.0,42.0,40.90520917599379,29.168701171875004,795.3441030385032,-8.0,16.0
12210100113032,1,1,0,15.0,42.0,40.78885942352399,29.410400390625,771.2925513793105,-8.0,16.0
12210100302132,1,1,0,21.0,42.0,40.25437608428542,28.970947265625,778.3436680330832,-8.0,16.0
12210100302311,1,1,0,18.0,42.0,40.23760484645008,28.992919921875,775.8898452276487,-8.0,16.0
12032322322111,1,1,0,28.0,41.0,41.10419042278815,28.992919921875,819.0290181352485,-8.0,16.0
12032322323320,1,1,0,18.0,41.0,41.00477490069208,29.102783203125004,805.56828315262,-8.0,16.0
12032322323323,1,1,0,17.0,41.0,40.988191041999,29.124755859375004,803.0573049857996,-8.0,16.0
12210031032011,1,1,0,18.0,41.0,38.40194856963421,27.147216796875,878.8504020452111,-8.0,16.0
12210100101121,1,1,0,14.0,41.0,40.93841443553153,29.124755859375,800.3618131936275,-8.0,16.0
12210100303212,1,1,0,11.0,41.0,40.220829453493806,29.058837890625,770.0142715532032,-8.0,16.0
12210123312302,1,1,0,21.0,41.0,36.92354717522953,30.684814453125,563.8773546258009,-8.0,16.0
12032322233310,1,1,0,12.0,40.0,41.03793010084351,28.795166015625,829.9389365382267,-8.0,16.0
12032322233321,1,1,0,12.0,40.0,41.00477490069208,28.773193359375004,829.8101753110844,-8.0,16.0
12032322322112,1,1,0,14.0,40.0,41.08763160293221,28.970947265625,819.7230985123657,-8.0,16.0
12032322323202,1,1,0,19.0,40.0,41.02135458708634,29.014892578125,812.9030981596162,-8.0,16.0
12210031032013,1,1,0,23.0,40.0,38.3847271561792,27.147216796875004,878.656341858994,-8.0,16.0
12210031032120,1,1,0,16.0,40.0,38.36750164135138,27.169189453125004,876.5600110507634,-8.0,16.0
12210111233022,1,1,0,20.0,40.0,39.98553789620646,32.88208007812499,477.2503099995878,-8.0,16.0
12032322322123,1,1,0,20.0,39.0,41.05450144162682,28.948974609375004,819.5268441702555,-8.0,16.0
12210031021133,1,1,0,14.0,39.0,38.48799409611199,27.059326171875,887.4828535310336,-8.0,16.0
12210031030210,1,1,0,18.0,39.0,38.47079319817235,27.125244140625,881.5682515470342,-8.0,16.0
12210031030310,1,1,0,15.0,39.0,38.47079319817235,27.213134765625,873.9643909537369,-8.0,16.0
12210100110200,1,1,0,12.0,39.0,40.90520917599379,29.190673828125,793.7280431334415,-8.0,16.0
12210100110212,1,1,0,17.0,39.0,40.88860029069413,29.234619140625004,789.6021367808427,-8.0,16.0
12210100113002,1,1,0,14.0,39.0,40.82212305410941,29.366455078124996,776.3203711291309,-8.0,16.0
12210100302330,1,1,0,10.0,39.0,40.20404990582556,28.970947265625004,776.1265935637304,-8.0,16.0
12210111223210,1,1,0,17.0,39.0,39.96870022636765,32.574462890625,496.6134472828912,-8.0,16.0
12210111232113,1,1,0,15.0,39.0,40.01920078897608,32.860107421875,481.0812198791745,-8.0,16.0
12210111232122,1,1,0,16.0,39.0,39.98553789620646,32.794189453125,483.0455673955328,-8.0,16.0
12210131220331,1,1,0,20.0,39.0,37.8835244703868,32.508544921875,406.57402761809595,-8.0,16.0
12032233330202,1,1,0,12.0,38.0,41.15384183520319,27.784423828125,911.134867028749,-8.0,16.0
12032322323321,1,1,0,17.0,38.0,41.00477490069208,29.124755859375,803.9617718334258,-8.0,16.0
12210031030200,1,1,0,21.0,38.0,38.47079319817235,27.081298828125004,885.3707895469656,-8.0,16.0
12210100110231,1,1,0,17.0,38.0,40.87198723550495,29.256591796875,787.0909036092107,-8.0,16.0
12210100110302,1,1,0,14.0,38.0,40.88860029069413,29.278564453125,786.3742070961417,-8.0,16.0
12210100110321,1,1,0,11.0,38.0,40.87198723550495,29.300537109375,783.86098679495,-8.0,16.0
12210100303332,1,1,0,18.0,38.0,40.187266203855806,29.146728515625,761.6805628141207,-8.0,16.0
12210111223302,1,1,0,11.0,38.0,39.95185840813495,32.618408203125,492.5002665513016,-8.0,16.0
12210131220321,1,1,0,22.0,38.0,37.8835244703868,32.464599609375,410.3751010370888,-8.0,16.0
12032322323221,1,1,0,10.0,37.0,41.00477490069208,29.036865234375004,810.3952026648551,-8.0,16.0
12032322323312,1,1,0,12.0,37.0,41.02135458708634,29.146728515625004,803.2661411795946,-8.0,16.0
12210031032003,1,1,0,17.0,37.0,38.3847271561792,27.103271484375,882.4675362093882,-8.0,16.0
12210031032100,1,1,0,13.0,37.0,38.40194856963421,27.169189453125,876.9458088328591,-8.0,16.0
12210100110323,1,1,0,11.0,37.0,40.85537001077644,29.300537109375,782.9629370860355,-8.0,16.0
12210111232301,1,1,0,16.0,37.0,39.96870022636765,32.816162109375,480.41242228337325,-8.0,16.0
12210120323122,1,1,0,14.0,37.0,37.79676266673158,29.102783203125004,702.8307939747939,-8.0,16.0
12210120323302,1,1,0,20.0,37.0,37.762029375801326,29.102783203125004,702.6238233914313,-8.0,16.0
12210123312231,1,1,0,21.0,37.0,36.90597937942313,30.662841796875,565.9885837853448,-8.0,16.0
12211021001312,1,1,0,24.0,37.0,38.72837540415917,35.474853515625,220.2512358127304,-8.0,16.0
12211022320311,1,1,0,20.0,37.0,36.80048766056507,34.61791992187499,218.3952293507502,-8.0,16.0
12032322233233,1,1,0,13.0,36.0,40.988191041999,28.729248046875004,832.1963287124042,-8.0,16.0
12032322323211,1,1,0,12.0,36.0,41.03793010084351,29.080810546875,808.9850441868537,-8.0,16.0
12032322323313,1,1,0,17.0,36.0,41.02135458708634,29.168701171875,801.6643382505824,-8.0,16.0
12210031030301,1,1,0,12.0,36.0,38.47079319817235,27.191162109375,875.8652022611606,-8.0,16.0
12210101012212,1,1,0,20.0,36.0,40.75557912187504,29.937744140625,730.9270431266883,-8.0,16.0
12210103101322,1,1,0,25.0,36.0,39.78321216027443,30.509033203125,637.4077527229636,-8.0,16.0
12210111233211,1,1,0,17.0,36.0,39.96870022636765,32.947998046875,471.7348492019606,-8.0,16.0
12210120323300,1,1,0,24.0,36.0,37.77939806130826,29.102783203125004,702.7246859006037,-8.0,16.0
12210123312301,1,1,0,16.0,36.0,36.94111092415822,30.706787109375004,561.7726589393225,-8.0,16.0
12211020321012,1,1,0,12.0,36.0,37.970184177231616,34.683837890625,225.0797899413515,-8.0,16.0
12211023202113,1,1,0,26.0,36.0,36.993777882507736,35.321044921875,153.08732090867645,-8.0,16.0
12210100101010,1,1,0,15.0,35.0,40.971603011346815,29.058837890625,806.9922099530203,-8.0,16.0
12210100110011,1,1,0,15.0,35.0,40.971603011346815,29.256591796875007,792.5164583642933,-8.0,16.0
