slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,350.0,1.0749148088761606,685.75,722.0,668.0,103256.2612504517,110992.61283259881,685.75,355.0,0.07491480887616064
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,360.0,1.0499058427184278,641.75,665.0,624.5,64674.33681270599,67888.71342654362,641.75,365.0,0.049905842718427795
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,370.0,1.0888930673888761,670.0,696.0,654.5,40630.45949408229,44242.028412846536,670.0,375.0,0.08889306738887615
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,380.0,1.0651746181563855,600.25,621.0,582.0,55329.47897878712,58933.98849690595,600.25,385.0,0.06517461815638548
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,390.0,1.099787127120239,602.5,617.75,582.25,75966.95319777718,83549.37364367489,602.5,395.0,0.09978712712023907
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,400.0,1.0675290624479823,501.75,507.5,487.75,122207.30951648793,130459.37025260253,501.75,405.0,0.06752906244798229
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,410.0,1.0993413590179024,565.75,583.75,553.75,133345.19381564876,146562.41760282614,565.75,415.0,0.09934135901790242
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,420.0,1.0679900534125983,638.75,658.25,624.5,92033.30639864404,98289.31301487531,638.75,425.0,0.06799005341259834
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,430.0,1.071188855168793,622.25,648.75,601.0,105906.32414587447,113453.10378256722,622.25,435.0,0.07118885516879292
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,440.0,1.1038125902068558,696.5,718.75,687.75,461619.5062259575,509505.53782693,696.5,445.0,0.10381259020685585
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,450.0,1.1038837322822872,528.5,542.25,517.5,495005.6995478593,546414.748681217,528.5,455.0,0.1038837322822872
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,460.0,1.0845403235783904,372.5,379.0,358.5,201592.87747699325,218659.60749430646,372.5,465.0,0.08454032357839036
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,470.0,1.091309732087836,246.0,265.75,235.5,22524.89227615749,24585.750135892755,246.0,475.0,0.09130973208783599
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,480.0,1.0804737553008072,175.0,192.5,167.5,20433.202036560848,22074.256506265752,175.0,485.0,0.08047375530080725
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,490.0,1.0830391244649582,258.0,266.5,251.25,31512.442678631218,34130.11204325665,258.0,495.0,0.0830391244649582
