"coverage","country","lon","lat"
"1","IN","88.64868164062499","24.09661821871491"
"1","BD","90.758056640625","24.136727776692375"
"1","BD","88.91235351562499","23.31199056778366"
"1","BD","91.944580078125","24.676969398607696"
"1","IN","88.560791015625","24.076558727977442"
"1","IN","91.593017578125","23.1504616484672"
"1","BD","91.43920898437499","24.676969398607696"
"1","IN","88.494873046875","22.80656672390966"
"1","BD","88.956298828125","23.594193939857142"
"1","BD","90.142822265625","25.175116126122305"
"1","IN","88.319091796875","23.11004891711349"
"1","BD","92.186279296875","25.07564804130032"
"1","BD","89.945068359375","22.543000592965154"
"1","BD","91.241455078125","24.63703095439319"
"1","IN","91.241455078125","23.694834334604323"
"1","BD","89.637451171875","24.437147464906445"
"1","BD","90.82397460937499","23.1504616484672"
"1","BD","91.505126953125","24.196868525459625"
"1","IN","88.53881835937499","25.334096277436352"
"1","BD","89.901123046875","24.357105098229884"
"1","BD","90.16479492187499","23.33216792325447"
"1","IN","88.934326171875","22.603868469149788"
"1","IN","88.428955078125","22.867317582933374"
"1","BD","89.307861328125","24.056496098696716"
"1","BD","91.153564453125","23.00896389071798"
"1","IN","88.494873046875","22.278930228898506"
"1","IN","88.846435546875","23.04940701063951"
"1","BD","89.04418945312501","23.190862195603998"
"1","BD","89.00024414062501","25.234758064035535"
"1","BD","91.021728515625","23.31199056778366"
"1","IN","90.494384765625","25.353954150937277"
"1","BD","90.69213867187501","24.076558727977442"
"1","IN","91.812744140625","23.089837987490625"
"1","IN","92.12036132812499","25.21488066516708"
"1","BD","90.16479492187499","23.956135943131706"
"1","BD","90.252685546875","22.80656672390966"
"1","BD","89.725341796875","23.25144013501898"
"1","BD","89.28588867187499","23.513625978124132"
"1","BD","90.36254882812501","23.31199056778366"
"1","BD","89.659423828125","25.115444992263352"
"1","BD","91.28540039062501","25.115444992263352"
"1","BD","89.285888671875","23.735068800857363"
"1","BD","89.703369140625","23.97621423555342"
"1","BD","89.373779296875","22.441494487743405"
"1","BD","89.022216796875","23.1504616484672"
"1","BD","91.76879882812499","24.776759532431658"
"1","BD","91.08764648437501","22.278930228898506"
"1","BD","89.197998046875","23.694834334604323"
"1","BD","91.834716796875","23.190862195603998"
"1","BD","90.23071289062501","24.956179617136517"
"1","BD","90.120849609375","24.93625692037783"
"1","BD","90.56030273437499","22.664709435643758"
"1","IN","91.439208984375","23.271626671625917"
"1","BD","89.967041015625","23.674712449257676"
"1","IN","88.363037109375","24.23694660963863"
"1","BD","90.032958984375","24.37712044362788"
"1","BD","89.461669921875","23.271626671625917"
"1","BD","88.80249023437501","24.317064911622275"
"1","BD","88.912353515625","24.37712044362788"
"1","IN","88.824462890625","22.360236075222442"
"1","BD","91.72485351562499","22.907803073397048"
"1","BD","91.285400390625","24.63703095439319"
"1","BD","90.64819335937501","23.956135943131706"
"1","IN","91.746826171875","23.190862195603998"
"1","IN","88.934326171875","22.644432106946258"
"1","IN","88.40698242187501","23.513625978124132"
"1","BD","88.450927734375","24.75680791064323"
"1","IN","92.098388671875","25.2745031111573"
"1","IN","91.680908203125","23.855697620153656"
"1","BD","89.76928710937499","22.92804128773121"
"1","BD","90.69213867187501","23.875791526254975"
"1","IN","88.47290039062501","25.21488066516708"
"1","IN","92.01049804687499","23.89588231358835"
"1","BD","89.59350585937499","25.115444992263352"
"1","BD","89.48364257812501","23.1504616484672"
"1","BD","90.538330078125","23.130256804790854"
"1","BD","89.241943359375","23.97621423555342"
"1","BD","89.30786132812499","23.291810149894445"
"1","BD","91.373291015625","24.37712044362788"
"1","BD","90.274658203125","24.856533937573325"
"1","BD","89.285888671875","24.75680791064323"
"1","BD","92.362060546875","23.37251343879384"
"1","BD","89.571533203125","24.93625692037783"
"1","IN","88.846435546875","25.21488066516708"
"1","BD","91.790771484375","25.1552289896745"
"1","BD","90.626220703125","24.836595152390945"
