slug,short_name,disaster_type,event_type,D_peak,t_peak_hours,fit_method,fit_min_tprime_hours,n_mono,n_post_fit,n_total_post,alpha,logA,r2,t_decay_start,t_decay_end,D_inf,D_inf_abs,near_delta_peak_windows_mean,D_inf_summary,n_time_windows,D_peak_summary,D_peak_snr,catalog_exclude_reason,route_b_exclude_via_catalog,route_b_exclude_via_cli,quality_short_windows,quality_short_post_peak,quality_low_signal,quality_low_snr,quality_missing_near_delta,analysis_n_mono_lt_threshold,analysis_alpha_nan,data_quality_ok,analysis_applicability_ok,route_b_base_ok,route_b_excluded_slug,route_b_low_r2,route_b_selected,route_b_selected_plot,drop_reason_primary,drop_reason_class
line_fire_southern_california_9_september_2024,line_fire,wildfire,INFL,0.11421894032617907,280.0,monotone_truncated,0.0,2,2,2,,,,24.0,48.0,0.9765650337398539,0.11154222331336543,0.09442868873788682,0.9765650337398539,15,0.11421894032617907,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
park_fire_2024,park_fire1,wildfire,INFL,0.08515093960172238,497.1333333333333,monotone_truncated,0.0,0,0,0,,,,,,,,0.0537708311962452,,17,0.08515093960172238,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
park_fire_california_29_july_2024,park_fire2,wildfire,INFL,0.06606983215252211,449.1333333333333,monotone_truncated,0.0,0,0,0,,,,,,,,0.0472580139095138,,15,0.06606983215252211,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
spain_flood,spain_flood,flood,INFL,0.24736791075821665,96.5,monotone_truncated,0.0,5,6,6,0.12349167517188633,0.34144408453013725,0.9075049401231653,24.0,120.0,0.7869023135838722,0.1946543812820495,0.20263897177644288,0.7869023135838722,10,0.24736791075821665,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,0.20815155200205784,36.0,monotone_truncated,0.0,3,14,14,1.5320230304057887,4.567414048230077,0.951235244189331,24.0,72.0,0.662900720319334,0.13798381375775146,-0.09945273039834522,0.662900720319334,15,0.20815155200205784,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_flooding_across_rio_grande_do_sul_state_brazil,the_flooding_across_ri,flood,EVAC,0.185428227271345,15.0,monotone_truncated,0.0,7,28,28,0.8499507299171059,2.523385353447241,0.9650883859637797,24.0,168.0,0.10498625651455856,0.01946741543334929,-0.119897040342,0.10498625651455856,30,0.185428227271345,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,0.08464392543464366,40.0,monotone_truncated,0.0,3,12,12,0.45517284380442236,1.275599182909031,0.9559837945652386,24.0,72.0,0.7102640250205663,0.0601195351727507,0.01957228363282061,0.7102640250205663,15,0.08464392543464366,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
tropical_storm_debby_united_states_pre_landfall_4_august_2024,debby_pre,tropical_storm,EVAC,0.11218287934486,72.0,monotone_truncated,0.0,1,13,13,,,,24.0,24.0,0.7829170123808042,0.08782988473695402,-0.024349582587028407,0.7829170123808042,15,0.11218287934486,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,kristine_ph,tropical_storm,EVAC,0.3675708781541667,36.0,monotone_truncated,0.0,3,11,11,0.6840959791271252,1.481821453576413,0.8688873644278217,24.0,72.0,0.4676228205841931,0.1718845308070602,-0.10959354512214085,0.4676228205841931,12,0.3675708781541667,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
tropical_storm_yagi_philippines_2_september_2024,yagi_ph,tropical_storm,EVAC,0.39313127690089705,33.0,monotone_truncated,0.0,7,13,13,0.46756255917080375,1.1051680605042173,0.7816135109142969,24.0,168.0,0.3592545128397684,0.14123418536510787,-0.2775250766699216,0.3592545128397684,14,0.39313127690089705,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
turkiye_earthquake_2023,turkiye,earthquake,INFL,0.4415896134586588,16.0,monotone_truncated,0.0,1,34,34,,,,24.0,24.0,0.5441263837953398,0.24028055949284197,0.04875024386793188,0.5441263837953398,36,0.4415896134586588,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
typhoon_krathon_across_taiwan,krathon_tw,typhoon,INFL,0.14864457672635034,-13.666666666666666,monotone_truncated,0.0,1,11,11,,,,24.0,24.0,0.6051291244865196,0.08994916257408567,0.11083492750776064,0.6051291244865196,12,0.14864457672635034,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
typhoon_yagi_across_northeastern_vietnam,yagi_vn,typhoon,EVAC,0.6716278065990458,29.0,monotone_truncated,0.0,9,10,10,0.6198376663478266,1.8868464616985003,0.9012110755422508,24.0,216.0,0.2196619868360644,0.14753109841189438,-0.49959378355312467,0.2196619868360644,11,0.6716278065990458,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
