window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,start_sum,end_sum,same_sum,N_out,N_in,Net,phi_aggregate,baseline_mean_overlap,crisis_mean_overlap,phi_mean_overlap_ratio,phi_mean_overlap_minus_1
2024-09-25 08:00:00,208.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-09-26 08:00:00,232.0,8,0-25km,338,19660.0,22357.0,18407.0,1253.0,3950.0,2697.0,1.0568814102348367,98.4575229104004,104.78888640924794,1.0643055331039486,0.0643055331039486
2024-09-26 08:00:00,232.0,8,25-50km,1386,87807.0,85163.0,83857.0,3950.0,1306.0,-2644.0,1.0801880200783582,129.9816686105396,140.7197341210223,1.0826121531233521,0.08261215312335213
2024-09-26 08:00:00,232.0,8,50-100km,966,38847.0,38801.0,38778.0,69.0,23.0,-46.0,1.0199826499633096,48.79161435944338,49.85961553814488,1.021889031398585,0.02188903139858489
2024-09-26 08:00:00,232.0,8,100-200km,753,27410.0,27403.0,27374.0,36.0,29.0,-7.0,1.0174853320393875,41.15364197412262,41.42783531714961,1.006662675036134,0.006662675036134047
2024-09-26 08:00:00,232.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-09-27 08:00:00,256.0,8,0-25km,334,19420.0,21916.0,18281.0,1139.0,3635.0,2496.0,1.0715044903980977,93.66303662200146,100.45342276184591,1.0724980353482303,0.0724980353482303
2024-09-27 08:00:00,256.0,8,25-50km,1383,85113.0,82635.0,81467.0,3646.0,1168.0,-2478.0,1.0846424297635195,122.28284483063108,132.57417327721657,1.0841600345562747,0.08416003455627474
2024-09-27 08:00:00,256.0,8,50-100km,1015,40888.0,40848.0,40837.0,51.0,11.0,-40.0,1.045872843297531,48.49551418823085,50.200766619284224,1.0351630962079212,0.03516309620792124
2024-09-27 08:00:00,256.0,8,100-200km,800,29123.0,29145.0,29123.0,0.0,22.0,22.0,1.0309255864970108,40.83609035890668,41.69315158601968,1.0209878374638788,0.020987837463878778
2024-09-27 08:00:00,256.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-09-28 08:00:00,280.0,8,0-25km,316,21296.0,21822.0,20644.0,652.0,1178.0,526.0,1.080811033463526,89.14750072502778,95.65208360008808,1.0729642763079072,0.07296427630790725
2024-09-28 08:00:00,280.0,8,25-50km,1065,77667.0,77131.0,76479.0,1188.0,652.0,-536.0,1.0900508838468588,111.9861693911056,122.00734797864392,1.089485859209452,0.08948585920945207
2024-09-28 08:00:00,280.0,8,50-100km,981,41983.0,41993.0,41983.0,0.0,10.0,10.0,1.048397942763223,47.53195273221819,49.44204671429466,1.0401854725564803,0.040185472556480306
2024-09-28 08:00:00,280.0,8,100-200km,776,29617.0,29617.0,29617.0,0.0,0.0,0.0,1.02181259547536,40.67376649944165,41.52320698033619,1.0208842345816733,0.020884234581673322
2024-09-28 08:00:00,280.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-09-29 08:00:00,304.0,8,0-25km,292,24687.0,25191.0,24294.0,393.0,897.0,504.0,1.0806183848545516,97.14478088704271,104.83467608279842,1.0791591182309352,0.07915911823093524
2024-09-29 08:00:00,304.0,8,25-50km,975,87402.0,86908.0,86505.0,897.0,403.0,-494.0,1.0995180063815049,124.3370175491435,136.95557416667404,1.101486724277773,0.10148672427777305
2024-09-29 08:00:00,304.0,8,50-100km,991,47910.0,47900.0,47900.0,10.0,0.0,-10.0,1.0319335842107162,49.26797417041887,51.00052490333823,1.0351658610302594,0.03516586103025943
2024-09-29 08:00:00,304.0,8,100-200km,809,34943.0,34943.0,34943.0,0.0,0.0,0.0,1.0244863063594931,41.65402769861657,42.64790819464989,1.0238603695955752,0.023860369595575248
2024-09-29 08:00:00,304.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-09-30 08:00:00,328.0,8,0-25km,338,21185.0,24035.0,19955.0,1230.0,4080.0,2850.0,1.082352676878853,101.70947661156524,110.2076552636035,1.0835534596691843,0.08355345966918426
2024-09-30 08:00:00,328.0,8,25-50km,1415,93434.0,90588.0,89344.0,4090.0,1244.0,-2846.0,1.0998800522307115,130.20256178874797,143.60660561951156,1.1029476198211174,0.10294761982111744
2024-09-30 08:00:00,328.0,8,50-100km,1021,42542.0,42511.0,42501.0,41.0,10.0,-31.0,1.02900133599272,49.436631516739794,51.08696449230451,1.033382795812168,0.033382795812167965
2024-09-30 08:00:00,328.0,8,100-200km,824,31613.0,31640.0,31613.0,0.0,27.0,27.0,1.0281761250199994,41.47739195708667,42.59369530187699,1.02691353752293,0.02691353752292991
2024-09-30 08:00:00,328.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-01 08:00:00,352.0,8,0-25km,335,21197.0,24077.0,19942.0,1255.0,4135.0,2880.0,1.0832189040679163,100.94953143721212,110.13103274230484,1.090951400906733,0.09095140090673293
2024-10-01 08:00:00,352.0,8,25-50km,1438,93620.0,90742.0,89464.0,4156.0,1278.0,-2878.0,1.0960546782469334,130.94781730353577,144.04024177993116,1.0999819985242463,0.09998199852424627
2024-10-01 08:00:00,352.0,8,50-100km,1026,43017.0,42980.0,42948.0,69.0,32.0,-37.0,1.0247270949851728,49.34509543712869,50.9610841532727,1.0327487200466146,0.032748720046614554
2024-10-01 08:00:00,352.0,8,100-200km,832,31509.0,31544.0,31498.0,11.0,46.0,35.0,1.0275208692943467,41.526187991787694,42.56825273655848,1.0250941585338116,0.025094158533811584
2024-10-01 08:00:00,352.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-02 08:00:00,376.0,8,0-25km,347,19928.0,22893.0,18640.0,1288.0,4253.0,2965.0,1.0572943190916675,99.4935300306705,106.39888365659448,1.069405052004842,0.06940505200484193
2024-10-02 08:00:00,376.0,8,25-50km,1415,90636.0,87695.0,86383.0,4253.0,1312.0,-2941.0,1.0964502522801454,129.78534097527893,142.97955523965274,1.1016618222460655,0.10166182224606546
2024-10-02 08:00:00,376.0,8,50-100km,989,39408.0,39349.0,39349.0,59.0,0.0,-59.0,1.0169663815434835,49.15840121250682,50.26713767346206,1.0225543637223327,0.02255436372233266
2024-10-02 08:00:00,376.0,8,100-200km,772,27947.0,27982.0,27947.0,0.0,35.0,35.0,1.0108555607261065,41.65735952749992,42.20542643039095,1.0131565444643515,0.01315654446435155
2024-10-02 08:00:00,376.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-03 08:00:00,400.0,8,0-25km,339,19777.0,22746.0,18497.0,1280.0,4249.0,2969.0,1.0798680420286826,98.8107122615309,106.88429186254167,1.0817075336896846,0.08170753368968464
2024-10-03 08:00:00,400.0,8,25-50km,1408,89903.0,86974.0,85640.0,4263.0,1334.0,-2929.0,1.100769594423168,130.46393636897955,144.19905011194618,1.1052790075574666,0.10527900755746655
2024-10-03 08:00:00,400.0,8,50-100km,975,39025.0,38955.0,38930.0,95.0,25.0,-70.0,1.0243700259483808,48.98335065044694,50.33968237359755,1.0276896477096802,0.027689647709680187
2024-10-03 08:00:00,400.0,8,100-200km,760,27346.0,27376.0,27335.0,11.0,41.0,30.0,1.0235021437422915,40.86612261276484,41.53103947160904,1.0162706128287422,0.016270612828742204
2024-10-03 08:00:00,400.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-04 08:00:00,424.0,8,0-25km,341,19465.0,21951.0,18194.0,1271.0,3757.0,2486.0,1.102938786306953,93.23742952917227,102.82341345615409,1.102812614798465,0.10281261479846493
2024-10-04 08:00:00,424.0,8,25-50km,1395,86583.0,84098.0,82816.0,3767.0,1282.0,-2485.0,1.1252936704732657,120.73985758496856,135.97075986844465,1.1261464324053687,0.1261464324053687
2024-10-04 08:00:00,424.0,8,50-100km,991,39279.0,39244.0,39234.0,45.0,10.0,-35.0,1.061489902063771,48.079793897594215,50.71465816400456,1.0548019043513868,0.054801904351386765
2024-10-04 08:00:00,424.0,8,100-200km,769,27867.0,27901.0,27867.0,0.0,34.0,34.0,1.0515970903834593,40.82569912525784,42.63612645845591,1.0443452867186298,0.044345286718629806
2024-10-04 08:00:00,424.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-05 08:00:00,448.0,8,0-25km,308,22486.0,23165.0,21758.0,728.0,1407.0,679.0,1.1076366000145417,90.94724505037756,101.11971519247764,1.1118502285194602,0.11185022851946025
2024-10-05 08:00:00,448.0,8,25-50km,1098,82977.0,82301.0,81558.0,1419.0,743.0,-676.0,1.1370603189316488,114.77580924570962,131.05471289714933,1.1418321836144947,0.14183218361449468
2024-10-05 08:00:00,448.0,8,50-100km,980,44155.0,44149.0,44127.0,28.0,22.0,-6.0,1.0651908586614465,47.64004350745215,50.65023067467428,1.0631860709101002,0.0631860709101002
2024-10-05 08:00:00,448.0,8,100-200km,804,32468.0,32471.0,32458.0,10.0,13.0,3.0,1.057171561045114,40.8058055638705,42.64622996883337,1.0451020235853983,0.045102023585398276
2024-10-05 08:00:00,448.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-06 08:00:00,472.0,8,0-25km,292,26415.0,26714.0,26003.0,412.0,711.0,299.0,1.0797367504101518,98.35071692632536,108.2211082428869,1.1003591191303208,0.1003591191303208
2024-10-06 08:00:00,472.0,8,25-50km,978,93269.0,92958.0,92536.0,733.0,422.0,-311.0,1.1172820479898156,127.10405784772256,142.87849694265387,1.1241064948046735,0.1241064948046735
2024-10-06 08:00:00,472.0,8,50-100km,997,48758.0,48758.0,48736.0,22.0,22.0,0.0,1.0361414339412358,49.253639364978,51.00887942018091,1.035636758579326,0.03563675857932602
2024-10-06 08:00:00,472.0,8,100-200km,819,34896.0,34908.0,34896.0,0.0,12.0,12.0,1.0379599775629276,41.61868642122095,42.83091250390254,1.0291269664403317,0.029126966440331747
2024-10-06 08:00:00,472.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-07 08:00:00,496.0,8,0-25km,340,21244.0,24091.0,19972.0,1272.0,4119.0,2847.0,1.0818184777555675,101.85583068777795,110.413031865625,1.0840128750613964,0.08401287506139643
2024-10-07 08:00:00,496.0,8,25-50km,1430,94403.0,91605.0,90284.0,4119.0,1321.0,-2798.0,1.1043448065041712,131.5750659768693,146.0841986810242,1.1102726614380385,0.11027266143803849
2024-10-07 08:00:00,496.0,8,50-100km,1014,42076.0,42019.0,42007.0,69.0,12.0,-57.0,1.0194485234198298,49.797520328417335,50.99697322165916,1.0240865987971162,0.024086598797116165
2024-10-07 08:00:00,496.0,8,100-200km,806,29725.0,29733.0,29713.0,12.0,20.0,8.0,1.0187918598096524,41.5535032040864,42.32020700153051,1.0184510026429905,0.01845100264299049
2024-10-07 08:00:00,496.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-08 08:00:00,520.0,8,0-25km,342,19970.0,23102.0,18656.0,1314.0,4446.0,3132.0,1.0685183055672771,99.70493520775076,107.58830319083528,1.079066978647128,0.07906697864712808
2024-10-08 08:00:00,520.0,8,25-50km,1438,91695.0,88595.0,87238.0,4457.0,1357.0,-3100.0,1.1026002804304411,131.06494094264698,145.0386840869401,1.1066169415237284,0.10661694152372836
2024-10-08 08:00:00,520.0,8,50-100km,965,39035.0,38941.0,38916.0,119.0,25.0,-94.0,1.0220773932711804,49.028528081042666,50.09855044073269,1.0218244846739293,0.02182448467392928
2024-10-08 08:00:00,520.0,8,100-200km,761,27270.0,27332.0,27256.0,14.0,76.0,62.0,1.0124008932823034,41.73156961675432,42.10226583476179,1.0088828726408279,0.008882872640827877
2024-10-08 08:00:00,520.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-09 08:00:00,544.0,8,0-25km,334,20171.0,23278.0,18883.0,1288.0,4395.0,3107.0,1.0758153644493158,100.25122409620252,109.05290325466471,1.0877962263085783,0.0877962263085783
2024-10-09 08:00:00,544.0,8,25-50km,1413,90743.0,87649.0,86348.0,4395.0,1301.0,-3094.0,1.1000902297717017,129.91779816706605,143.61124111859743,1.1054008237879962,0.1054008237879962
2024-10-09 08:00:00,544.0,8,50-100km,1004,39838.0,39785.0,39774.0,64.0,11.0,-53.0,1.016184356444808,49.20333919675659,50.21472057259314,1.0205551369550792,0.020555136955079156
2024-10-09 08:00:00,544.0,8,100-200km,763,27360.0,27400.0,27349.0,11.0,51.0,40.0,1.011236479939874,41.278857455871766,41.62556840789548,1.0083992380940863,0.00839923809408627
2024-10-09 08:00:00,544.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-10 08:00:00,568.0,8,0-25km,337,19822.0,22662.0,18470.0,1352.0,4192.0,2840.0,1.0820810356209087,100.20516131023648,108.8952541405107,1.0867230062468498,0.08672300624684981
2024-10-10 08:00:00,568.0,8,25-50km,1434,90709.0,87889.0,86480.0,4229.0,1409.0,-2820.0,1.1078473593775964,130.4227323408399,144.79649671475082,1.1102090419049593,0.11020904190495928
2024-10-10 08:00:00,568.0,8,50-100km,968,38728.0,38708.0,38671.0,57.0,37.0,-20.0,1.026608301588421,48.94951293444065,50.358934070681045,1.028793363850792,0.02879336385079201
2024-10-10 08:00:00,568.0,8,100-200km,743,27081.0,27081.0,27081.0,0.0,0.0,0.0,1.0213280375342233,40.9595386634291,41.57550834239752,1.015038491620473,0.015038491620473105
2024-10-10 08:00:00,568.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-11 08:00:00,592.0,8,0-25km,341,19066.0,21663.0,17806.0,1260.0,3857.0,2597.0,1.0890042100947477,95.81232043239176,105.04497358793589,1.096361857367383,0.09636185736738301
2024-10-11 08:00:00,592.0,8,25-50km,1392,84807.0,82216.0,80929.0,3878.0,1287.0,-2591.0,1.1028995594445945,122.80957263242964,135.872367294891,1.1063662577961937,0.10636625779619369
2024-10-11 08:00:00,592.0,8,50-100km,944,37674.0,37612.0,37591.0,83.0,21.0,-62.0,1.0606082106566823,48.04697815081525,50.81483363501979,1.0576072750198042,0.05760727501980423
2024-10-11 08:00:00,592.0,8,100-200km,756,26933.0,26989.0,26933.0,0.0,56.0,56.0,1.0359144858309346,40.98415033143255,41.90135399981433,1.0223794725757274,0.022379472575727366
2024-10-11 08:00:00,592.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-12 08:00:00,616.0,8,0-25km,302,22218.0,23023.0,21675.0,543.0,1348.0,805.0,1.0863409626067906,91.19695588208172,99.4391861156289,1.090378348200618,0.09037834820061796
2024-10-12 08:00:00,616.0,8,25-50km,1087,81046.0,80251.0,79708.0,1338.0,543.0,-795.0,1.0962706497286472,113.7220005930189,125.0720997252853,1.0998056582990077,0.09980565829900767
2024-10-12 08:00:00,616.0,8,50-100km,984,43372.0,43351.0,43351.0,21.0,0.0,-21.0,1.0483769115327226,47.77327302122878,50.18436144373876,1.050469399939137,0.050469399939137016
2024-10-12 08:00:00,616.0,8,100-200km,785,30870.0,30881.0,30870.0,0.0,11.0,11.0,1.039482433288906,40.84965849661093,42.34738797378274,1.0366644308004698,0.03666443080046977
2024-10-12 08:00:00,616.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2024-10-13 08:00:00,640.0,8,0-25km,305,23500.0,23655.0,22732.0,768.0,923.0,155.0,1.0255758884710655,97.97620414741094,100.58965316103856,1.0266743239990757,0.026674323999075655
2024-10-13 08:00:00,640.0,8,25-50km,1007,83103.0,82948.0,82169.0,934.0,779.0,-155.0,1.0567645642015455,124.67517125599116,132.15151365844136,1.059966570144903,0.05996657014490303
2024-10-13 08:00:00,640.0,8,50-100km,984,45376.0,45387.0,45376.0,0.0,11.0,11.0,1.0358687204182777,49.18163038948543,50.99555451060473,1.0368821469876912,0.03688214698769121
2024-10-13 08:00:00,640.0,8,100-200km,803,31923.0,31912.0,31912.0,11.0,0.0,-11.0,1.0206790762950535,41.586164055396,42.28462091654161,1.01679541446081,0.01679541446081001
2024-10-13 08:00:00,640.0,8,200km+,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
