r_left_km,r_right_km,r_center_km,mean_delta_r_w,sum_w,n_od,window_start_pt,hours_since_quake
0.0,20.0,10.0,0.01889720367415357,7758.0,149,2024-09-16 08:00:00,-8.0
10.0,30.0,20.0,0.14705979312906678,66565.0,867,2024-09-16 08:00:00,-8.0
20.0,40.0,30.0,-0.015560787343343969,95782.0,1262,2024-09-16 08:00:00,-8.0
30.0,50.0,40.0,-0.2526857666042076,45458.0,754,2024-09-16 08:00:00,-8.0
40.0,60.0,50.0,0.007146136564774934,20333.0,479,2024-09-16 08:00:00,-8.0
50.0,70.0,60.0,0.028531180697066137,14466.0,379,2024-09-16 08:00:00,-8.0
60.0,80.0,70.0,0.06946670124064935,15113.0,386,2024-09-16 08:00:00,-8.0
70.0,90.0,80.0,0.03721670523711484,23057.0,476,2024-09-16 08:00:00,-8.0
80.0,100.0,90.0,-0.017451023593578786,17945.0,403,2024-09-16 08:00:00,-8.0
90.0,110.0,100.0,-0.0031638028334203495,10347.0,296,2024-09-16 08:00:00,-8.0
100.0,120.0,110.0,0.011794044398828857,11911.0,284,2024-09-16 08:00:00,-8.0
110.0,130.0,120.0,-5.7662194077481426e-05,9142.0,244,2024-09-16 08:00:00,-8.0
120.0,140.0,130.0,-0.006065696100659489,5123.0,186,2024-09-16 08:00:00,-8.0
130.0,150.0,140.0,-0.07340505277503175,7762.0,209,2024-09-16 08:00:00,-8.0
140.0,160.0,150.0,-0.07418938334842912,8202.0,201,2024-09-16 08:00:00,-8.0
150.0,170.0,160.0,-0.003061445482373684,4542.0,127,2024-09-16 08:00:00,-8.0
160.0,180.0,170.0,-0.004788992704981186,3097.0,89,2024-09-16 08:00:00,-8.0
170.0,190.0,180.0,-0.00747645490622918,2255.0,66,2024-09-16 08:00:00,-8.0
180.0,200.0,190.0,-0.030614286934391326,892.0,29,2024-09-16 08:00:00,-8.0
190.0,210.0,200.0,-0.11818986621133987,201.0,4,2024-09-16 08:00:00,-8.0
200.0,220.0,210.0,,0.0,0,2024-09-16 08:00:00,-8.0
210.0,230.0,220.0,,0.0,0,2024-09-16 08:00:00,-8.0
220.0,240.0,230.0,,0.0,0,2024-09-16 08:00:00,-8.0
230.0,250.0,240.0,,0.0,0,2024-09-16 08:00:00,-8.0
240.0,260.0,250.0,,0.0,0,2024-09-16 08:00:00,-8.0
250.0,270.0,260.0,,0.0,0,2024-09-16 08:00:00,-8.0
260.0,280.0,270.0,,0.0,0,2024-09-16 08:00:00,-8.0
270.0,290.0,280.0,,0.0,0,2024-09-16 08:00:00,-8.0
280.0,300.0,290.0,,0.0,0,2024-09-16 08:00:00,-8.0
290.0,310.0,300.0,,0.0,0,2024-09-16 08:00:00,-8.0
300.0,320.0,310.0,,0.0,0,2024-09-16 08:00:00,-8.0
310.0,330.0,320.0,,0.0,0,2024-09-16 08:00:00,-8.0
320.0,340.0,330.0,,0.0,0,2024-09-16 08:00:00,-8.0
330.0,350.0,340.0,,0.0,0,2024-09-16 08:00:00,-8.0
340.0,360.0,350.0,,0.0,0,2024-09-16 08:00:00,-8.0
350.0,370.0,360.0,,0.0,0,2024-09-16 08:00:00,-8.0
360.0,380.0,370.0,,0.0,0,2024-09-16 08:00:00,-8.0
370.0,390.0,380.0,,0.0,0,2024-09-16 08:00:00,-8.0
380.0,400.0,390.0,,0.0,0,2024-09-16 08:00:00,-8.0
390.0,410.0,400.0,,0.0,0,2024-09-16 08:00:00,-8.0
400.0,420.0,410.0,,0.0,0,2024-09-16 08:00:00,-8.0
410.0,430.0,420.0,,0.0,0,2024-09-16 08:00:00,-8.0
420.0,440.0,430.0,,0.0,0,2024-09-16 08:00:00,-8.0
430.0,450.0,440.0,,0.0,0,2024-09-16 08:00:00,-8.0
440.0,460.0,450.0,,0.0,0,2024-09-16 08:00:00,-8.0
450.0,470.0,460.0,,0.0,0,2024-09-16 08:00:00,-8.0
460.0,480.0,470.0,,0.0,0,2024-09-16 08:00:00,-8.0
470.0,490.0,480.0,,0.0,0,2024-09-16 08:00:00,-8.0
480.0,500.0,490.0,,0.0,0,2024-09-16 08:00:00,-8.0
0.0,20.0,10.0,0.019462781241203278,6297.0,143,2024-09-17 08:00:00,16.0
10.0,30.0,20.0,0.17170200193555166,62062.0,883,2024-09-17 08:00:00,16.0
20.0,40.0,30.0,-0.030190148792078608,88879.0,1307,2024-09-17 08:00:00,16.0
30.0,50.0,40.0,-0.33484160851203176,40244.0,760,2024-09-17 08:00:00,16.0
40.0,60.0,50.0,0.006917565930695674,17512.0,445,2024-09-17 08:00:00,16.0
50.0,70.0,60.0,0.03563992793870678,12684.0,345,2024-09-17 08:00:00,16.0
60.0,80.0,70.0,0.08087320538716995,13369.0,358,2024-09-17 08:00:00,16.0
70.0,90.0,80.0,0.045865326605985565,20833.0,464,2024-09-17 08:00:00,16.0
80.0,100.0,90.0,-0.001450749189391478,16349.0,402,2024-09-17 08:00:00,16.0
90.0,110.0,100.0,0.040089746873211124,9510.0,290,2024-09-17 08:00:00,16.0
100.0,120.0,110.0,0.03674094513209299,10902.0,271,2024-09-17 08:00:00,16.0
110.0,130.0,120.0,-0.005624128781327108,8215.0,223,2024-09-17 08:00:00,16.0
120.0,140.0,130.0,-0.047579086239781056,4595.0,169,2024-09-17 08:00:00,16.0
130.0,150.0,140.0,-0.09630848144632945,7449.0,207,2024-09-17 08:00:00,16.0
140.0,160.0,150.0,-0.2312639931745642,7888.0,203,2024-09-17 08:00:00,16.0
150.0,170.0,160.0,-0.2908150500678786,4329.0,128,2024-09-17 08:00:00,16.0
160.0,180.0,170.0,-0.01591385703019768,2972.0,89,2024-09-17 08:00:00,16.0
170.0,190.0,180.0,-0.009032940405915272,2069.0,63,2024-09-17 08:00:00,16.0
180.0,200.0,190.0,-0.00357609830547498,764.0,24,2024-09-17 08:00:00,16.0
190.0,210.0,200.0,0.0,184.0,4,2024-09-17 08:00:00,16.0
200.0,220.0,210.0,,0.0,0,2024-09-17 08:00:00,16.0
210.0,230.0,220.0,,0.0,0,2024-09-17 08:00:00,16.0
220.0,240.0,230.0,,0.0,0,2024-09-17 08:00:00,16.0
230.0,250.0,240.0,,0.0,0,2024-09-17 08:00:00,16.0
240.0,260.0,250.0,,0.0,0,2024-09-17 08:00:00,16.0
250.0,270.0,260.0,,0.0,0,2024-09-17 08:00:00,16.0
260.0,280.0,270.0,,0.0,0,2024-09-17 08:00:00,16.0
270.0,290.0,280.0,,0.0,0,2024-09-17 08:00:00,16.0
280.0,300.0,290.0,,0.0,0,2024-09-17 08:00:00,16.0
290.0,310.0,300.0,,0.0,0,2024-09-17 08:00:00,16.0
300.0,320.0,310.0,,0.0,0,2024-09-17 08:00:00,16.0
310.0,330.0,320.0,,0.0,0,2024-09-17 08:00:00,16.0
320.0,340.0,330.0,,0.0,0,2024-09-17 08:00:00,16.0
330.0,350.0,340.0,,0.0,0,2024-09-17 08:00:00,16.0
340.0,360.0,350.0,,0.0,0,2024-09-17 08:00:00,16.0
350.0,370.0,360.0,,0.0,0,2024-09-17 08:00:00,16.0
360.0,380.0,370.0,,0.0,0,2024-09-17 08:00:00,16.0
370.0,390.0,380.0,,0.0,0,2024-09-17 08:00:00,16.0
380.0,400.0,390.0,,0.0,0,2024-09-17 08:00:00,16.0
390.0,410.0,400.0,,0.0,0,2024-09-17 08:00:00,16.0
400.0,420.0,410.0,,0.0,0,2024-09-17 08:00:00,16.0
410.0,430.0,420.0,,0.0,0,2024-09-17 08:00:00,16.0
420.0,440.0,430.0,,0.0,0,2024-09-17 08:00:00,16.0
430.0,450.0,440.0,,0.0,0,2024-09-17 08:00:00,16.0
440.0,460.0,450.0,,0.0,0,2024-09-17 08:00:00,16.0
450.0,470.0,460.0,,0.0,0,2024-09-17 08:00:00,16.0
460.0,480.0,470.0,,0.0,0,2024-09-17 08:00:00,16.0
470.0,490.0,480.0,,0.0,0,2024-09-17 08:00:00,16.0
480.0,500.0,490.0,,0.0,0,2024-09-17 08:00:00,16.0
0.0,20.0,10.0,0.01664885725882623,6148.0,130,2024-09-18 08:00:00,40.0
10.0,30.0,20.0,0.1746793621492242,60970.0,875,2024-09-18 08:00:00,40.0
20.0,40.0,30.0,-0.017233315888822265,87306.0,1293,2024-09-18 08:00:00,40.0
30.0,50.0,40.0,-0.3091084079603146,39880.0,751,2024-09-18 08:00:00,40.0
40.0,60.0,50.0,0.015170318472657552,17508.0,449,2024-09-18 08:00:00,40.0
50.0,70.0,60.0,0.043082425718242744,12550.0,350,2024-09-18 08:00:00,40.0
60.0,80.0,70.0,0.08205089501718703,13466.0,366,2024-09-18 08:00:00,40.0
70.0,90.0,80.0,0.04380942756453676,20633.0,468,2024-09-18 08:00:00,40.0
80.0,100.0,90.0,-0.011139053472175435,15957.0,397,2024-09-18 08:00:00,40.0
90.0,110.0,100.0,0.028019840903178755,9248.0,284,2024-09-18 08:00:00,40.0
100.0,120.0,110.0,0.014665715306042042,10845.0,279,2024-09-18 08:00:00,40.0
110.0,130.0,120.0,-0.02043794421895172,8164.0,232,2024-09-18 08:00:00,40.0
120.0,140.0,130.0,-0.002565726351226651,4345.0,167,2024-09-18 08:00:00,40.0
130.0,150.0,140.0,-0.045377004536268944,6983.0,202,2024-09-18 08:00:00,40.0
140.0,160.0,150.0,-0.0677501347006975,7447.0,191,2024-09-18 08:00:00,40.0
150.0,170.0,160.0,-0.04388819436124372,4149.0,117,2024-09-18 08:00:00,40.0
160.0,180.0,170.0,-0.008366004322085308,2865.0,85,2024-09-18 08:00:00,40.0
170.0,190.0,180.0,0.0020668283619222753,2125.0,66,2024-09-18 08:00:00,40.0
180.0,200.0,190.0,-0.05906229383076239,854.0,28,2024-09-18 08:00:00,40.0
190.0,210.0,200.0,-0.16160655175836275,189.0,3,2024-09-18 08:00:00,40.0
200.0,220.0,210.0,,0.0,0,2024-09-18 08:00:00,40.0
210.0,230.0,220.0,,0.0,0,2024-09-18 08:00:00,40.0
220.0,240.0,230.0,,0.0,0,2024-09-18 08:00:00,40.0
230.0,250.0,240.0,,0.0,0,2024-09-18 08:00:00,40.0
240.0,260.0,250.0,,0.0,0,2024-09-18 08:00:00,40.0
250.0,270.0,260.0,,0.0,0,2024-09-18 08:00:00,40.0
260.0,280.0,270.0,,0.0,0,2024-09-18 08:00:00,40.0
270.0,290.0,280.0,,0.0,0,2024-09-18 08:00:00,40.0
280.0,300.0,290.0,,0.0,0,2024-09-18 08:00:00,40.0
290.0,310.0,300.0,,0.0,0,2024-09-18 08:00:00,40.0
300.0,320.0,310.0,,0.0,0,2024-09-18 08:00:00,40.0
310.0,330.0,320.0,,0.0,0,2024-09-18 08:00:00,40.0
320.0,340.0,330.0,,0.0,0,2024-09-18 08:00:00,40.0
330.0,350.0,340.0,,0.0,0,2024-09-18 08:00:00,40.0
340.0,360.0,350.0,,0.0,0,2024-09-18 08:00:00,40.0
350.0,370.0,360.0,,0.0,0,2024-09-18 08:00:00,40.0
360.0,380.0,370.0,,0.0,0,2024-09-18 08:00:00,40.0
370.0,390.0,380.0,,0.0,0,2024-09-18 08:00:00,40.0
380.0,400.0,390.0,,0.0,0,2024-09-18 08:00:00,40.0
390.0,410.0,400.0,,0.0,0,2024-09-18 08:00:00,40.0
400.0,420.0,410.0,,0.0,0,2024-09-18 08:00:00,40.0
410.0,430.0,420.0,,0.0,0,2024-09-18 08:00:00,40.0
420.0,440.0,430.0,,0.0,0,2024-09-18 08:00:00,40.0
430.0,450.0,440.0,,0.0,0,2024-09-18 08:00:00,40.0
440.0,460.0,450.0,,0.0,0,2024-09-18 08:00:00,40.0
450.0,470.0,460.0,,0.0,0,2024-09-18 08:00:00,40.0
460.0,480.0,470.0,,0.0,0,2024-09-18 08:00:00,40.0
470.0,490.0,480.0,,0.0,0,2024-09-18 08:00:00,40.0
480.0,500.0,490.0,,0.0,0,2024-09-18 08:00:00,40.0
0.0,20.0,10.0,0.006916301409805032,6190.0,138,2024-09-19 08:00:00,64.0
10.0,30.0,20.0,0.15621358431628518,59805.0,872,2024-09-19 08:00:00,64.0
20.0,40.0,30.0,-0.030332633832295723,85601.0,1276,2024-09-19 08:00:00,64.0
30.0,50.0,40.0,-0.30615756630044366,39379.0,749,2024-09-19 08:00:00,64.0
40.0,60.0,50.0,0.015036550041057096,17565.0,446,2024-09-19 08:00:00,64.0
50.0,70.0,60.0,0.024889978149494257,12495.0,342,2024-09-19 08:00:00,64.0
60.0,80.0,70.0,0.0638122565711751,13065.0,356,2024-09-19 08:00:00,64.0
70.0,90.0,80.0,0.03517718847741353,20015.0,451,2024-09-19 08:00:00,64.0
80.0,100.0,90.0,-0.015035802557402894,15465.0,378,2024-09-19 08:00:00,64.0
90.0,110.0,100.0,0.023222541909378745,8836.0,264,2024-09-19 08:00:00,64.0
100.0,120.0,110.0,0.026495877765038017,10404.0,259,2024-09-19 08:00:00,64.0
110.0,130.0,120.0,-0.0018922869204140158,7929.0,220,2024-09-19 08:00:00,64.0
120.0,140.0,130.0,-0.018336363247914746,4279.0,162,2024-09-19 08:00:00,64.0
130.0,150.0,140.0,-0.06885106086314725,7023.0,195,2024-09-19 08:00:00,64.0
140.0,160.0,150.0,-0.08407495849905845,7645.0,200,2024-09-19 08:00:00,64.0
150.0,170.0,160.0,-0.04323570809292661,4293.0,130,2024-09-19 08:00:00,64.0
160.0,180.0,170.0,-0.036475088295415764,2860.0,87,2024-09-19 08:00:00,64.0
170.0,190.0,180.0,-0.04866152069207997,2021.0,62,2024-09-19 08:00:00,64.0
180.0,200.0,190.0,-0.004588864130488049,774.0,24,2024-09-19 08:00:00,64.0
190.0,210.0,200.0,0.0,168.0,2,2024-09-19 08:00:00,64.0
200.0,220.0,210.0,,0.0,0,2024-09-19 08:00:00,64.0
210.0,230.0,220.0,,0.0,0,2024-09-19 08:00:00,64.0
220.0,240.0,230.0,,0.0,0,2024-09-19 08:00:00,64.0
230.0,250.0,240.0,,0.0,0,2024-09-19 08:00:00,64.0
240.0,260.0,250.0,,0.0,0,2024-09-19 08:00:00,64.0
250.0,270.0,260.0,,0.0,0,2024-09-19 08:00:00,64.0
260.0,280.0,270.0,,0.0,0,2024-09-19 08:00:00,64.0
270.0,290.0,280.0,,0.0,0,2024-09-19 08:00:00,64.0
280.0,300.0,290.0,,0.0,0,2024-09-19 08:00:00,64.0
290.0,310.0,300.0,,0.0,0,2024-09-19 08:00:00,64.0
300.0,320.0,310.0,,0.0,0,2024-09-19 08:00:00,64.0
310.0,330.0,320.0,,0.0,0,2024-09-19 08:00:00,64.0
320.0,340.0,330.0,,0.0,0,2024-09-19 08:00:00,64.0
330.0,350.0,340.0,,0.0,0,2024-09-19 08:00:00,64.0
340.0,360.0,350.0,,0.0,0,2024-09-19 08:00:00,64.0
350.0,370.0,360.0,,0.0,0,2024-09-19 08:00:00,64.0
360.0,380.0,370.0,,0.0,0,2024-09-19 08:00:00,64.0
370.0,390.0,380.0,,0.0,0,2024-09-19 08:00:00,64.0
380.0,400.0,390.0,,0.0,0,2024-09-19 08:00:00,64.0
390.0,410.0,400.0,,0.0,0,2024-09-19 08:00:00,64.0
400.0,420.0,410.0,,0.0,0,2024-09-19 08:00:00,64.0
410.0,430.0,420.0,,0.0,0,2024-09-19 08:00:00,64.0
420.0,440.0,430.0,,0.0,0,2024-09-19 08:00:00,64.0
430.0,450.0,440.0,,0.0,0,2024-09-19 08:00:00,64.0
440.0,460.0,450.0,,0.0,0,2024-09-19 08:00:00,64.0
450.0,470.0,460.0,,0.0,0,2024-09-19 08:00:00,64.0
460.0,480.0,470.0,,0.0,0,2024-09-19 08:00:00,64.0
470.0,490.0,480.0,,0.0,0,2024-09-19 08:00:00,64.0
480.0,500.0,490.0,,0.0,0,2024-09-19 08:00:00,64.0
0.0,20.0,10.0,0.029147352861939056,6334.0,145,2024-09-20 08:00:00,88.0
10.0,30.0,20.0,0.1567048978124588,57932.0,865,2024-09-20 08:00:00,88.0
20.0,40.0,30.0,-0.04550149703542785,82572.0,1276,2024-09-20 08:00:00,88.0
30.0,50.0,40.0,-0.338481152416158,38353.0,756,2024-09-20 08:00:00,88.0
40.0,60.0,50.0,0.004981071189896198,17608.0,446,2024-09-20 08:00:00,88.0
50.0,70.0,60.0,0.03540234463215791,12560.0,346,2024-09-20 08:00:00,88.0
60.0,80.0,70.0,0.06922534221895771,13117.0,359,2024-09-20 08:00:00,88.0
70.0,90.0,80.0,0.046200707509259996,19912.0,455,2024-09-20 08:00:00,88.0
80.0,100.0,90.0,0.006122572284564648,15565.0,394,2024-09-20 08:00:00,88.0
90.0,110.0,100.0,0.030905022269804162,9242.0,287,2024-09-20 08:00:00,88.0
100.0,120.0,110.0,0.035068487332135606,10544.0,268,2024-09-20 08:00:00,88.0
110.0,130.0,120.0,0.0017961817962244687,8050.0,230,2024-09-20 08:00:00,88.0
120.0,140.0,130.0,-0.007853164471638504,4511.0,175,2024-09-20 08:00:00,88.0
130.0,150.0,140.0,-0.09135475745538402,6880.0,195,2024-09-20 08:00:00,88.0
140.0,160.0,150.0,-0.10352975829213146,7388.0,186,2024-09-20 08:00:00,88.0
150.0,170.0,160.0,-0.027318751945249315,4259.0,124,2024-09-20 08:00:00,88.0
160.0,180.0,170.0,-0.0062862095605723065,2910.0,88,2024-09-20 08:00:00,88.0
170.0,190.0,180.0,-0.003832483171411381,1929.0,55,2024-09-20 08:00:00,88.0
180.0,200.0,190.0,-0.02617890144192273,713.0,23,2024-09-20 08:00:00,88.0
190.0,210.0,200.0,-0.09523243228617809,196.0,5,2024-09-20 08:00:00,88.0
200.0,220.0,210.0,,0.0,0,2024-09-20 08:00:00,88.0
210.0,230.0,220.0,,0.0,0,2024-09-20 08:00:00,88.0
220.0,240.0,230.0,,0.0,0,2024-09-20 08:00:00,88.0
230.0,250.0,240.0,,0.0,0,2024-09-20 08:00:00,88.0
240.0,260.0,250.0,,0.0,0,2024-09-20 08:00:00,88.0
250.0,270.0,260.0,,0.0,0,2024-09-20 08:00:00,88.0
260.0,280.0,270.0,,0.0,0,2024-09-20 08:00:00,88.0
270.0,290.0,280.0,,0.0,0,2024-09-20 08:00:00,88.0
280.0,300.0,290.0,,0.0,0,2024-09-20 08:00:00,88.0
290.0,310.0,300.0,,0.0,0,2024-09-20 08:00:00,88.0
300.0,320.0,310.0,,0.0,0,2024-09-20 08:00:00,88.0
310.0,330.0,320.0,,0.0,0,2024-09-20 08:00:00,88.0
320.0,340.0,330.0,,0.0,0,2024-09-20 08:00:00,88.0
330.0,350.0,340.0,,0.0,0,2024-09-20 08:00:00,88.0
340.0,360.0,350.0,,0.0,0,2024-09-20 08:00:00,88.0
350.0,370.0,360.0,,0.0,0,2024-09-20 08:00:00,88.0
360.0,380.0,370.0,,0.0,0,2024-09-20 08:00:00,88.0
370.0,390.0,380.0,,0.0,0,2024-09-20 08:00:00,88.0
380.0,400.0,390.0,,0.0,0,2024-09-20 08:00:00,88.0
390.0,410.0,400.0,,0.0,0,2024-09-20 08:00:00,88.0
400.0,420.0,410.0,,0.0,0,2024-09-20 08:00:00,88.0
410.0,430.0,420.0,,0.0,0,2024-09-20 08:00:00,88.0
420.0,440.0,430.0,,0.0,0,2024-09-20 08:00:00,88.0
430.0,450.0,440.0,,0.0,0,2024-09-20 08:00:00,88.0
440.0,460.0,450.0,,0.0,0,2024-09-20 08:00:00,88.0
450.0,470.0,460.0,,0.0,0,2024-09-20 08:00:00,88.0
460.0,480.0,470.0,,0.0,0,2024-09-20 08:00:00,88.0
470.0,490.0,480.0,,0.0,0,2024-09-20 08:00:00,88.0
480.0,500.0,490.0,,0.0,0,2024-09-20 08:00:00,88.0
0.0,20.0,10.0,0.00375872902765441,7771.0,146,2024-09-21 08:00:00,112.0
10.0,30.0,20.0,0.07932232841712719,52849.0,652,2024-09-21 08:00:00,112.0
20.0,40.0,30.0,0.001953212471372212,77171.0,940,2024-09-21 08:00:00,112.0
30.0,50.0,40.0,-0.0994617322686306,41534.0,660,2024-09-21 08:00:00,112.0
40.0,60.0,50.0,0.003878869684937866,21268.0,478,2024-09-21 08:00:00,112.0
50.0,70.0,60.0,0.012266071551926633,15089.0,378,2024-09-21 08:00:00,112.0
60.0,80.0,70.0,0.029993222488112252,15520.0,392,2024-09-21 08:00:00,112.0
70.0,90.0,80.0,0.01716755716359538,21690.0,449,2024-09-21 08:00:00,112.0
80.0,100.0,90.0,-0.007069466438323756,17110.0,388,2024-09-21 08:00:00,112.0
90.0,110.0,100.0,0.010597579189614582,10957.0,300,2024-09-21 08:00:00,112.0
100.0,120.0,110.0,0.004120538859808745,12285.0,279,2024-09-21 08:00:00,112.0
110.0,130.0,120.0,-0.013766698209215101,9538.0,243,2024-09-21 08:00:00,112.0
120.0,140.0,130.0,-0.00403822184452196,5564.0,185,2024-09-21 08:00:00,112.0
130.0,150.0,140.0,-0.01326554079048121,7813.0,196,2024-09-21 08:00:00,112.0
140.0,160.0,150.0,-0.0256657429568456,8361.0,195,2024-09-21 08:00:00,112.0
150.0,170.0,160.0,-0.01595745746791672,5065.0,135,2024-09-21 08:00:00,112.0
160.0,180.0,170.0,-0.0005461724642270878,3388.0,90,2024-09-21 08:00:00,112.0
170.0,190.0,180.0,0.0,2300.0,61,2024-09-21 08:00:00,112.0
180.0,200.0,190.0,0.0,885.0,25,2024-09-21 08:00:00,112.0
190.0,210.0,200.0,0.0,212.0,3,2024-09-21 08:00:00,112.0
200.0,220.0,210.0,,0.0,0,2024-09-21 08:00:00,112.0
210.0,230.0,220.0,,0.0,0,2024-09-21 08:00:00,112.0
220.0,240.0,230.0,,0.0,0,2024-09-21 08:00:00,112.0
230.0,250.0,240.0,,0.0,0,2024-09-21 08:00:00,112.0
240.0,260.0,250.0,,0.0,0,2024-09-21 08:00:00,112.0
250.0,270.0,260.0,,0.0,0,2024-09-21 08:00:00,112.0
260.0,280.0,270.0,,0.0,0,2024-09-21 08:00:00,112.0
270.0,290.0,280.0,,0.0,0,2024-09-21 08:00:00,112.0
280.0,300.0,290.0,,0.0,0,2024-09-21 08:00:00,112.0
290.0,310.0,300.0,,0.0,0,2024-09-21 08:00:00,112.0
300.0,320.0,310.0,,0.0,0,2024-09-21 08:00:00,112.0
310.0,330.0,320.0,,0.0,0,2024-09-21 08:00:00,112.0
320.0,340.0,330.0,,0.0,0,2024-09-21 08:00:00,112.0
330.0,350.0,340.0,,0.0,0,2024-09-21 08:00:00,112.0
340.0,360.0,350.0,,0.0,0,2024-09-21 08:00:00,112.0
350.0,370.0,360.0,,0.0,0,2024-09-21 08:00:00,112.0
360.0,380.0,370.0,,0.0,0,2024-09-21 08:00:00,112.0
370.0,390.0,380.0,,0.0,0,2024-09-21 08:00:00,112.0
380.0,400.0,390.0,,0.0,0,2024-09-21 08:00:00,112.0
390.0,410.0,400.0,,0.0,0,2024-09-21 08:00:00,112.0
400.0,420.0,410.0,,0.0,0,2024-09-21 08:00:00,112.0
410.0,430.0,420.0,,0.0,0,2024-09-21 08:00:00,112.0
420.0,440.0,430.0,,0.0,0,2024-09-21 08:00:00,112.0
430.0,450.0,440.0,,0.0,0,2024-09-21 08:00:00,112.0
440.0,460.0,450.0,,0.0,0,2024-09-21 08:00:00,112.0
450.0,470.0,460.0,,0.0,0,2024-09-21 08:00:00,112.0
460.0,480.0,470.0,,0.0,0,2024-09-21 08:00:00,112.0
470.0,490.0,480.0,,0.0,0,2024-09-21 08:00:00,112.0
480.0,500.0,490.0,,0.0,0,2024-09-21 08:00:00,112.0
0.0,20.0,10.0,0.06195254749583431,8179.0,141,2024-09-22 08:00:00,136.0
10.0,30.0,20.0,0.07683234555820982,57547.0,592,2024-09-22 08:00:00,136.0
20.0,40.0,30.0,-0.004528253707546695,84809.0,862,2024-09-22 08:00:00,136.0
30.0,50.0,40.0,-0.11880058350374009,45072.0,640,2024-09-22 08:00:00,136.0
40.0,60.0,50.0,-0.04326352852253605,21917.0,476,2024-09-22 08:00:00,136.0
50.0,70.0,60.0,-0.02455526630949606,15487.0,368,2024-09-22 08:00:00,136.0
60.0,80.0,70.0,0.024614667458007597,16436.0,385,2024-09-22 08:00:00,136.0
70.0,90.0,80.0,0.008787391392214282,23427.0,432,2024-09-22 08:00:00,136.0
80.0,100.0,90.0,-0.011510331683934488,18242.0,372,2024-09-22 08:00:00,136.0
90.0,110.0,100.0,0.0027802496994156294,11398.0,295,2024-09-22 08:00:00,136.0
100.0,120.0,110.0,-0.0034213226715179112,12810.0,275,2024-09-22 08:00:00,136.0
110.0,130.0,120.0,-0.01259625466551239,9952.0,243,2024-09-22 08:00:00,136.0
120.0,140.0,130.0,-0.002509747455807458,5905.0,194,2024-09-22 08:00:00,136.0
130.0,150.0,140.0,0.002687097477465443,8207.0,200,2024-09-22 08:00:00,136.0
140.0,160.0,150.0,-0.004139123297580861,8792.0,195,2024-09-22 08:00:00,136.0
150.0,170.0,160.0,9.168968177976931e-05,5417.0,143,2024-09-22 08:00:00,136.0
160.0,180.0,170.0,0.009139634383508519,3559.0,95,2024-09-22 08:00:00,136.0
170.0,190.0,180.0,0.0,2488.0,62,2024-09-22 08:00:00,136.0
180.0,200.0,190.0,0.016985673608236416,999.0,27,2024-09-22 08:00:00,136.0
190.0,210.0,200.0,0.07819671859275658,217.0,4,2024-09-22 08:00:00,136.0
200.0,220.0,210.0,,0.0,0,2024-09-22 08:00:00,136.0
210.0,230.0,220.0,,0.0,0,2024-09-22 08:00:00,136.0
220.0,240.0,230.0,,0.0,0,2024-09-22 08:00:00,136.0
230.0,250.0,240.0,,0.0,0,2024-09-22 08:00:00,136.0
240.0,260.0,250.0,,0.0,0,2024-09-22 08:00:00,136.0
250.0,270.0,260.0,,0.0,0,2024-09-22 08:00:00,136.0
260.0,280.0,270.0,,0.0,0,2024-09-22 08:00:00,136.0
270.0,290.0,280.0,,0.0,0,2024-09-22 08:00:00,136.0
280.0,300.0,290.0,,0.0,0,2024-09-22 08:00:00,136.0
290.0,310.0,300.0,,0.0,0,2024-09-22 08:00:00,136.0
300.0,320.0,310.0,,0.0,0,2024-09-22 08:00:00,136.0
310.0,330.0,320.0,,0.0,0,2024-09-22 08:00:00,136.0
320.0,340.0,330.0,,0.0,0,2024-09-22 08:00:00,136.0
330.0,350.0,340.0,,0.0,0,2024-09-22 08:00:00,136.0
340.0,360.0,350.0,,0.0,0,2024-09-22 08:00:00,136.0
350.0,370.0,360.0,,0.0,0,2024-09-22 08:00:00,136.0
360.0,380.0,370.0,,0.0,0,2024-09-22 08:00:00,136.0
370.0,390.0,380.0,,0.0,0,2024-09-22 08:00:00,136.0
380.0,400.0,390.0,,0.0,0,2024-09-22 08:00:00,136.0
390.0,410.0,400.0,,0.0,0,2024-09-22 08:00:00,136.0
400.0,420.0,410.0,,0.0,0,2024-09-22 08:00:00,136.0
410.0,430.0,420.0,,0.0,0,2024-09-22 08:00:00,136.0
420.0,440.0,430.0,,0.0,0,2024-09-22 08:00:00,136.0
430.0,450.0,440.0,,0.0,0,2024-09-22 08:00:00,136.0
440.0,460.0,450.0,,0.0,0,2024-09-22 08:00:00,136.0
450.0,470.0,460.0,,0.0,0,2024-09-22 08:00:00,136.0
460.0,480.0,470.0,,0.0,0,2024-09-22 08:00:00,136.0
470.0,490.0,480.0,,0.0,0,2024-09-22 08:00:00,136.0
480.0,500.0,490.0,,0.0,0,2024-09-22 08:00:00,136.0
0.0,20.0,10.0,0.015915858250032472,6691.0,145,2024-09-23 08:00:00,160.0
10.0,30.0,20.0,0.15599947639337003,64561.0,895,2024-09-23 08:00:00,160.0
20.0,40.0,30.0,-0.032958633412000504,92882.0,1327,2024-09-23 08:00:00,160.0
30.0,50.0,40.0,-0.3114868699896698,42806.0,785,2024-09-23 08:00:00,160.0
40.0,60.0,50.0,0.012098878724706823,18598.0,456,2024-09-23 08:00:00,160.0
