slug,event_type,r_bin_km,n_rows,frac_phi_overlap_zero,frac_phi_overlap_nan,mean_n_tiles_overlap,mean_tile_overlap_ratio
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,190.0,14,0.0,0.0,858.0714285714286,0.9678439587317218
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,200.0,14,0.0,0.0,857.5714285714286,0.9559537025610132
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,210.0,14,0.0,0.0,817.7142857142857,0.9510954811175802
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,220.0,14,0.0,0.0,640.1428571428571,0.9510945282956639
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,230.0,14,0.0,0.0,599.6428571428571,0.9308461123459725
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,240.0,14,0.0,0.0,632.3571428571429,0.9418725520220368
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,250.0,14,0.0,0.0,545.7857142857143,0.9432119379943027
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,260.0,14,0.0,0.0,495.14285714285717,0.9348278806884963
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,270.0,14,0.0,0.0,563.2142857142857,0.9411513221776415
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,280.0,14,0.0,0.0,565.7857142857143,0.9418282938456191
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,290.0,14,0.0,0.0,586.7142857142857,0.9257490792970339
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,300.0,14,0.0,0.0,604.4285714285714,0.9194339304069393
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,310.0,14,0.0,0.0,503.0,0.9263247749534226
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,320.0,14,0.0,0.0,616.5,0.9353909297627083
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,330.0,14,0.0,0.0,696.0714285714286,0.9535267792338455
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,340.0,14,0.0,0.0,857.5,0.9581235042081062
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,350.0,14,0.0,0.0,776.7142857142857,0.952468649659637
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,360.0,14,0.0,0.0,627.0714285714286,0.9429686933108629
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,370.0,14,0.0,0.0,683.7142857142857,0.9561698064291463
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,380.0,14,0.0,0.0,726.8571428571429,0.9549173805488974
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,390.0,14,0.0,0.0,715.7142857142857,0.9560564196689593
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,400.0,14,0.0,0.0,727.1428571428571,0.9605513119535319
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,410.0,14,0.0,0.0,830.6428571428571,0.9621045533632328
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,420.0,14,0.0,0.0,914.7142857142857,0.957020502005161
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,430.0,14,0.0,0.0,848.1428571428571,0.9635882281167653
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,440.0,14,0.0,0.0,1052.0,0.9645753140418263
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,450.0,14,0.0,0.0,1235.5714285714287,0.9819759962610198
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,460.0,14,0.0,0.0,1247.7142857142858,0.9739450529969363
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,470.0,14,0.0,0.0,1108.2142857142858,0.9580440293593583
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,480.0,14,0.0,0.0,1141.642857142857,0.9695086594494118
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,490.0,14,0.0,0.0,1365.7857142857142,0.9677645167234247
hurricane_john_across_southeastern_guerrero_mexico,hurricane,0.0,6,0.0,0.0,47.833333333333336,0.9080188679245284
hurricane_john_across_southeastern_guerrero_mexico,hurricane,10.0,6,0.0,0.0,98.66666666666667,0.8656882065875927
hurricane_john_across_southeastern_guerrero_mexico,hurricane,20.0,6,0.0,0.0,185.83333333333334,0.9521900969883479
hurricane_john_across_southeastern_guerrero_mexico,hurricane,30.0,6,0.0,0.0,249.16666666666666,0.9110279300054028
hurricane_john_across_southeastern_guerrero_mexico,hurricane,40.0,6,0.0,0.0,243.16666666666666,0.8757470859735911
hurricane_john_across_southeastern_guerrero_mexico,hurricane,50.0,6,0.0,0.0,246.5,0.8975811601997425
hurricane_john_across_southeastern_guerrero_mexico,hurricane,60.0,6,0.0,0.0,305.6666666666667,0.9478232197782578
hurricane_john_across_southeastern_guerrero_mexico,hurricane,70.0,6,0.0,0.0,406.8333333333333,0.946505746778744
