slug,event_type,r_bin_km,phi_aggregate_mean,phi_overlap_mean,n_rows,mean_n_tiles_overlap,frac_phi_overlap_zero,frac_phi_overlap_nan,time_min_hours,time_max_hours
park_fire_2024,wildfire,310.0,1.1260010624029948,1.052438460745413,2,10.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,320.0,1.041738545558231,1.0240836839128649,2,35.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,330.0,1.0495282956861187,0.999022838254369,2,16.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,340.0,1.0291827489497494,0.9721592455505886,2,28.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,350.0,1.132433504033159,1.0301010825673047,2,12.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,360.0,1.0286099582157118,1.0240553014172464,2,60.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,370.0,1.0079197807698321,0.9963601221376072,2,53.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,380.0,1.0270257031639005,1.0149135510186729,2,64.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,390.0,1.0212982157297366,1.0206231954311975,2,89.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,400.0,1.0282293632023305,1.024155828438222,2,99.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,410.0,1.031026726420749,1.0243109245176023,2,134.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,420.0,1.0244492884723693,1.020884816939776,2,102.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,430.0,1.0643675569392084,1.0382492570166924,2,55.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,440.0,1.0378517834289922,1.0378517834289922,2,6.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,460.0,0.995760864341532,0.7636773641687795,2,1.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,480.0,,,2,0.0,0.0,1.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,0.0,1.0121299776120045,1.0156232896096964,2,49.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,10.0,1.008692634576143,1.0104882988839337,2,158.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,20.0,1.0150688636224752,1.015655653033577,2,239.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,30.0,1.020172351743901,1.0207410184378674,2,304.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,40.0,1.0207702878438134,1.0196519961104502,2,274.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,50.0,1.0276913196016122,1.02706882445003,2,389.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,60.0,1.02158224934379,1.0257529107853989,2,548.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,70.0,1.016614843713944,1.0170840442627602,2,613.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,80.0,1.023605672390199,1.023750525300134,2,648.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,90.0,1.0173170363532913,1.0175618554605106,2,678.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,100.0,1.016258566951171,1.018082523589369,2,612.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,110.0,1.0119723738822173,1.013703785838891,2,485.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,120.0,1.0202819197311812,1.0218344475724628,2,445.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,130.0,1.0202226237107672,1.0183742966749119,2,409.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,140.0,1.0395976372632865,1.0376814449563285,2,416.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,150.0,1.0633165556196857,1.0678209948115858,2,297.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,160.0,1.0456117204124709,1.0392777689141148,2,372.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,170.0,1.0415933969140905,1.0336821207815259,2,267.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,180.0,1.044343148693681,1.040641565770517,2,245.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,190.0,1.0211511266691726,1.0210964624702616,2,238.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,200.0,1.041899901500509,1.036527837718277,2,176.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,210.0,1.0497570298876995,1.0479913856963212,2,207.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,220.0,1.0267927906919923,1.0286606576382449,2,151.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,230.0,1.0277011280217503,1.0215691969873482,2,94.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,240.0,1.0228860213261373,1.0204323122702148,2,88.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,250.0,1.0946074865647097,1.0428200184426182,2,38.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,260.0,1.0372684287863052,1.0190360757586554,2,41.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,270.0,1.0644781209332081,1.0434203578370296,2,33.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,280.0,1.2073549889338224,1.0820895184985915,2,8.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,290.0,1.606832658374591,1.1155010899150781,2,3.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,300.0,1.0941774670217959,1.0423379825577552,2,21.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,310.0,1.0279670949929098,1.0194066099063959,2,46.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,320.0,1.0710295374309342,1.041467930224774,2,52.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,330.0,1.0224768735159606,1.0206917162166378,2,95.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,340.0,0.9955408322943213,0.9997853569894407,2,59.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,350.0,1.1342306910029962,1.1094796715695405,2,21.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,360.0,1.0415296967661818,1.025600899769616,2,35.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,370.0,1.0373303939059757,1.0042766311416185,2,13.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,380.0,1.1579109435734405,1.019727816266331,2,15.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,390.0,1.0903746138227912,1.0403432153875984,2,15.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,400.0,1.23408526160935,1.1221585517773418,2,3.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,410.0,0.8887983998766628,1.441919458159913,2,1.0,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,420.0,1.0682118198291,1.0903678508051287,2,33.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,430.0,1.0710778826466958,1.0717765620434858,2,16.5,0.0,0.0,24.0,72.0
park_fire_california_29_july_2024,wildfire,440.0,1.1437457352158167,1.09889871653737,2,4.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,0.0,0.0,,2,0.0,0.0,1.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,10.0,0.9270181637383672,0.9647821171347748,2,46.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,20.0,1.0143827576391284,1.0166003910852117,2,129.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,30.0,1.016112079504894,1.0214701912464492,2,200.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,40.0,0.9100970636330092,0.9381781071295684,2,224.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,50.0,0.9304303717946336,0.9353276003438786,2,335.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,60.0,0.9213034133156102,0.9288251400812493,2,371.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,70.0,0.9085850392708625,0.9202301782094129,2,336.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,80.0,0.9261311253308815,0.9331699139493022,2,208.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,90.0,0.9766385547674976,0.9794115938535448,2,230.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,100.0,0.9323951472117451,0.93702642946326,2,248.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,110.0,0.9308786508404228,0.9385190891648487,2,203.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,120.0,0.9297175898403054,0.9380933945335432,2,205.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,130.0,1.0022831653551358,0.999876051488122,2,187.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,140.0,0.9509180401828686,0.9463253692460362,2,183.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,150.0,0.9377891815883138,0.9359005987136604,2,196.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,160.0,0.9530246842622265,0.9523099319524936,2,274.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,170.0,0.928383229332471,0.926656150889895,2,291.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,180.0,0.9669524082781458,0.962343803406135,2,261.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,190.0,0.9677895358987688,0.9646701148869212,2,277.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,200.0,0.9559809065092777,0.9564606659402953,2,363.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,210.0,0.9819465710631623,0.9826610728907537,2,316.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,220.0,0.9150847728447642,0.9391678078269623,2,241.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,230.0,0.8302839524325386,0.8759578591457108,2,215.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,240.0,0.9028597551777627,0.9476706068926606,2,159.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,250.0,0.8518410829023344,0.9094433113746043,2,186.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,260.0,0.8474833035360643,0.9005035869584179,2,110.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,270.0,0.9052588704212094,0.9190776531815152,2,132.5,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,280.0,0.9359764029896571,0.9355269372720495,2,114.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,290.0,1.0017693046182847,1.0369329513569334,2,15.0,0.0,0.0,24.0,72.0
the_flooding_across_bagmati_and_koshi_provinces_nepal,flood,300.0,1.4277101501140002,1.093915268645604,2,2.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,0.0,1.0211023631692433,1.0211023631692433,2,64.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,10.0,1.0223531929904797,1.0223531929904797,2,185.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,20.0,1.0307957346664967,1.0313683370891393,2,306.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,30.0,1.0219602922874838,1.0230915398575107,2,368.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,40.0,1.0187677526188312,1.0188712564367168,2,537.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,50.0,1.0228478317135796,1.0243282728374323,2,660.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,60.0,1.014454208919916,1.0146718447214624,2,798.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,70.0,0.9996888117278206,0.999835077922336,2,837.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,80.0,1.002088043413596,1.0055195575568103,2,932.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,90.0,0.9802381324774492,0.9814543659554604,2,963.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,100.0,0.9506030646175831,0.9496718990417636,2,1031.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,110.0,0.9647995497161854,0.9648225013781215,2,1031.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,120.0,0.9466298168597773,0.9470168824475507,2,1179.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,130.0,0.9430192319718884,0.9451075837916094,2,1160.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,140.0,0.9622429291722838,0.9630349408920795,2,1181.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,150.0,0.9763236545456059,0.977543821242707,2,1202.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,160.0,0.9951837555905254,0.9939994877492861,2,1235.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,170.0,0.9828452383890917,0.9825444565383614,2,1148.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,180.0,0.993440707540718,0.9927922038564625,2,910.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,190.0,1.009075216850718,1.0136804794430145,2,746.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,200.0,1.0111463101519307,1.011650790421268,2,701.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,210.0,0.9975586409905277,0.9989822148808746,2,623.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,220.0,0.9574341512427714,0.9596043755148698,2,589.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,230.0,0.9408961631881028,0.9460567135042912,2,520.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,240.0,0.9517030626138098,0.9560563729172453,2,503.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,250.0,0.9854721559961516,0.9865812097376379,2,390.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,260.0,0.9485073900183498,0.951429836540149,2,336.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,270.0,0.986031736712765,0.9894326869127188,2,303.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,280.0,1.0098091329210421,1.010882537696768,2,252.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,290.0,0.9403808452494862,0.9421070605784484,2,224.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,300.0,0.9476179055952475,0.9518779337227221,2,191.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,310.0,0.9658467202113097,0.965521086403665,2,152.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,320.0,0.9508560598607079,0.9519145355637748,2,125.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,330.0,0.9548756424195104,0.970726167294959,2,85.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,340.0,0.9281115743923452,0.9328779575738434,2,34.5,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,350.0,0.996540278000769,1.0133767501925666,2,12.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,360.0,0.9626716974800344,0.9670528502928447,2,12.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,370.0,1.011691155067742,1.0425747100885976,2,11.0,0.0,0.0,24.0,72.0
the_flooding_across_eastern_bangladesh,flood,380.0,1.2350117098348545,1.0506248031280903,2,1.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,0.0,0.888430181992891,0.9064121343350263,2,6.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,10.0,0.9798858564238483,0.9771407067917921,2,7.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,20.0,0.8725613476720817,0.9109666435866167,2,26.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,30.0,0.8713438279164762,0.9533205811668088,2,48.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,40.0,0.8481659192063595,0.8912671226644575,2,53.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,50.0,0.8679777627298737,0.8899826328129483,2,86.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,60.0,0.826485141060622,0.8773554726681654,2,83.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,70.0,0.8712794713779137,0.9134636158976833,2,114.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,80.0,0.8518218299763987,0.9015623594875832,2,152.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,90.0,0.8516210621901841,0.8917066399894156,2,219.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,100.0,0.8453325481923148,0.8669828410051355,2,295.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,110.0,0.8143412783590015,0.8417942514002457,2,330.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,120.0,0.8663848477313598,0.8908354775249314,2,433.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,130.0,0.9042075027693872,0.9100969903502927,2,477.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,140.0,0.9104128297006582,0.9141865625282356,2,529.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,150.0,0.8457292007777004,0.8655647451376102,2,537.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,160.0,0.8678867286875634,0.8868689598572038,2,538.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,170.0,0.8672784705297025,0.8833561338333593,2,590.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,180.0,0.8556440553634928,0.872162928459828,2,696.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,190.0,0.8456978081461425,0.8609600183835817,2,718.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,200.0,0.8941310176091546,0.8993583111214678,2,737.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,210.0,0.9140569825571406,0.9182669705122097,2,744.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,220.0,0.921301508458974,0.924424708494159,2,800.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,230.0,0.9106939997477187,0.920503434849312,2,649.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,240.0,0.871395860969964,0.8903513318171801,2,692.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,250.0,0.89415545463268,0.905029173308556,2,688.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,260.0,0.8700369134679008,0.894637352163147,2,695.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,270.0,0.8759381251253326,0.8980506077244588,2,680.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,280.0,0.8946019529602203,0.901218301926765,2,819.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,290.0,0.8859074978853422,0.897847482779702,2,897.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,300.0,0.8853995496387432,0.8973541513942207,2,766.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,310.0,0.873370469275216,0.8911917503531226,2,725.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,320.0,0.8727542060797865,0.8894979833118002,2,770.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,330.0,0.860064910617574,0.8793301069877383,2,600.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,340.0,0.8499067733951507,0.8736293365951979,2,721.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,350.0,0.8579679738031206,0.8879118803520731,2,654.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,360.0,0.8577641977961157,0.889765674193626,2,697.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,370.0,0.8773914919930493,0.8925358002963497,2,824.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,380.0,0.9070997348626224,0.9105501038961199,2,778.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,390.0,0.9230564987574206,0.9352864925396764,2,778.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,400.0,0.9383095583701759,0.9427340583277903,2,798.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,410.0,0.9478319742647856,0.9506743728593414,2,799.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,420.0,0.9341933171828085,0.9406037812139714,2,850.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,430.0,0.9245568769694786,0.9293021172815077,2,882.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,440.0,0.9129978138458725,0.9184569706962455,2,962.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,450.0,0.886532225743051,0.8965900607322004,2,943.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,460.0,0.8568009914635708,0.8766612838591549,2,878.0,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,470.0,0.8356518637213372,0.8769672219297573,2,605.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,480.0,0.8648062209213836,0.8811222676707966,2,765.5,0.0,0.0,24.0,72.0
the_flooding_across_gujarat_india,flood,490.0,0.851916756388905,0.8610190327338041,2,743.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,0.0,1.479524957072679,1.075989405777387,2,1.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,10.0,,,1,0.0,0.0,1.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,20.0,0.9288638184757295,0.9376192727402988,2,12.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,30.0,1.274732655711129,1.2593381447687328,2,17.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,40.0,1.238104123844033,1.2401435129382397,2,25.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,50.0,1.3311616515435103,1.2384772534043655,2,12.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,60.0,1.048288318575084,1.0488064131818833,2,7.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,70.0,1.2276735227250826,1.1787623941888263,2,25.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,80.0,1.2064641897986865,1.1621669735278923,2,32.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,90.0,1.1135939517824247,1.1182095856305088,2,50.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,100.0,1.3146143968635364,1.2120071749069559,2,17.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,110.0,1.1676401699816288,1.0997506816521616,2,16.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,120.0,1.140308157875659,1.1439053722979935,2,30.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,130.0,1.1137127383728753,1.115040932822435,2,98.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,140.0,1.0696911506194406,1.065001640855278,2,110.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,150.0,1.11445560011838,1.109413471638228,2,170.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,160.0,1.136259533735378,1.1328642357719354,2,179.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,170.0,1.1195686074767341,1.1205955580358955,2,234.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,180.0,1.1352728163065762,1.1386838005481343,2,175.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,190.0,1.134788473442263,1.134317898314693,2,214.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,200.0,1.1016317729855625,1.0989084037673102,2,150.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,210.0,1.1047777702667942,1.0645698467886695,2,105.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,220.0,1.094590725295559,1.08984113032538,2,128.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,230.0,1.102567087394484,1.1018642892269919,2,169.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,240.0,1.152794668230792,1.116948685610306,2,121.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,250.0,1.14284643284871,1.1262731714417966,2,98.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,260.0,1.1468152652780694,1.1489744268951645,2,92.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,270.0,1.168435546188924,1.1725898934895986,2,74.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,280.0,1.3271657245170796,1.1584602292718693,2,24.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,290.0,1.1628465207605172,1.1823334156194485,2,33.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,300.0,1.3715997647737934,1.0055390134248452,2,5.5,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,310.0,1.213132019682705,1.213794605802578,2,30.0,0.0,0.0,24.0,72.0
the_flooding_in_benue_and_kogi_states_nigeria,flood,320.0,1.0313372022666762,1.0083667070889857,2,26.5,0.0,0.0,24.0,72.0
