window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A
2024-08-03 08:00:00,112.0,8,0-25km,19,89.18649508121976,238.0,0.3747331726101671,0.3747331726101671
2024-08-03 08:00:00,112.0,8,25-50km,151,204.8802113877993,2029.0,0.1009759543557414,0.1009759543557414
2024-08-03 08:00:00,112.0,8,50-100km,171,191.27703520961813,2390.0,0.08003223230527956,0.08003223230527956
2024-08-03 08:00:00,112.0,8,100-200km,1017,-1233.6202977706637,17717.0,-0.06962918653105286,0.06962918653105286
2024-08-03 08:00:00,112.0,8,200km+,90,-31.875981491430252,1158.0,-0.02752675431038882,0.02752675431038882
2024-08-04 08:00:00,136.0,8,0-25km,7,51.470109206425064,86.0,0.5984896419351752,0.5984896419351752
2024-08-04 08:00:00,136.0,8,25-50km,115,89.5830773370764,1491.0,0.06008254683908545,0.06008254683908545
2024-08-04 08:00:00,136.0,8,50-100km,117,72.03894767049803,1601.0,0.044996219656775784,0.044996219656775784
2024-08-04 08:00:00,136.0,8,100-200km,767,-594.0575003428717,13241.0,-0.04486500266919958,0.04486500266919958
2024-08-04 08:00:00,136.0,8,200km+,55,-3.109260527866624,697.0,-0.004460918978287839,0.004460918978287839
2024-08-05 08:00:00,160.0,8,0-25km,53,297.96680422681504,650.0,0.4584104680412539,0.4584104680412539
2024-08-05 08:00:00,160.0,8,25-50km,338,11.580411822570756,4833.0,0.0023961125227748305,0.0023961125227748305
2024-08-05 08:00:00,160.0,8,50-100km,359,710.1778661916088,5402.0,0.13146572865449996,0.13146572865449996
2024-08-05 08:00:00,160.0,8,100-200km,1902,-3039.79217702736,33791.0,-0.08995863327594211,0.08995863327594211
2024-08-05 08:00:00,160.0,8,200km+,281,-149.32196997521413,4348.0,-0.034342679387123765,0.034342679387123765
2024-08-06 08:00:00,184.0,8,0-25km,68,294.54270642348234,848.0,0.34733809719750275,0.34733809719750275
2024-08-06 08:00:00,184.0,8,25-50km,425,-202.2698370267068,6120.0,-0.03305062696514817,0.03305062696514817
2024-08-06 08:00:00,184.0,8,50-100km,406,884.9440198672161,6236.0,0.14190891915766773,0.14190891915766773
2024-08-06 08:00:00,184.0,8,100-200km,2095,-3155.543112347692,37677.0,-0.08375250450799405,0.08375250450799405
2024-08-06 08:00:00,184.0,8,200km+,339,-383.82082910520313,5372.0,-0.07144840452442351,0.07144840452442351
2024-08-07 08:00:00,208.0,8,0-25km,68,398.4809507723847,882.0,0.4517924611931799,0.4517924611931799
2024-08-07 08:00:00,208.0,8,25-50km,417,-192.96470589983153,6162.0,-0.03131527197335792,0.03131527197335792
2024-08-07 08:00:00,208.0,8,50-100km,404,776.9425988023356,6228.0,0.12474993558162101,0.12474993558162101
2024-08-07 08:00:00,208.0,8,100-200km,2189,-2949.2008442383426,39563.0,-0.07454441888224711,0.07454441888224711
2024-08-07 08:00:00,208.0,8,200km+,340,-211.8833309346918,5303.0,-0.03995537072123172,0.03995537072123172
2024-08-08 08:00:00,232.0,8,0-25km,66,222.87888606497128,818.0,0.27246807587404803,0.27246807587404803
2024-08-08 08:00:00,232.0,8,25-50km,407,27.378046128677713,5929.0,0.004617649878339975,0.004617649878339975
2024-08-08 08:00:00,232.0,8,50-100km,390,937.4892912110253,5957.0,0.15737607708763224,0.15737607708763224
2024-08-08 08:00:00,232.0,8,100-200km,2099,-3548.107604202867,38121.0,-0.09307488272088527,0.09307488272088527
2024-08-08 08:00:00,232.0,8,200km+,323,-398.12245237843024,5055.0,-0.07875815081670232,0.07875815081670232
2024-08-09 08:00:00,256.0,8,0-25km,67,344.62104696761605,878.0,0.392506887206852,0.392506887206852
2024-08-09 08:00:00,256.0,8,25-50km,359,0.5689740654427613,5257.0,0.00010823170352725153,0.00010823170352725153
2024-08-09 08:00:00,256.0,8,50-100km,368,760.5985629863912,5626.0,0.13519348791084096,0.13519348791084096
2024-08-09 08:00:00,256.0,8,100-200km,2019,-2644.5909844984794,36151.0,-0.07315402020686784,0.07315402020686784
2024-08-09 08:00:00,256.0,8,200km+,289,-168.32681418118017,4416.0,-0.03811748509537594,0.03811748509537594
2024-08-10 08:00:00,280.0,8,0-25km,21,87.48565103378519,263.0,0.3326450609649627,0.3326450609649627
2024-08-10 08:00:00,280.0,8,25-50km,150,80.40697620510402,1997.0,0.040263883928444676,0.040263883928444676
2024-08-10 08:00:00,280.0,8,50-100km,175,249.65863237121812,2451.0,0.10185990712819996,0.10185990712819996
2024-08-10 08:00:00,280.0,8,100-200km,1054,-1130.6076153453419,18577.0,-0.06086061341149496,0.06086061341149496
2024-08-10 08:00:00,280.0,8,200km+,92,-84.56602856218836,1177.0,-0.07184879232131552,0.07184879232131552
2024-08-11 08:00:00,304.0,8,0-25km,12,36.144946402098874,143.0,0.25276186295174036,0.25276186295174036
2024-08-11 08:00:00,304.0,8,25-50km,101,83.71432594000677,1325.0,0.06318062335094851,0.06318062335094851
2024-08-11 08:00:00,304.0,8,50-100km,116,165.51114474189924,1550.0,0.10678138370445113,0.10678138370445113
2024-08-11 08:00:00,304.0,8,100-200km,735,-673.095202899148,13391.0,-0.05026474519447002,0.05026474519447002
2024-08-11 08:00:00,304.0,8,200km+,56,-107.81436326374265,728.0,-0.14809665283481133,0.14809665283481133
2024-08-12 08:00:00,328.0,8,0-25km,67,326.5254579047796,874.0,0.3735989220878485,0.3735989220878485
2024-08-12 08:00:00,328.0,8,25-50km,387,-26.634308062497922,5499.0,-0.004843482099017625,0.004843482099017625
2024-08-12 08:00:00,328.0,8,50-100km,388,866.3028663631943,5867.0,0.1476568717169242,0.1476568717169242
2024-08-12 08:00:00,328.0,8,100-200km,2013,-3012.9482170292886,35688.0,-0.08442468664619168,0.08442468664619168
2024-08-12 08:00:00,328.0,8,200km+,318,-506.13363107582774,4874.0,-0.10384358454571763,0.10384358454571763
2024-08-13 08:00:00,352.0,8,0-25km,85,443.2280898930883,1055.0,0.42012141222093674,0.42012141222093674
2024-08-13 08:00:00,352.0,8,25-50km,465,-242.18538161564058,6775.0,-0.03574691979566651,0.03574691979566651
2024-08-13 08:00:00,352.0,8,50-100km,416,765.8690873938165,6404.0,0.1195922997179601,0.1195922997179601
2024-08-13 08:00:00,352.0,8,100-200km,2262,-3579.9563767342706,41171.0,-0.08695335009434482,0.08695335009434482
2024-08-13 08:00:00,352.0,8,200km+,352,-315.08046912010286,5616.0,-0.056104072136770454,0.056104072136770454
2024-08-14 08:00:00,376.0,8,0-25km,86,422.3933228991788,1102.0,0.38329702622430023,0.38329702622430023
2024-08-14 08:00:00,376.0,8,25-50km,484,-325.9095340754047,7161.0,-0.04551173496374873,0.04551173496374873
2024-08-14 08:00:00,376.0,8,50-100km,444,931.9091836861309,6956.0,0.1339719930543604,0.1339719930543604
2024-08-14 08:00:00,376.0,8,100-200km,2409,-3430.094747221852,43750.0,-0.07840216565078519,0.07840216565078519
2024-08-14 08:00:00,376.0,8,200km+,370,-561.7975852090702,5938.0,-0.09461057346060461,0.09461057346060461
