day_idx,hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
8,205.0,0.11609182009214712,-0.18548316283084518,18,205.0,0.2914427860091868,21.0,0.3983348556395137,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
9,229.0,0.0841407690661113,-0.1545064844059456,18,229.0,0.2914427860091868,21.0,0.28870424352675184,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
10,253.0,0.06562621673187555,-0.10690290774992499,18,253.0,0.2914427860091868,21.0,0.22517701546336058,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
11,273.0,0.07607230277940873,-0.12136484741495876,18,273.0,0.2914427860091868,21.0,0.26101968012689386,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
-1,-12.0,0.05585333713950058,0.06928677192014096,21,-12.0,0.09426443243894049,128.0,0.5925176197891969,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
0,8.0,0.049177310056874875,0.06483314580701648,21,8.0,0.09426443243894049,128.0,0.5216952861698853,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
1,32.0,0.05174318926304818,0.06705770375196458,21,32.0,0.09426443243894049,128.0,0.5489153005463082,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
2,56.0,0.0483913374050284,0.06509269495842523,21,56.0,0.09426443243894049,128.0,0.5133573305750687,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
3,80.0,0.0490013341818978,0.031169417615277546,21,80.0,0.09426443243894049,128.0,0.5198284539997445,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
4,104.0,0.05482774966291803,0.015972161829924798,21,104.0,0.09426443243894049,128.0,0.5816377210824724,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
5,128.0,0.09426443243894049,-0.021417927727853826,21,128.0,0.09426443243894049,128.0,1.0,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
6,152.0,0.057617574264947756,0.06682061057311516,21,152.0,0.09426443243894049,128.0,0.6112334501379337,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
7,176.0,0.05514986610892853,0.06940106653129759,21,176.0,0.09426443243894049,128.0,0.5850548789401739,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
8,200.0,0.056737809372152614,0.08114017025730179,21,200.0,0.09426443243894049,128.0,0.6019005037653451,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
9,224.0,0.05699031230092674,0.07722486188847132,21,224.0,0.09426443243894049,128.0,0.6045791697503939,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
10,248.0,0.058065983196963385,0.08444546446042456,21,248.0,0.09426443243894049,128.0,0.6159903761641535,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
11,272.0,0.048615529771172755,0.06884820749674737,21,272.0,0.09426443243894049,128.0,0.5157356652273202,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
12,296.0,0.053157697045078355,0.06984018657094924,21,296.0,0.09426443243894049,128.0,0.563921042854749,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
13,320.0,0.053027806580071106,0.0682683924824518,21,320.0,0.09426443243894049,128.0,0.5625431056875,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
14,336.0,0.05012725038753735,0.07061880378403466,21,336.0,0.09426443243894049,128.0,0.5317726855249155,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
