day_idx,hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
4,104.0,0.049135133344905296,-0.018801365173634944,16,104.0,0.24188451763179306,-12.0,0.20313467693579668,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
5,128.0,0.06523854525247302,-0.01638361567241163,16,128.0,0.24188451763179306,-12.0,0.2697094708301336,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
6,152.0,0.08663360667101684,-0.03991412021799967,16,152.0,0.24188451763179306,-12.0,0.3581610246047009,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
7,176.0,0.09292833830713132,-0.05707264183396754,16,176.0,0.24188451763179306,-12.0,0.3841847308664493,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
8,200.0,0.051280044304846374,-0.012989458877071142,16,200.0,0.24188451763179306,-12.0,0.21200217693513995,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
9,224.0,0.050786487735099216,-0.012004462264097139,16,224.0,0.24188451763179306,-12.0,0.20996171326851343,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
10,240.0,0.045359697075208295,-0.01817030742682657,16,240.0,0.24188451763179306,-12.0,0.18752625227653785,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
-1,-12.0,0.05695957456132114,0.06871010021214041,21,-12.0,0.09664828530481674,128.0,0.5893490441312816,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
0,8.0,0.04948812584258596,0.06373495441135843,21,8.0,0.09664828530481674,128.0,0.512043495510619,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
1,32.0,0.051845790123285336,0.06536763894548724,21,32.0,0.09664828530481674,128.0,0.5364377646201391,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
2,56.0,0.04938694348861269,0.06341151285731353,21,56.0,0.09664828530481674,128.0,0.5109965824313631,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
3,80.0,0.05051468445144392,0.030777011217890116,21,80.0,0.09664828530481674,128.0,0.5226650870434675,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
4,104.0,0.06074408241753637,0.016985220027888635,21,104.0,0.09664828530481674,128.0,0.6285065712853264,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
5,128.0,0.09664828530481674,-0.017827354871378185,21,128.0,0.09664828530481674,128.0,1.0,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
6,152.0,0.057941929625835935,0.06517498949882684,21,152.0,0.09664828530481674,128.0,0.5995132706503199,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
7,176.0,0.05490799882556227,0.06826848337771084,21,176.0,0.09664828530481674,128.0,0.568121810463468,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
8,200.0,0.05694356167833048,0.07969463751425214,21,200.0,0.09664828530481674,128.0,0.5891833621128147,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
9,224.0,0.06120695372963702,0.07560517654062053,21,224.0,0.09664828530481674,128.0,0.6332958058862385,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
10,248.0,0.06119623035645503,0.08250575413187956,21,248.0,0.09664828530481674,128.0,0.6331848533416778,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
11,272.0,0.05145291180957601,0.0677504620116726,21,272.0,0.09664828530481674,128.0,0.5323727332285295,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
12,296.0,0.0527159873849423,0.06856157395388647,21,296.0,0.09664828530481674,128.0,0.5454415173397292,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
13,320.0,0.05148531356021812,0.0666548821667821,21,320.0,0.09664828530481674,128.0,0.5327079875016903,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
14,336.0,0.052129465549507564,0.06909298535123383,21,336.0,0.09664828530481674,128.0,0.5393728961160322,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
