window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A
2024-09-26 08:00:00,232.0,8,100-200km,122,-258.0000500924892,2740.0,-0.0941606022235362,0.0941606022235362
2024-09-26 08:00:00,232.0,8,200km+,0,0.0,0.0,,
2024-09-27 08:00:00,256.0,8,0-25km,109,762.2128399920003,2696.0,0.282719896139466,0.282719896139466
2024-09-27 08:00:00,256.0,8,25-50km,816,-1161.3878368425324,27027.0,-0.04297139293456663,0.04297139293456663
2024-09-27 08:00:00,256.0,8,50-100km,201,254.65077851338407,4766.0,0.053430713074566524,0.053430713074566524
2024-09-27 08:00:00,256.0,8,100-200km,119,-132.49406298079154,2659.0,-0.049828530643396596,0.049828530643396596
2024-09-27 08:00:00,256.0,8,200km+,0,0.0,0.0,,
2024-09-28 08:00:00,280.0,8,0-25km,79,469.7056682865469,1553.0,0.3024505269069845,0.3024505269069845
2024-09-28 08:00:00,280.0,8,25-50km,457,-400.83056701899955,11374.0,-0.035240950151134126,0.035240950151134126
2024-09-28 08:00:00,280.0,8,50-100km,103,154.45318522787065,2131.0,0.07247920470571124,0.07247920470571124
2024-09-28 08:00:00,280.0,8,100-200km,67,-87.9023069618923,1200.0,-0.07325192246824358,0.07325192246824358
2024-09-28 08:00:00,280.0,8,200km+,0,0.0,0.0,,
2024-09-29 08:00:00,304.0,8,0-25km,58,245.76901499810398,1124.0,0.21865570729368683,0.21865570729368683
2024-09-29 08:00:00,304.0,8,25-50km,353,-467.7029517061964,8292.0,-0.056404118633164066,0.056404118633164066
2024-09-29 08:00:00,304.0,8,50-100km,74,49.420836503873666,1431.0,0.034535874565949455,0.034535874565949455
2024-09-29 08:00:00,304.0,8,100-200km,40,-27.917599522463334,727.0,-0.03840109975579551,0.03840109975579551
2024-09-29 08:00:00,304.0,8,200km+,0,0.0,0.0,,
2024-09-30 08:00:00,328.0,8,0-25km,117,807.2435724016186,2873.0,0.2809758344593173,0.2809758344593173
2024-09-30 08:00:00,328.0,8,25-50km,847,-1088.2618126284053,29008.0,-0.03751592018161905,0.03751592018161905
2024-09-30 08:00:00,328.0,8,50-100km,198,381.75216145601553,4831.0,0.07902135405837622,0.07902135405837622
2024-09-30 08:00:00,328.0,8,100-200km,120,-37.17807482790381,2491.0,-0.014924959786392536,0.014924959786392536
2024-09-30 08:00:00,328.0,8,200km+,0,0.0,0.0,,
2024-10-01 08:00:00,352.0,8,0-25km,116,837.0786490474543,2845.0,0.29422799615024753,0.29422799615024753
2024-10-01 08:00:00,352.0,8,25-50km,866,-1329.1905054160047,30024.0,-0.044270933433786464,0.044270933433786464
2024-10-01 08:00:00,352.0,8,50-100km,201,277.9352967527866,5124.0,0.05424186119297162,0.05424186119297162
2024-10-01 08:00:00,352.0,8,100-200km,118,-198.38939785259723,2640.0,-0.07514749918658986,0.07514749918658986
2024-10-01 08:00:00,352.0,8,200km+,0,0.0,0.0,,
2024-10-02 08:00:00,376.0,8,0-25km,129,805.4190488272266,3130.0,0.2573223798170053,0.2573223798170053
2024-10-02 08:00:00,376.0,8,25-50km,870,-1483.8699600656287,30333.0,-0.048919327467300586,0.048919327467300586
2024-10-02 08:00:00,376.0,8,50-100km,208,371.0955017401318,5289.0,0.07016364184914574,0.07016364184914574
2024-10-02 08:00:00,376.0,8,100-200km,128,-6.1385573855632884,2840.0,-0.0021614638681560876,0.0021614638681560876
2024-10-02 08:00:00,376.0,8,200km+,0,0.0,0.0,,
2024-10-03 08:00:00,400.0,8,0-25km,128,766.8651328010346,3112.0,0.24642195784094945,0.24642195784094945
2024-10-03 08:00:00,400.0,8,25-50km,871,-1094.2074751893138,30712.0,-0.0356280110441949,0.0356280110441949
2024-10-03 08:00:00,400.0,8,50-100km,210,253.57755657762976,5545.0,0.04573084879668706,0.04573084879668706
2024-10-03 08:00:00,400.0,8,100-200km,126,-157.56272750616142,2831.0,-0.05565620893894787,0.05565620893894787
2024-10-03 08:00:00,400.0,8,200km+,0,0.0,0.0,,
2024-10-04 08:00:00,424.0,8,0-25km,124,835.2624169687739,2996.0,0.2787925290282957,0.2787925290282957
2024-10-04 08:00:00,424.0,8,25-50km,843,-1441.7209142830413,28314.0,-0.05091901230073608,0.05091901230073608
2024-10-04 08:00:00,424.0,8,50-100km,208,258.66629998257264,5088.0,0.05083850235506538,0.05083850235506538
2024-10-04 08:00:00,424.0,8,100-200km,111,-10.33186240377129,2567.0,-0.004024878225076466,0.004024878225076466
2024-10-04 08:00:00,424.0,8,200km+,0,0.0,0.0,,
2024-10-05 08:00:00,448.0,8,0-25km,77,552.7197419617054,1694.0,0.326280839410688,0.326280839410688
2024-10-05 08:00:00,448.0,8,25-50km,492,-950.9011001038535,13451.0,-0.07069371051251606,0.07069371051251606
2024-10-05 08:00:00,448.0,8,50-100km,98,150.75373944837133,2130.0,0.07077640349688795,0.07077640349688795
2024-10-05 08:00:00,448.0,8,100-200km,61,-40.860758514111005,1127.0,-0.03625621873479237,0.03625621873479237
2024-10-05 08:00:00,448.0,8,200km+,0,0.0,0.0,,
2024-10-06 08:00:00,472.0,8,0-25km,52,303.53427297306877,1047.0,0.2899085701748508,0.2899085701748508
2024-10-06 08:00:00,472.0,8,25-50km,355,-339.5093376860119,8064.0,-0.04210185239161854,0.04210185239161854
2024-10-06 08:00:00,472.0,8,50-100km,73,114.5372653024003,1508.0,0.07595309370185696,0.07595309370185696
2024-10-06 08:00:00,472.0,8,100-200km,46,-27.27523011040706,874.0,-0.0312073571057289,0.0312073571057289
2024-10-06 08:00:00,472.0,8,200km+,0,0.0,0.0,,
2024-10-07 08:00:00,496.0,8,0-25km,124,794.828172102895,2945.0,0.2698907205782326,0.2698907205782326
2024-10-07 08:00:00,496.0,8,25-50km,855,-1119.9179778052514,29601.0,-0.037833788649209533,0.037833788649209533
2024-10-07 08:00:00,496.0,8,50-100km,194,251.20250173796677,4859.0,0.05169839508910615,0.05169839508910615
2024-10-07 08:00:00,496.0,8,100-200km,119,-129.03488264188823,2520.0,-0.05120431850868581,0.05120431850868581
2024-10-07 08:00:00,496.0,8,200km+,0,0.0,0.0,,
2024-10-08 08:00:00,520.0,8,0-25km,129,841.0416022047486,3207.0,0.2622518248221854,0.2622518248221854
2024-10-08 08:00:00,520.0,8,25-50km,891,-1280.309643594383,31432.0,-0.04073268145820766,0.04073268145820766
2024-10-08 08:00:00,520.0,8,50-100km,199,366.01394319453226,5255.0,0.0696506076488168,0.0696506076488168
2024-10-08 08:00:00,520.0,8,100-200km,131,-162.1743828888387,2837.0,-0.057164040496594536,0.057164040496594536
2024-10-08 08:00:00,520.0,8,200km+,0,0.0,0.0,,
2024-10-09 08:00:00,544.0,8,0-25km,119,824.7140018406318,3027.0,0.2724525939347974,0.2724525939347974
2024-10-09 08:00:00,544.0,8,25-50km,867,-1267.3513094022712,30450.0,-0.04162073265688904,0.04162073265688904
2024-10-09 08:00:00,544.0,8,50-100km,206,332.46767984401924,5251.0,0.0633151170908435,0.0633151170908435
2024-10-09 08:00:00,544.0,8,100-200km,123,-156.0950383805909,2721.0,-0.057366791025575486,0.057366791025575486
2024-10-09 08:00:00,544.0,8,200km+,0,0.0,0.0,,
2024-10-10 08:00:00,568.0,8,0-25km,124,966.0585486258351,3101.0,0.31153129591287815,0.31153129591287815
2024-10-10 08:00:00,568.0,8,25-50km,894,-1177.2258744081591,30775.0,-0.03825266854291338,0.03825266854291338
2024-10-10 08:00:00,568.0,8,50-100km,205,178.55218841372164,5297.0,0.03370817225103297,0.03370817225103297
2024-10-10 08:00:00,568.0,8,100-200km,122,-55.481877222315134,2742.0,-0.020234090890705738,0.020234090890705738
2024-10-10 08:00:00,568.0,8,200km+,0,0.0,0.0,,
2024-10-11 08:00:00,592.0,8,0-25km,124,832.1828518616843,2964.0,0.28076344529746433,0.28076344529746433
2024-10-11 08:00:00,592.0,8,25-50km,842,-1431.6560103292973,27969.0,-0.05118724338836917,0.05118724338836917
2024-10-11 08:00:00,592.0,8,50-100km,187,213.84259745054754,4853.0,0.04406400112312952,0.04406400112312952
2024-10-11 08:00:00,592.0,8,100-200km,122,-104.57562240804364,2640.0,-0.03961197818486502,0.03961197818486502
2024-10-11 08:00:00,592.0,8,200km+,0,0.0,0.0,,
2024-10-12 08:00:00,616.0,8,0-25km,69,447.17383487499694,1421.0,0.31468953896903373,0.31468953896903373
2024-10-12 08:00:00,616.0,8,25-50km,472,-598.2866380538984,11839.0,-0.05053523423041629,0.05053523423041629
2024-10-12 08:00:00,616.0,8,50-100km,93,122.7936355961579,1950.0,0.06297109517751687,0.06297109517751687
2024-10-12 08:00:00,616.0,8,100-200km,62,-79.84745257587382,1103.0,-0.0723911628067759,0.0723911628067759
2024-10-12 08:00:00,616.0,8,200km+,0,0.0,0.0,,
2024-10-13 08:00:00,640.0,8,0-25km,65,576.8347573956343,1468.0,0.3929392080351732,0.3929392080351732
2024-10-13 08:00:00,640.0,8,25-50km,385,-769.7086264841091,9732.0,-0.07909048771928782,0.07909048771928782
2024-10-13 08:00:00,640.0,8,50-100km,84,78.8595253981689,1711.0,0.046089728461817005,0.046089728461817005
2024-10-13 08:00:00,640.0,8,100-200km,55,-97.33334268885665,981.0,-0.09921849407630647,0.09921849407630647
2024-10-13 08:00:00,640.0,8,200km+,0,0.0,0.0,,
