slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,340.0,1.0247466109147934,595.6666666666666,606.0,571.0,99080.03067331505,101531.13500823492,595.6666666666666,345.0,0.024746610914793354
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,350.0,1.0146015451067287,686.3333333333334,700.0,666.0,155581.8824103873,157851.92463867794,686.3333333333334,355.0,0.01460154510672873
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,360.0,0.986071720545762,789.0,819.6666666666666,766.0,218139.55607563732,215097.721290226,789.0,365.0,0.013928279454238024
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,370.0,1.0085342514291022,801.6666666666666,813.0,772.3333333333334,239556.56144666296,241596.43066306468,801.6666666666666,375.0,0.008534251429102246
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,380.0,1.0052796159925868,681.6666666666666,700.0,660.0,202442.31441567247,203498.04856188825,681.6666666666666,385.0,0.00527961599258675
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,390.0,0.9891180866218084,652.6666666666666,656.6666666666666,635.0,185601.48590493572,183581.06686500926,652.6666666666666,395.0,0.010881913378191554
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,400.0,0.9996227064078891,748.3333333333334,752.6666666666666,725.3333333333334,163231.1177990881,163168.49618986837,748.3333333333334,405.0,0.0003772935921109166
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,410.0,1.012467068627785,639.3333333333334,650.3333333333334,623.3333333333334,171804.80484872058,173944.72932854036,639.3333333333334,415.0,0.012467068627785016
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,420.0,1.0171145709057432,675.3333333333334,689.0,657.3333333333334,89008.72830113365,90531.55063266835,675.3333333333334,425.0,0.0171145709057432
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,430.0,1.0240411282839104,712.3333333333334,723.3333333333334,698.3333333333334,100180.84544279015,102582.76903275505,712.3333333333334,435.0,0.024041128283910362
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,440.0,1.0220984696339086,620.6666666666666,634.6666666666666,604.3333333333334,135580.38359365615,138576.0190872407,620.6666666666666,445.0,0.022098469633908602
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,450.0,1.0240665899771544,783.3333333333334,794.0,760.6666666666666,178169.31820229464,182458.41142684055,783.3333333333334,455.0,0.024066589977154385
