slug,r_bin_km,hours_since_peak,delta,n_tiles
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,408.0,-0.013352018856668368,535.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,408.0,-0.06834645001087503,418.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,408.0,0.09732293446084461,509.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,408.0,0.052566224693547214,569.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,408.0,0.027665332671340748,492.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,408.0,0.01784199425725408,534.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,408.0,0.027086898960585915,565.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,408.0,0.02232038253954971,696.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,408.0,-0.014613919634898775,719.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,432.0,0.01262853464129754,36.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,432.0,0.025742911555503234,133.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,432.0,0.04422594347797992,181.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,432.0,0.030534490289935157,284.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,432.0,0.01159927108637282,393.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,432.0,-0.018266151030134625,438.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,432.0,0.025530052555498894,490.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,432.0,-0.01699270343731618,516.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,432.0,0.0198557322929811,535.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,432.0,-0.0078096504853639725,645.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,432.0,0.04365270040864799,585.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,432.0,-0.03376934432710765,588.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,432.0,-0.0060420427185999825,532.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,432.0,-0.1428291801884225,422.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,432.0,0.11175704724399682,510.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,432.0,0.10688007611926609,579.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,432.0,0.028143924911723905,501.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,432.0,0.05346211138927304,543.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,432.0,-0.003454173156154594,570.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,432.0,-0.011068946503331234,706.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,432.0,-0.01802860926065597,728.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,456.0,-0.012771663405716449,36.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,456.0,0.007871650147854625,130.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,456.0,-0.0006364885103540274,181.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,456.0,-0.0017752824020224045,278.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,456.0,-0.005813270066115983,387.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,456.0,-0.0014392997941200525,433.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,456.0,-0.012551537459613571,482.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,456.0,-0.018559023303426847,515.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,456.0,-0.029099188244894436,525.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,456.0,-0.009171102672898002,643.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,456.0,-0.00491746551096317,577.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,456.0,-0.025578307341536766,581.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,456.0,-0.023023009377660997,524.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,456.0,-0.055753814893247045,417.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,456.0,0.07069833397829339,498.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,456.0,0.02470223748737488,573.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,456.0,0.004333380343916726,495.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,456.0,-0.0047255167490284355,544.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,456.0,-0.010429216520530749,576.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,456.0,-0.0006480065291808446,691.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,456.0,-0.056116890636358385,726.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,480.0,-0.008569165445807214,38.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,480.0,0.03759359694319331,138.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,480.0,0.028744340861462048,199.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,480.0,0.007132010631049512,308.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,480.0,0.019059439267661515,416.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,480.0,0.010000475214201998,462.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,480.0,0.0186753081925477,512.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,480.0,0.013161966777892387,544.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,480.0,0.0071443495412348845,559.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,480.0,0.024247700382290294,671.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,480.0,0.024615970089140626,628.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,480.0,-0.0133911446756948,605.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,480.0,-0.024123566878792024,557.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,480.0,-0.02842501922849916,454.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,480.0,0.07371198326169459,546.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,480.0,0.03806190219784833,607.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,480.0,0.012892477901645494,536.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,480.0,0.017570688636056042,602.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,480.0,0.015563614792843516,618.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,480.0,0.02287677860894677,752.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,480.0,-0.053503529586524046,777.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,504.0,-0.0066577964713120386,40.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,504.0,0.021006651907140794,137.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,504.0,0.006582084808177013,201.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,504.0,0.004383056421926712,322.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,504.0,0.02301701917479737,423.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,504.0,0.024259771599639546,470.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,504.0,0.026755473170663846,520.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,504.0,0.029648450816508243,557.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,504.0,0.017592798976269197,570.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,504.0,0.033956728687893234,694.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,504.0,0.031503311351626984,650.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,504.0,-0.009402912409960384,610.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,504.0,-0.01215887685991679,566.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,504.0,-0.019534335106786815,474.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,504.0,0.0756136243930785,559.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,504.0,0.042963001200001516,620.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,504.0,0.008673500695421055,576.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,504.0,0.0055836113968597,632.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,504.0,0.030444750267174303,645.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,504.0,0.03061585316846105,778.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,504.0,-0.04920353198474581,800.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,528.0,0.037783905478292024,35.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,528.0,0.02478466682073721,134.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,528.0,0.014095129521858318,179.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,528.0,0.021447093491780977,283.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,528.0,0.02957260476243917,395.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,528.0,0.023720148025970778,440.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,528.0,0.027208219601468908,491.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,528.0,0.0357859909102729,517.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,528.0,0.030129496257228938,543.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,528.0,0.029918647780054597,644.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,528.0,0.02345042908500239,599.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,528.0,-0.009772039850214798,590.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,528.0,-0.004323522799809965,536.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,528.0,-0.046923032569739176,424.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,528.0,0.0774447477615201,511.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,528.0,0.046018379250041264,575.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,528.0,0.024501475035026088,491.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,528.0,0.009685624910220847,542.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,528.0,0.034674805407997056,567.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,528.0,0.02544048479471339,686.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,528.0,-0.03546183768356759,734.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,552.0,-0.005137823980955636,35.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,552.0,0.043641708114311895,131.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,552.0,0.014909097458879694,172.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,552.0,-0.002447400268313804,281.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,552.0,0.013790055345530794,387.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,552.0,0.014484121550232487,432.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,552.0,0.011945712401003616,487.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,552.0,0.02873561506766875,506.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,552.0,0.011825200217112863,535.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,552.0,0.015190344592828975,633.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,552.0,0.010660570799705615,584.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,552.0,-0.015075117998987975,586.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,552.0,-0.025477584638644246,539.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,552.0,-0.04878158954838663,417.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,552.0,0.060878792026038075,506.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,552.0,0.026679100716215043,564.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,552.0,0.011335924777146067,502.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,552.0,-0.0035944375602969814,534.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,552.0,0.02286655861434217,562.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,552.0,0.01892880721347523,700.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,552.0,-0.03546456082552962,720.0
the_flooding_across_rio_grande_do_sul_state_brazil,0.0,576.0,0.0037971782493910755,34.0
the_flooding_across_rio_grande_do_sul_state_brazil,10.0,576.0,0.018800264926698063,132.0
the_flooding_across_rio_grande_do_sul_state_brazil,20.0,576.0,0.005265158899403266,169.0
the_flooding_across_rio_grande_do_sul_state_brazil,30.0,576.0,0.011132290951974877,280.0
the_flooding_across_rio_grande_do_sul_state_brazil,40.0,576.0,0.01290009829896377,389.0
the_flooding_across_rio_grande_do_sul_state_brazil,50.0,576.0,0.012667056048558889,433.0
the_flooding_across_rio_grande_do_sul_state_brazil,60.0,576.0,0.01083909435842112,483.0
the_flooding_across_rio_grande_do_sul_state_brazil,70.0,576.0,0.022534588410523693,505.0
the_flooding_across_rio_grande_do_sul_state_brazil,80.0,576.0,0.012848521889366804,530.0
the_flooding_across_rio_grande_do_sul_state_brazil,90.0,576.0,0.020882480818997573,635.0
the_flooding_across_rio_grande_do_sul_state_brazil,100.0,576.0,0.010914356787217194,579.0
the_flooding_across_rio_grande_do_sul_state_brazil,110.0,576.0,-0.020704461132891816,585.0
the_flooding_across_rio_grande_do_sul_state_brazil,120.0,576.0,-0.021366248460138015,539.0
the_flooding_across_rio_grande_do_sul_state_brazil,130.0,576.0,-0.04668335308877758,417.0
the_flooding_across_rio_grande_do_sul_state_brazil,140.0,576.0,0.06921524081162689,501.0
the_flooding_across_rio_grande_do_sul_state_brazil,150.0,576.0,0.031236526348138893,566.0
the_flooding_across_rio_grande_do_sul_state_brazil,160.0,576.0,0.010021615686074403,489.0
the_flooding_across_rio_grande_do_sul_state_brazil,170.0,576.0,0.0008418285666531578,531.0
the_flooding_across_rio_grande_do_sul_state_brazil,180.0,576.0,0.025574020327600477,552.0
the_flooding_across_rio_grande_do_sul_state_brazil,190.0,576.0,0.01568757122360065,688.0
the_flooding_across_rio_grande_do_sul_state_brazil,200.0,576.0,-0.04072123530897398,719.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,24.0,0.07584851336945753,50.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,24.0,0.14110020861603512,126.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,24.0,0.13520646809603298,118.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,24.0,0.052694963642311965,106.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,24.0,-0.01282828698335503,124.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,24.0,-0.09018511190066936,130.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,24.0,-0.11350096238378382,145.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,24.0,-0.06210966124315642,168.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,24.0,-0.09329466270253739,163.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,24.0,-0.13295018012896143,260.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,24.0,-0.11594526005518291,278.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,24.0,-0.019391199929561398,320.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,24.0,-0.06879137090335641,333.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,24.0,-0.07307913241557285,286.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,24.0,-0.0570343308708432,196.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,24.0,-0.07483176440864436,249.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,24.0,-0.06082310395560997,332.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,24.0,-0.04566962869496716,356.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,24.0,-0.08026770009949658,354.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,24.0,-0.147955343322274,259.0
the_wildfires_in_quito_pichincha_province_ecuador,200.0,24.0,-0.08972035993602023,221.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,48.0,0.09757336697600194,50.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,48.0,0.1153321366078357,126.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,48.0,0.07852847392581919,119.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,48.0,0.034449868647443926,103.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,48.0,-0.027685302297981607,129.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,48.0,-0.08438406828933198,129.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,48.0,-0.10311581655362145,145.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,48.0,-0.08027330380938402,169.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,48.0,-0.11336424022015856,161.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,48.0,-0.132883896097594,256.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,48.0,-0.1222073407472426,274.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,48.0,-0.007386360396250846,321.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,48.0,-0.06977554325563684,335.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,48.0,-0.08057316478168064,275.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,48.0,-0.0583793562051812,196.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,48.0,-0.05979486950535018,243.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,48.0,-0.06319216742408584,316.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,48.0,-0.050742784324665835,357.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,48.0,-0.087753466596588,354.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,48.0,-0.17890264207108164,252.0
the_wildfires_in_quito_pichincha_province_ecuador,200.0,48.0,-0.09088662141275605,230.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,72.0,0.08138900882302225,51.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,72.0,0.059126433919028054,126.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,72.0,0.004342659991537268,123.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,72.0,0.07009449901979914,110.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,72.0,-0.00949218312910638,137.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,72.0,-0.06903138391836161,141.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,72.0,-0.07179652895563515,150.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,72.0,-0.031915784197149355,181.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,72.0,-0.06266930461118358,168.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,72.0,-0.11089416936139307,261.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,72.0,-0.09943446516633114,277.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,72.0,-0.018729486462910616,311.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,72.0,-0.06608995882907776,340.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,72.0,-0.07979893051253895,276.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,72.0,-0.047585654571088765,199.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,72.0,-0.043314782138839214,253.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,72.0,-0.03878869060861956,328.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,72.0,-0.057283781743990625,375.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,72.0,-0.09634482579774639,360.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,72.0,-0.18668776913918628,261.0
the_wildfires_in_quito_pichincha_province_ecuador,200.0,72.0,-0.07354205527917201,225.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,96.0,0.08270674228685793,51.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,96.0,0.05531318085395576,128.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,96.0,-0.041313593965048634,121.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,96.0,0.05239557126472505,107.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,96.0,-0.007732427287710619,141.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,96.0,-0.030499026018820152,146.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,96.0,-0.004180977977088052,155.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,96.0,-0.025931127391133235,190.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,96.0,-0.028275233637211183,175.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,96.0,-0.09470638263087316,270.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,96.0,-0.06685866879563085,289.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,96.0,-0.014416080344203053,332.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,96.0,-0.04396597566873317,351.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,96.0,-0.04863482083460202,295.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,96.0,-0.0024706897655879523,221.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,96.0,-0.01357962115148581,271.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,96.0,-0.024916853989879195,348.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,96.0,-0.018065849440033643,397.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,96.0,-0.033578780775320394,382.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,96.0,-0.14545172342711,294.0
the_wildfires_in_quito_pichincha_province_ecuador,200.0,96.0,-0.06861558078071917,237.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,120.0,0.0798992220404251,50.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,120.0,0.014999951558352098,125.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,120.0,-0.07500873885752757,114.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,120.0,0.02163443821572364,102.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,120.0,-0.031097157373536244,125.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,120.0,-0.10251230333599537,127.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,120.0,-0.0980748671136652,141.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,120.0,-0.037673190052483596,165.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,120.0,-0.08622418744217997,159.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,120.0,-0.10103510792608195,252.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,120.0,-0.10327479292582076,269.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,120.0,0.015730772473478094,308.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,120.0,-0.079048866283004,330.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,120.0,-0.06280456236508103,277.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,120.0,-0.04748138304024918,199.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,120.0,-0.05120794202533263,244.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,120.0,-0.03421462514424223,319.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,120.0,-0.06928273110176475,348.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,120.0,-0.09862631889697715,336.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,120.0,-0.13938002898338953,249.0
the_wildfires_in_quito_pichincha_province_ecuador,200.0,120.0,-0.09214681264554359,222.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,144.0,0.06940996951469969,50.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,144.0,0.03586948197610962,123.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,144.0,-0.024112553595471153,119.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,144.0,0.032406585685959,106.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,144.0,-0.008361592292097209,130.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,144.0,-0.03840929657070358,131.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,144.0,-0.05840980574412302,144.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,144.0,-0.025453203148933623,172.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,144.0,-0.07218540170996357,155.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,144.0,-0.10324424836863955,258.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,144.0,-0.10313656451924902,266.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,144.0,0.01778447214173151,325.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,144.0,-0.06761093202495039,337.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,144.0,-0.04626452409441362,278.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,144.0,-0.011071723991813998,195.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,144.0,-0.03671432733629976,254.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,144.0,-0.01719094742760363,323.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,144.0,-0.026098433652519182,366.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,144.0,-0.055977418081049835,358.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,144.0,-0.1313379179268852,261.0
the_wildfires_in_quito_pichincha_province_ecuador,200.0,144.0,-0.037339406537133635,220.0
the_wildfires_in_quito_pichincha_province_ecuador,0.0,168.0,0.06341880019493495,51.0
the_wildfires_in_quito_pichincha_province_ecuador,10.0,168.0,-0.004077386527231219,124.0
the_wildfires_in_quito_pichincha_province_ecuador,20.0,168.0,-0.11678218331024459,115.0
the_wildfires_in_quito_pichincha_province_ecuador,30.0,168.0,-0.013069792973202765,103.0
the_wildfires_in_quito_pichincha_province_ecuador,40.0,168.0,-0.03293791309064242,123.0
the_wildfires_in_quito_pichincha_province_ecuador,50.0,168.0,-0.10935511274430543,125.0
the_wildfires_in_quito_pichincha_province_ecuador,60.0,168.0,-0.1051155963321665,138.0
the_wildfires_in_quito_pichincha_province_ecuador,70.0,168.0,-0.05707607410663518,161.0
the_wildfires_in_quito_pichincha_province_ecuador,80.0,168.0,-0.10074990760183644,158.0
the_wildfires_in_quito_pichincha_province_ecuador,90.0,168.0,-0.12559082897609442,257.0
the_wildfires_in_quito_pichincha_province_ecuador,100.0,168.0,-0.10868244437925123,272.0
the_wildfires_in_quito_pichincha_province_ecuador,110.0,168.0,-9.95345175456297e-05,308.0
the_wildfires_in_quito_pichincha_province_ecuador,120.0,168.0,-0.09642097683176876,331.0
the_wildfires_in_quito_pichincha_province_ecuador,130.0,168.0,-0.0700187014514384,290.0
the_wildfires_in_quito_pichincha_province_ecuador,140.0,168.0,-0.03935027516608236,204.0
the_wildfires_in_quito_pichincha_province_ecuador,150.0,168.0,-0.06659289847154681,250.0
the_wildfires_in_quito_pichincha_province_ecuador,160.0,168.0,-0.05062562553547978,324.0
the_wildfires_in_quito_pichincha_province_ecuador,170.0,168.0,-0.08485651614521705,352.0
the_wildfires_in_quito_pichincha_province_ecuador,180.0,168.0,-0.09456770210016541,334.0
the_wildfires_in_quito_pichincha_province_ecuador,190.0,168.0,-0.15662093387435105,264.0
