slug,short_name,disaster_type,event_type,t_peak_hours,t_peak_source,D_peak,near_delta,r_bin_km,bin_type,peak_delta_mean,delta0_signed,delta0_abs,n_post_points,t50_h,abs_delta_24h,abs_delta_72h,R24_72,metric_ok_t50,metric_ok_R24_72,metric_primary,daily_avg_applied,median_step_hours_raw
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,120.0,EVAC,-0.10313216814378234,-0.09640350664989605,0.09640350664989605,14,96.0,0.10986082963766863,0.06637768121629861,0.604197887775092,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,130.0,EVAC,-0.012089595457989766,0.0005811380726796767,0.0005811380726796767,14,,0.024760328988659208,0.027448521513101176,1.1085685301545558,0,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,140.0,INFL,0.008351069728615435,0.030832095488549704,0.030832095488549704,14,24.0,0.014129956031318835,0.020965609053174794,1.4837702967160575,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,150.0,EVAC,-0.04269541385645059,-0.07441506733901038,0.07441506733901038,14,24.0,0.010975760373890808,0.004029904990796029,0.36716408280763735,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,160.0,EVAC,-0.02591650795492101,-0.030622928427812002,0.030622928427812002,14,48.0,0.021210087482030016,0.005965137539861165,0.28124059105909177,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,170.0,EVAC,-0.028511594378263005,-0.005258400357704973,0.005258400357704973,14,120.0,0.05176478839882104,0.02080760622268818,0.4019644794522541,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,180.0,EVAC,-0.03320527272282059,-0.0286456962820808,0.0286456962820808,14,48.0,0.03776484916356038,0.019256234408892015,0.5098983535057389,1,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,190.0,EVAC,-0.028848815939462535,-0.02388698912389342,0.02388698912389342,14,,0.03381064275503165,0.02527807362731538,0.747636589178818,0,1,R24_72,0,24.0
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,-8.0,preferred_snap,0.11823524674694585,-0.1686674012421007,200.0,EVAC,-0.03368659990704681,-0.030057239824830773,0.030057239824830773,14,,0.03731595998926285,0.026310655501815994,0.7050778141413626,0,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,40.0,INFL,0.020042609818878024,0.1497883735690373,0.1497883735690373,30,24.0,0.0027706019096012113,0.03232401433691823,11.666784111027631,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,50.0,EVAC,-0.011479844202030066,0.0130525148953331,0.0130525148953331,30,168.0,0.01383537774779997,0.01727737257688,1.2487821360444862,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,60.0,EVAC,-0.0476068761633164,0.10957583214446065,0.10957583214446065,30,48.0,0.08959945146940562,0.07701190178426798,0.8595130943470591,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,70.0,EVAC,-0.03282098570321104,0.05680536237186273,0.05680536237186273,30,48.0,0.03442609649884443,0.02950681276553002,0.8571059680414382,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,80.0,EVAC,-0.01759480489663946,0.0026781674683795664,0.0026781674683795664,30,,0.003931823447438032,0.01763251230598717,4.484563597960249,0,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,90.0,EVAC,-0.041293214991506066,-0.10393086182566935,0.10393086182566935,30,48.0,0.052874885689979445,0.03320802169661119,0.6280490494356679,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,100.0,EVAC,-0.06484491547811795,-0.2205741772541474,0.2205741772541474,30,48.0,0.12496802926476935,0.07289809419260485,0.5833339504630892,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,110.0,EVAC,-0.04349712160797121,0.008390765500559283,0.008390765500559283,30,,0.051668743270268824,0.04205004925504685,0.8138392109730923,0,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,120.0,EVAC,-0.02695366537273229,0.06683422044688236,0.06683422044688236,30,24.0,0.02193271930099583,0.026628871042314817,1.2141162560314973,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,130.0,EVAC,-0.05782928403853926,0.048437455369706894,0.048437455369706894,30,24.0,0.009057686336443549,0.07161387230787275,7.906419989366904,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,140.0,EVAC,-0.044437138868690856,0.1585127555339505,0.1585127555339505,30,24.0,0.006753606511448407,0.08156353945558703,12.077034591417819,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,150.0,EVAC,-0.1951431551747361,0.04752597220721233,0.04752597220721233,30,,0.09824837321972679,0.14244406261350018,1.4498363478745067,0,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,170.0,EVAC,-0.18876711921949246,-0.41214429116999063,0.41214429116999063,27,144.0,0.5865081008428568,0.39345059872392485,0.6708357449087342,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,180.0,EVAC,-0.5071147804360149,-0.7575246700483436,0.7575246700483436,30,216.0,0.7442075373546859,0.7077181046960432,0.9509687408053595,1,1,R24_72,0,24.0
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,16.0,preferred_snap,0.1714251397966239,0.0042813828084239,200.0,EVAC,-0.17811664565729426,-0.6563208285171894,0.6563208285171894,30,48.0,0.5450935380350777,0.17470473759503113,0.320504143609548,1,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,0.0,INFL,0.06550266573067387,0.07147540692951582,0.07147540692951582,6,,0.05184091089298515,0.055180448597059506,1.064418962679266,0,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,10.0,INFL,0.07541797115648076,0.09771870832438023,0.09771870832438023,6,,0.0651183323412674,0.07478692861478953,1.1484773323562965,0,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,20.0,INFL,0.06240078035258218,0.13398054976314766,0.13398054976314766,6,24.0,0.05826847932188994,0.054235057266205144,0.9307786627929117,1,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,30.0,INFL,0.07428664781778406,0.12970725631827618,0.12970725631827618,6,24.0,0.059162981332778974,0.0707294539285861,1.1955018549648169,1,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,40.0,INFL,0.08260443534411668,0.04897864854776324,0.04897864854776324,6,,0.09238935300671769,0.08285808086820512,0.8968358168086799,0,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,50.0,INFL,0.08838034487823936,0.17290007526717366,0.17290007526717366,6,24.0,0.0732028302442862,0.06388674334260225,0.8727359738606403,1,1,R24_72,0,24.0
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,-8.0,preferred_snap,0.10131234143207328,0.0747654742133128,60.0,INFL,0.08908588673849256,0.19985684427584105,0.19985684427584105,6,24.0,0.07995348635115951,0.060613704634974175,0.7581120899313372,1,1,R24_72,0,24.0
