window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A
2023-03-02 08:00:00,592.0,8,100-200km,1668,2370.088483906053,47248.0,0.05016272612398521,0.05016272612398521
2023-03-02 08:00:00,592.0,8,200km+,31717,23377.60544483367,993459.0,0.023531525150845348,0.023531525150845348
2023-03-03 08:00:00,616.0,8,0-25km,55,856.9193520857231,1407.0,0.609040051233634,0.609040051233634
2023-03-03 08:00:00,616.0,8,25-50km,1066,-4091.9118172537187,35458.0,-0.11540165314608039,0.11540165314608039
2023-03-03 08:00:00,616.0,8,50-100km,388,-891.0866860210169,12196.0,-0.0730638476566921,0.0730638476566921
2023-03-03 08:00:00,616.0,8,100-200km,1650,2797.8508123710194,45947.0,0.06089300307682807,0.06089300307682807
2023-03-03 08:00:00,616.0,8,200km+,31676,21467.83577548382,988670.0,0.021713853738339204,0.021713853738339204
2023-03-04 08:00:00,640.0,8,0-25km,31,435.64536656003,680.0,0.6406549508235736,0.6406549508235736
2023-03-04 08:00:00,640.0,8,25-50km,952,-3409.460413169974,29291.0,-0.11639959076747035,0.11639959076747035
2023-03-04 08:00:00,640.0,8,50-100km,317,-731.2219223195852,10169.0,-0.07190696453137824,0.07190696453137824
2023-03-04 08:00:00,640.0,8,100-200km,1341,1110.3180813622334,35377.0,0.031385309137638394,0.031385309137638394
2023-03-04 08:00:00,640.0,8,200km+,24404,9026.214272173636,712529.0,0.012667855304378679,0.012667855304378679
2023-03-05 08:00:00,664.0,8,0-25km,17,136.2164654107863,209.0,0.6517534230181162,0.6517534230181162
2023-03-05 08:00:00,664.0,8,25-50km,616,-46.689007677122405,16385.0,-0.0028494969592384746,0.0028494969592384746
2023-03-05 08:00:00,664.0,8,50-100km,254,-317.02220499444417,7016.0,-0.04518560504481815,0.04518560504481815
2023-03-05 08:00:00,664.0,8,100-200km,996,70.69961795907972,24049.0,0.002939815292073671,0.002939815292073671
2023-03-05 08:00:00,664.0,8,200km+,15165,-410.5110705025858,397188.0,-0.0010335434869698627,0.0010335434869698627
2023-03-06 08:00:00,688.0,8,0-25km,58,880.7166770636501,1474.0,0.5975011377636703,0.5975011377636703
2023-03-06 08:00:00,688.0,8,25-50km,1076,-4301.048469429542,34982.0,-0.12295033072521702,0.12295033072521702
2023-03-06 08:00:00,688.0,8,50-100km,364,-924.1190086505566,11918.0,-0.07753977249962717,0.07753977249962717
2023-03-06 08:00:00,688.0,8,100-200km,1614,2947.623038772359,45259.0,0.0651278870229647,0.0651278870229647
2023-03-06 08:00:00,688.0,8,200km+,31330,22827.471354767273,980830.0,0.023273626780142605,0.023273626780142605
2023-03-07 08:00:00,712.0,8,0-25km,57,859.0990541154267,1424.0,0.6032998975529682,0.6032998975529682
2023-03-07 08:00:00,712.0,8,25-50km,1085,-3933.7418577522867,34940.0,-0.11258562844167964,0.11258562844167964
2023-03-07 08:00:00,712.0,8,50-100km,396,-942.746511462331,12511.0,-0.07535340991626018,0.07535340991626018
2023-03-07 08:00:00,712.0,8,100-200km,1620,3079.5352863464755,45163.0,0.06818712854209144,0.06818712854209144
2023-03-07 08:00:00,712.0,8,200km+,31511,22389.1520848779,980703.0,0.022829696742926144,0.022829696742926144
2023-03-08 08:00:00,736.0,8,0-25km,58,899.4020799765964,1471.0,0.6114222161635597,0.6114222161635597
2023-03-08 08:00:00,736.0,8,25-50km,1105,-4454.622699384326,36557.0,-0.12185416471221176,0.12185416471221176
2023-03-08 08:00:00,736.0,8,50-100km,413,-1014.5977262777361,12823.0,-0.07912327273475288,0.07912327273475288
2023-03-08 08:00:00,736.0,8,100-200km,1678,2884.167090789271,47103.0,0.06123107001229796,0.06123107001229796
2023-03-08 08:00:00,736.0,8,200km+,31924,20125.31759810738,1001389.0,0.020097402306303924,0.020097402306303924
2023-03-09 08:00:00,760.0,8,0-25km,62,936.0619519321202,1530.0,0.611805197341255,0.611805197341255
2023-03-09 08:00:00,760.0,8,25-50km,1108,-4316.695625404837,36819.0,-0.11724097953243807,0.11724097953243807
2023-03-09 08:00:00,760.0,8,50-100km,406,-937.6414732832682,12851.0,-0.07296253001970805,0.07296253001970805
2023-03-09 08:00:00,760.0,8,100-200km,1666,3108.7481048397663,47046.0,0.06607890372911121,0.06607890372911121
2023-03-09 08:00:00,760.0,8,200km+,31611,20925.245741280054,987847.0,0.021182678837188405,0.021182678837188405
2023-03-10 08:00:00,784.0,8,0-25km,52,793.343201602956,1294.0,0.6130936642990387,0.6130936642990387
2023-03-10 08:00:00,784.0,8,25-50km,1108,-4225.62947328694,36375.0,-0.11616850785668564,0.11616850785668564
2023-03-10 08:00:00,784.0,8,50-100km,377,-827.6759852487573,12054.0,-0.06866401072247863,0.06866401072247863
2023-03-10 08:00:00,784.0,8,100-200km,1631,2727.008926794294,45758.0,0.059596331281836924,0.059596331281836924
2023-03-10 08:00:00,784.0,8,200km+,31391,19621.97991073291,973708.0,0.020151811334335253,0.020151811334335253
2023-03-11 08:00:00,808.0,8,0-25km,33,443.3731329102736,713.0,0.6218417011364287,0.6218417011364287
2023-03-11 08:00:00,808.0,8,25-50km,986,-3779.7899454699887,30627.0,-0.12341365283801838,0.12341365283801838
2023-03-11 08:00:00,808.0,8,50-100km,341,-832.2203080541292,10683.0,-0.07790136741122618,0.07790136741122618
2023-03-11 08:00:00,808.0,8,100-200km,1400,1552.4540301000102,37482.0,0.041418655090443686,0.041418655090443686
2023-03-11 08:00:00,808.0,8,200km+,24003,8382.86875600399,695498.0,0.012053045092874444,0.012053045092874444
2023-03-12 08:00:00,832.0,8,0-25km,10,101.6548560925707,155.0,0.6558377812423916,0.6558377812423916
2023-03-12 08:00:00,832.0,8,25-50km,651,-288.2996518599074,17489.0,-0.016484627586477636,0.016484627586477636
2023-03-12 08:00:00,832.0,8,50-100km,257,-88.4915788424796,7093.0,-0.012475902839768729,0.012475902839768729
2023-03-12 08:00:00,832.0,8,100-200km,1038,-389.23735340055345,24810.0,-0.015688728472412473,0.015688728472412473
2023-03-12 08:00:00,832.0,8,200km+,15689,-3375.9935946487963,409746.0,-0.008239235025232208,0.008239235025232208
