slug,short_name,disaster_type,event_type,t_peak_hours,t_peak_source,D_peak,near_delta,r_bin_km,bin_type,peak_delta_mean,delta0_signed,delta0_abs,tau,A,C,r2,n_points,fit_ok,tau_fit_method,daily_avg_applied,median_step_hours_raw
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,10.0,INFL,0.09078559586484776,0.11268381219279577,0.11268381219279577,866.7056204293052,5.447613239120984e-09,0.09053196569892598,-1.7774963279038047e-08,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,20.0,INFL,0.083954737316659,-0.003755212195949431,0.003755212195949431,1734.7366479075968,2.189736076143291e-13,0.09254347924159312,-1.642530556011934e-11,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,30.0,INFL,0.08325942213015998,0.05669095346942887,0.05669095346942887,1985.8573464590731,4.564929986985629e-14,0.0862958251165046,-2.6423307986078726e-13,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,40.0,INFL,0.08395307009511588,0.1581661456481449,0.1581661456481449,2761.1053761233566,0.08118157994285997,5.378094325870241e-09,0.05146408873098496,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,50.0,INFL,0.08466069468349072,0.17202280072461007,0.17202280072461007,486.84247345104785,7.265609202366793e-08,0.07892813774901349,-1.6311885042696872e-07,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,60.0,INFL,0.07775741960988324,0.16195244294264288,0.16195244294264288,2289.447383525048,0.07504501463745171,1.4719042983172555e-06,0.027154272091818088,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,70.0,INFL,0.07915748792196531,0.1589360735911287,0.1589360735911287,1915.1766215196428,0.07871111656658898,1.2520697980984894e-07,0.032352493149731876,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,80.0,INFL,0.08420276166396892,0.1570765122236537,0.1570765122236537,538.7567750709552,6.30016919339296e-08,0.07895194582922745,-8.752840674475237e-09,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,90.0,INFL,0.08633466895462082,0.07943094281105378,0.07943094281105378,2237.027857390244,0.08901775670781731,1.4448688014263855e-17,0.09117028763167434,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,100.0,INFL,0.08420265762881161,0.08845205362616793,0.08845205362616793,4157.8524921172175,0.0867124319774248,6.283976587020641e-07,0.01955115477350844,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,110.0,INFL,0.0921327264159836,0.0725216957852477,0.0725216957852477,1655.4206830038618,0.10300176276115458,4.855550195686272e-22,0.5045992266996291,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,120.0,INFL,0.07816359649682202,0.13905377879823644,0.13905377879823644,1163.7579921532656,0.07854196485594876,4.854316392876399e-14,0.12247099602723832,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,130.0,INFL,0.06640132405701196,0.1020523614447355,0.1020523614447355,9.614544024424209,0.07851700934863043,0.06219787579861608,0.3309124701372689,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,140.0,INFL,0.0680974061535543,0.10742792274712243,0.10742792274712243,1845.2787714821159,0.07087782811562832,8.383737742140478e-09,0.09488142966580282,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,150.0,INFL,0.07762128611820496,0.0663766240235153,0.0663766240235153,829.153028699068,0.09242768342828042,1.4334490093615285e-14,0.4876270303271907,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,160.0,INFL,0.07542008626006007,0.08552129587462032,0.08552129587462032,715.064187145722,0.09256094631096307,3.3079370163937157e-15,0.5339859398892308,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,170.0,INFL,0.07857397507733688,0.10628158808813892,0.10628158808813892,568.9248311338761,0.11123455712456475,9.100085050975409e-14,0.7628612598020797,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,180.0,INFL,0.10218269610731494,0.12227985425100152,0.12227985425100152,3.3865051479449506,4.999999010205858,0.11777287842430291,0.027010561859931115,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,190.0,INFL,0.055788949829360265,0.1182735262468344,0.1182735262468344,428.35897803821587,0.10055068250778161,7.276723977842371e-21,0.8501993111036852,8,1,exp3,0,24.0
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,136.0,preferred_snap,0.11693105353575652,0.0845285322756548,200.0,INFL,0.09595141255237746,0.05342507023640519,0.05342507023640519,1790.7579332646894,0.11206947433967612,1.7678122503029535e-10,0.2913043406866579,8,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,0.0,INFL,0.120006429389715,0.16979787786487832,0.16979787786487832,44.40649080582316,0.05616308512043364,0.12942799101762817,0.5911077141203815,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,10.0,INFL,0.09892036040503432,0.1640309275395757,0.1640309275395757,20.262309730479178,0.14713690803631546,0.11814465591646034,0.6264667714544307,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,20.0,INFL,0.10635340755116167,0.144357440741824,0.144357440741824,123.27247954459749,0.06541098061684074,0.08912866244431761,0.7205935584697131,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,30.0,INFL,0.13156496162165815,0.1688235035357677,0.1688235035357677,129.9746741688636,0.07098055077205469,0.0936188656690926,0.37516538210835315,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,40.0,INFL,0.1330969351384752,0.19655682841609567,0.19655682841609567,16.863462643321697,0.18380347400971303,0.11955490429639502,0.6225996252414436,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,50.0,INFL,0.11747142217216267,0.17316476828086125,0.17316476828086125,32.71807993481483,0.10955377668939631,0.09767543341467608,0.723432432658774,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,60.0,INFL,0.10989002493239397,0.1445602167504565,0.1445602167504565,31.424312940273495,0.07056377917581162,0.09840581124683344,0.6271673216316109,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,70.0,INFL,0.13220601334876564,0.15048023567615898,0.15048023567615898,44.09303889713119,0.07530261457447153,0.10043847219113765,0.8337511914854963,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,80.0,INFL,0.10372569270828731,0.1265726731943395,0.1265726731943395,61.77870567300487,0.07932833624781938,0.09118086426701026,0.7734205017837976,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,90.0,INFL,0.09148926072216612,0.1163418098084128,0.1163418098084128,268.12764509200247,0.013557962786966506,0.11669745757410817,0.041177904555593337,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,100.0,INFL,0.07483534991332559,0.10121011237873523,0.10121011237873523,1361.2318181543524,2.104156976654598e-14,0.11215030152666126,-1.0302869668521453e-13,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,110.0,INFL,0.0850308028238452,0.1047472239451297,0.1047472239451297,20.20816418369803,0.014723066316271058,0.1064295451837657,0.02984603917951789,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,120.0,INFL,0.08016314726676976,0.10804136357477767,0.10804136357477767,79.51296457138092,0.03397061892121073,0.09335574051723101,0.5748347989043276,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,130.0,INFL,0.09648831330974994,0.1220441932805485,0.1220441932805485,75.94511860995115,0.05992876039176188,0.09149464022662486,0.7520344272980255,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,140.0,INFL,0.13354589605929829,0.1571923385842724,0.1571923385842724,38.74487823518452,0.07190883120797295,0.10725909650413382,0.6972047008701929,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,150.0,INFL,0.14256507249217049,0.16235709226684625,0.16235709226684625,23.225538188980607,0.05113028525351295,0.12843777336090834,0.3056436859481547,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,160.0,INFL,0.1312589784181528,0.14601118116116218,0.14601118116116218,17.342857863449094,0.07106523736192619,0.11573599380170538,0.3021136955267171,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,170.0,INFL,0.11894824631152526,0.12568515390637502,0.12568515390637502,20.892680190416865,0.0505695329035473,0.0970890591817213,0.30776395638705956,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,180.0,INFL,0.11045858304570907,0.12519339131635143,0.12519339131635143,14.735179018861901,0.04804161400980712,0.10966451231103833,0.13126651264032152,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,190.0,INFL,0.10934535182072955,0.1172999716206411,0.1172999716206411,10.171987208225906,0.10719559938036106,0.09335121221593429,0.08483107252275279,6,1,exp3,0,24.0
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,64.0,preferred_snap,0.14026091970829224,0.1179022527130344,200.0,INFL,0.11907441351610329,0.1210110100309274,0.1210110100309274,9.18151849609204,0.11751945111234491,0.09878245774803313,0.03794903240093528,6,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,0.0,INFL,0.039975115046344795,0.09456895592060954,0.09456895592060954,438.6807201125171,0.06343011046032908,1.7511294981767547e-13,0.11950069017209064,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,10.0,INFL,0.025786495509417483,0.07056216002603555,0.07056216002603555,1958.8010900454483,0.039992170529923404,1.7605553587536965e-10,0.003935909306858609,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,20.0,INFL,0.12036225886094774,0.18773373304009922,0.18773373304009922,549.1791278017495,0.1685728643353719,2.2200248728384383e-11,0.6150098360110776,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,30.0,INFL,0.08348793220752958,0.126832662613374,0.126832662613374,330.48581681954573,0.12774681690153425,3.867711302496317e-14,0.42955939096428386,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,40.0,EVAC,-0.0025386579068248636,0.025335985025521035,0.025335985025521035,46.99256345805833,7.659384274588248e-14,0.008458409682740201,-9.539036227579345e-13,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,50.0,INFL,0.0056469158246942,0.03536432904295461,0.03536432904295461,1899.965052351108,1.2130814023605569e-12,0.010825917193605733,-3.651745572597065e-12,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,60.0,EVAC,-0.008448826513072528,0.048631158863832624,0.048631158863832624,329.992857401135,0.022612869696220294,2.2877387528000338e-21,0.0823785369934259,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,70.0,INFL,0.03039027161647416,0.07284656930343458,0.07284656930343458,3.941057937276646,4.997847777477136,0.04466748985363953,0.0775963503551288,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,80.0,INFL,0.061705644147880524,0.09724487510434865,0.09724487510434865,0.19458520377658045,0.0008747078612886885,0.0802299132201239,-2.220446049250313e-16,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,90.0,NEUTRAL,-0.0005606620063928732,0.041207033990569686,0.041207033990569686,1699.9237334651866,1.0624041801404331e-19,0.01082784943336946,0.0,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,100.0,INFL,0.011688740548762582,0.03150868018343278,0.03150868018343278,3.3018654171284467,4.7082026892669555,0.018242731942868972,0.02274743835724302,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,110.0,INFL,0.02979699975387163,0.06914882750588958,0.06914882750588958,10.505732075147371,0.11440962562932579,0.030599623264591834,0.10648366966183287,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,120.0,EVAC,-0.0046848472695973815,0.02346480227279768,0.02346480227279768,1708.3890092738866,1.1833787943258914e-13,0.013886193213737146,-8.58202398035246e-13,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,130.0,INFL,0.010905484099319478,0.051877973767835206,0.051877973767835206,3.8039307569479894,4.999999984071989,0.021855121563566837,0.045807517442583046,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,140.0,INFL,0.03328852897071438,0.058504609059554236,0.058504609059554236,28.361473817463065,0.049399253854443374,0.038360281802091487,0.34850294222037215,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,150.0,NEUTRAL,-0.0005710411091828925,0.04636746998518526,0.04636746998518526,757.4794523507483,1.1246152928005077e-14,0.016611912543330613,-2.042810365310288e-14,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,160.0,EVAC,-0.033366188109622455,0.012567468740641408,0.012567468740641408,665.1434373148323,1.1305314052980305e-15,0.029853881233000604,-1.3322676295501878e-15,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,170.0,EVAC,-0.0015012361588128238,0.023102766098871408,0.023102766098871408,74.02096006270718,0.01036257757485733,0.011071151238187948,0.0329417058742405,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,180.0,NEUTRAL,0.000910458699420757,0.07959322687352177,0.07959322687352177,1705.7591752697595,4.868179862132529e-13,0.01660097513702437,-1.638023050531956e-12,8,1,exp3,0,24.0
moldova_flooding_2024,moldova,flood,INFL,448.0,preferred_snap,0.06299469886468742,0.0454533432570181,190.0,EVAC,-0.07567929780194838,-0.06343068987523959,0.06343068987523959,675.9010677471881,4.2433411992898455e-12,0.07749790803035839,-4.764189043271472e-12,8,1,exp3,0,24.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,0.0,INFL,0.08329697135912124,0.14608594008582906,0.14608594008582906,20.94325471543209,0.1717151121003844,0.07579476842036012,0.21320398027395182,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,10.0,EVAC,-0.021370254307411955,0.04862904420539016,0.04862904420539016,5.05673120485314,4.999981837470993,0.00789242841778075,0.9731253105429777,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,20.0,INFL,0.17230096004134418,0.21309653472032028,0.21309653472032028,11.684075917839612,0.40066020995173446,0.15717513121189694,0.7772739154301702,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,30.0,INFL,0.15694560777435265,0.20939283332957315,0.20939283332957315,4.402821996334315,4.999999998625654,0.18080255456431982,0.14055085740210316,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,40.0,INFL,0.26261134823676535,0.29438187441788505,0.29438187441788505,11.900095842115126,0.17722878092767874,0.2521734507678914,0.1328731240307559,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,50.0,INFL,0.2124918622700794,0.2301906727659726,0.2301906727659726,4.58109740325568,2.6727144292604095,0.21522473270093076,0.07049567154175373,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,60.0,INFL,0.18627334895337683,0.2169574697710325,0.2169574697710325,10.661468065919697,0.430012844516191,0.1682120755142816,0.35989957686982366,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,70.0,INFL,0.19480869621080613,0.2478814895965614,0.2478814895965614,8.542855750919498,0.5563462415339218,0.18810866910718194,0.3896671234213893,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,80.0,INFL,0.01958019049404037,0.07446462379838985,0.07446462379838985,14.122102529599019,0.2329730027511335,0.007575435884816681,0.8598588731707129,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,90.0,INFL,0.010007216169592117,0.06448860414431386,0.06448860414431386,4.1356170232814184,4.999999999898326,0.010606443714043737,0.519229823575133,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,100.0,INFL,0.05816719636626047,0.1136205651428001,0.1136205651428001,14.129628981260392,0.20279103081433938,0.046979189750357656,0.7939115111936152,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,110.0,INFL,0.11168115453952747,0.15575642574975687,0.15575642574975687,12.760056407254265,0.25322122453120244,0.09404549414875339,0.9106443794748276,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,120.0,INFL,0.057763761185212474,0.10336523432562743,0.10336523432562743,8.867114354889813,0.5259383905970691,0.05447768619595443,0.5897179741733269,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,130.0,INFL,0.05696239870301931,0.09640869064545332,0.09640869064545332,12.31677846415587,0.31734084561560555,0.04128713449640217,0.7180004449095705,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,140.0,EVAC,-0.01881035495226994,0.028699397854599813,0.028699397854599813,1145.830559724537,3.314159972393658e-13,0.030685965281646303,-1.998845533535132e-12,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,150.0,INFL,0.024649518848143856,0.06021084195044657,0.06021084195044657,9.487251876717595,0.4885015226398701,0.014111018882006927,0.7886204603184708,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,160.0,INFL,0.07677791642746433,0.10517435031596167,0.10517435031596167,12.854045850474352,0.264152045832189,0.06518965057185062,0.6928751752418496,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,170.0,INFL,0.014682527611608856,0.04409787701628809,0.04409787701628809,4.387172663460398,4.999999999983606,0.013199447652943142,0.5262283870081512,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,180.0,INFL,0.055887337793288756,0.08858116279331633,0.08858116279331633,10.2893349107928,0.39916146021754456,0.04017722941133514,0.5273229095983187,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,190.0,INFL,0.06229787303922069,0.09163335444739062,0.09163335444739062,10.940410214430175,0.3800654768959511,0.04760342773818059,0.6346752649350085,5,1,exp3,1,8.0
spain_flood,spain_flood,flood,INFL,104.0,preferred_snap,0.12765526159753676,0.1384680031755251,200.0,INFL,0.020557021506992942,0.04764350647136384,0.04764350647136384,10.16854354767375,0.419440193400287,0.009732793947259363,0.9016893393512945,5,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,0.0,INFL,0.2973446902794777,0.4032220929182759,0.4032220929182759,124.55470481455716,0.36806263929241717,1.8353223733142532e-12,0.9494844128528954,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,10.0,INFL,0.2942709336997308,0.41958316119315825,0.41958316119315825,110.42784715590166,0.37294139296777484,5.640312414625698e-20,0.9973414497059294,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,20.0,INFL,0.21620097614992914,0.3167822959697701,0.3167822959697701,31.993234576894103,0.2107929120565649,0.1186503681718221,0.9030018939019957,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,30.0,INFL,0.21568392079222565,0.32590190403716573,0.32590190403716573,9.77251940019181,1.0848902190617788,0.1364539841529879,0.9156989368450594,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,40.0,INFL,0.30357557805037894,0.49508105156213705,0.49508105156213705,43.86104139330505,0.3259995895130373,0.1116054548911801,0.9985656614170592,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,50.0,INFL,0.1758607113182879,0.2823503922356598,0.2823503922356598,30.542023734939384,0.2305733535621048,0.07639445318039922,0.9930910969379421,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,60.0,INFL,0.18487813113863835,0.277503580858334,0.277503580858334,127.43279654583783,0.21478903176577707,1.1142934149834075e-16,0.9715887516186611,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,70.0,INFL,0.08584924401144324,0.10093302591259261,0.10093302591259261,3.738286573450148,4.999999808495252,0.07757503819707463,0.25872916771834475,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,80.0,INFL,0.1492581201529766,0.1973665696541047,0.1973665696541047,4.390109850746772,4.999998577340157,0.12436302689869788,0.48093441305147455,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,90.0,INFL,0.13902673275201233,0.19551908229753354,0.19551908229753354,6.943130289881516,0.8710246697983897,0.10728879041460669,0.7827683751325454,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,100.0,INFL,0.09848764668273102,0.13256213669700512,0.13256213669700512,12.795714649479399,0.14444794306301476,0.07717924749553501,0.9943734179569859,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,110.0,INFL,0.1234569624195339,0.17647898652949282,0.17647898652949282,45.79976990124722,0.07503157559313232,0.07648819135877914,0.8952923071129425,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,120.0,INFL,0.15369620075912507,0.23037590050990064,0.23037590050990064,127.46930237818711,0.17882146141461347,1.0803759603836628e-19,0.9597766315219498,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,130.0,INFL,0.13394428054865418,0.19283751602995336,0.19283751602995336,151.18164386460472,0.14763949173472884,3.708727748129934e-21,0.7797696854841096,4,1,exp3,1,8.0
the_earthquake_across_central_mexico,the_earthquake_across_,earthquake,INFL,32.0,preferred_snap,0.24759529687456983,0.2504894683816717,140.0,INFL,0.13387116364162294,0.2157643043301607,0.2157643043301607,6.442219737957591,2.108101059235487,0.08422435616974047,0.8630897446027717,4,1,exp3,1,8.0
