window_start_pt,hours_since_quake,distance_bin,z_score_mean,z_score_std,z_score_count,phi_mean,phi_std,phi_count,z_clip_pos_rate,z_clip_neg_rate
2023-02-23 08:00:00,424.0,50-100km,1.9464091966526726,2.242707387598492,638,0.46701255159965954,0.7032820245519594,638,0.33072100313479624,0.04231974921630094
2023-02-23 08:00:00,424.0,100-200km,1.704509111790984,2.597904994307324,1788,0.3732432722936482,0.5727443650549698,1788,0.32102908277404923,0.09340044742729306
2023-02-23 08:00:00,424.0,200-500km,0.9658428893395411,1.1550433611261317,7074,0.15322056821507346,0.3616211520690982,7074,0.038309301668080296,0.0
2023-02-23 08:00:00,424.0,500-1000km,0.24588416174011385,0.7746987584110024,14761,0.05820544385764968,0.34005504296725353,14761,0.0006774608766343743,6.774608766343743e-05
2023-02-23 08:00:00,424.0,1000km+,0.2995952139406244,0.8489600999917964,224,0.09009688691244609,0.24224243982059734,224,0.0,0.0
2023-02-23 16:00:00,432.0,0-50km,1.0190460431077095,2.7844024964150136,379,0.256433753772188,0.5782744962097907,379,0.28232189973614774,0.10817941952506596
2023-02-23 16:00:00,432.0,50-100km,1.7712079415613,2.37387019015793,500,0.3497252047976547,0.5190597976359953,500,0.3,0.072
2023-02-23 16:00:00,432.0,100-200km,1.566554092038284,2.8120315928107393,1421,0.31113894329447944,0.5254452179897369,1421,0.35608726249120337,0.12807881773399016
2023-02-23 16:00:00,432.0,200-500km,1.7733701720859885,1.4513969880604134,5881,0.19246284020241947,0.2840728561162486,5881,0.13467097432409456,0.0
2023-02-23 16:00:00,432.0,500-1000km,0.979527803641242,1.1377218390015118,12037,0.10538104172773521,0.2505729219326605,12037,0.012378499626152695,8.307717869901138e-05
2023-02-23 16:00:00,432.0,1000km+,0.7048501983360582,0.9733127707742044,168,0.10786908140637112,0.2247833101687243,168,0.0,0.0
2023-02-24 00:00:00,440.0,0-50km,1.1108382054850663,2.708421480803273,468,0.23429153089930116,0.4536036666982473,468,0.25427350427350426,0.10897435897435898
2023-02-24 00:00:00,440.0,50-100km,1.8417702048253113,2.329560829209131,651,0.37481334078762224,0.699416749476849,651,0.30261136712749614,0.06144393241167435
2023-02-24 00:00:00,440.0,100-200km,1.6240327837937867,2.605113846872732,1818,0.3172357252564195,0.5554652550935044,1818,0.3146314631463146,0.10616061606160616
2023-02-24 00:00:00,440.0,200-500km,1.5367535095187934,1.5148058194237775,7169,0.1627426775386273,0.32218147652056184,7169,0.12177430603989399,0.00013948946854512484
2023-02-24 00:00:00,440.0,500-1000km,0.69750189484028,1.1672365810814385,14826,0.0889379998819776,0.4061051909178101,14826,0.009442870632672332,0.0004046944556859571
2023-02-24 00:00:00,440.0,1000km+,0.2863762064572085,1.1803756696265637,222,0.07484958706997726,0.23594445401406602,222,0.013513513513513514,0.0
2023-02-24 08:00:00,448.0,0-50km,1.48750753274004,2.84470196681291,458,0.365163234829885,0.6380528372597197,458,0.3777292576419214,0.12008733624454149
2023-02-24 08:00:00,448.0,50-100km,2.2036678318610607,2.392138603851109,639,0.45581305642715775,0.5955503831926131,639,0.45539906103286387,0.06259780907668232
2023-02-24 08:00:00,448.0,100-200km,1.9662131113049437,2.7537480384483066,1757,0.38846574950152607,0.5334541958589409,1757,0.4735344336937962,0.11553784860557768
2023-02-24 08:00:00,448.0,200-500km,1.6431425042815684,1.5406153125546924,7046,0.17955157034856478,0.4052953275456434,7046,0.14405336361055918,0.0
2023-02-24 08:00:00,448.0,500-1000km,0.768088993048639,1.165010373472959,14815,0.09155075283921782,0.4482983101635712,14815,0.014849814377320284,6.749915626054674e-05
2023-02-24 08:00:00,448.0,1000km+,0.6864404598075349,1.055044241778792,227,0.14370940365996795,0.31503893807176103,227,0.004405286343612335,0.0
2023-02-24 16:00:00,456.0,0-50km,1.3617799298389726,2.7593372312999898,381,0.30798726419833944,0.5471847478821399,381,0.3333333333333333,0.10236220472440945
2023-02-24 16:00:00,456.0,50-100km,1.9761234057589339,2.36753995633698,489,0.39486616145650166,0.5799586919616638,489,0.3558282208588957,0.06748466257668712
2023-02-24 16:00:00,456.0,100-200km,1.8010317307948471,2.738374593270845,1389,0.3482136280743867,0.5055465811538454,1389,0.4103671706263499,0.11087113030957524
2023-02-24 16:00:00,456.0,200-500km,1.8095364903402194,1.488984475161187,5738,0.1938483130223328,0.27479565680364276,5738,0.15249215754618334,0.0
2023-02-24 16:00:00,456.0,500-1000km,1.0990132021399552,1.1961579499836998,11840,0.11469136550704265,0.24057056274809158,11840,0.02170608108108108,0.0
2023-02-24 16:00:00,456.0,1000km+,0.7676018388768455,0.9755842714978181,171,0.1399850183893069,0.2585898499403229,171,0.0,0.0
2023-02-25 00:00:00,464.0,0-50km,1.409556058942147,2.6691652990224286,480,0.3071692104369951,0.5782270188612663,480,0.3020833333333333,0.09375
2023-02-25 00:00:00,464.0,50-100km,1.976562572606206,2.249895016603567,661,0.40900110609637497,1.0258435639457797,661,0.3373676248108926,0.05143721633888049
2023-02-25 00:00:00,464.0,100-200km,1.7744444789136402,2.5432999954863553,1853,0.33274103868303334,0.4901671177191251,1853,0.347004856988667,0.09174311926605505
2023-02-25 00:00:00,464.0,200-500km,1.410539772450135,1.4629117459039187,7368,0.17027694529570772,0.3229831566586307,7368,0.10206297502714441,0.0
2023-02-25 00:00:00,464.0,500-1000km,0.6289172157904599,1.1139364042209383,15372,0.09457955028815015,0.3885542203424579,15372,0.008717148061410357,0.000195160031225605
2023-02-25 00:00:00,464.0,1000km+,0.7063972480991023,1.1907965348546712,245,0.13180944863599553,0.27870542015116256,245,0.00816326530612245,0.0
2023-02-25 08:00:00,472.0,0-50km,1.4986776223596916,2.7845239215609516,471,0.41514170101554376,1.034372378538106,471,0.36942675159235666,0.11677282377919321
2023-02-25 08:00:00,472.0,50-100km,2.303090163675939,2.357558925834009,664,0.47142608912134754,0.6387170122335003,664,0.4578313253012048,0.06325301204819277
2023-02-25 08:00:00,472.0,100-200km,1.999300144097547,2.680572060416732,1785,0.40802493539129786,0.5922104042567387,1785,0.45210084033613446,0.10588235294117647
2023-02-25 08:00:00,472.0,200-500km,1.5918878135633876,1.4707717945051801,7283,0.18420029408439018,0.32575617512884725,7283,0.12961691610600026,0.0
2023-02-25 08:00:00,472.0,500-1000km,0.7111140952080135,1.1181372179398066,15372,0.09350621764980803,0.3704086293027064,15372,0.012360135310954984,0.00013010668748373666
2023-02-25 08:00:00,472.0,1000km+,0.537739412639317,1.1265929484701949,240,0.12025059759785285,0.2769440416187927,240,0.016666666666666666,0.0
2023-02-25 16:00:00,480.0,0-50km,1.6422862120090216,2.6177994859707545,386,0.3968766033414221,0.6293112122212895,386,0.37305699481865284,0.08031088082901554
2023-02-25 16:00:00,480.0,50-100km,2.1747245883821584,2.2687216168997844,488,0.45771226666372855,0.5192860330188265,488,0.3975409836065574,0.05737704918032787
2023-02-25 16:00:00,480.0,100-200km,1.951850190932802,2.61635067268982,1372,0.39364446539719444,0.6043334026654745,1372,0.41909620991253643,0.09256559766763849
2023-02-25 16:00:00,480.0,200-500km,1.8813137120593464,1.442653310446642,5678,0.22036818082802406,0.3085921860092764,5678,0.14741106023247622,0.0
2023-02-25 16:00:00,480.0,500-1000km,1.113462654593469,1.1273220498718706,11862,0.13274216867079774,0.3238729254072325,11862,0.017703591299949417,0.0
2023-02-25 16:00:00,480.0,1000km+,0.799279756585957,0.9108489758260292,167,0.1454131177134864,0.19265611498645216,167,0.0,0.0
2023-02-26 00:00:00,488.0,0-50km,1.431979469549008,2.63625092715215,516,0.31626351120297247,0.5101892626927786,516,0.29457364341085274,0.08527131782945736
2023-02-26 00:00:00,488.0,50-100km,1.965903554885521,2.247347708553276,709,0.4032008404442531,0.5721079359792572,709,0.3244005641748942,0.047954866008462625
2023-02-26 00:00:00,488.0,100-200km,1.7404645745970277,2.595947355246496,1927,0.32541805114698014,0.505804726925815,1927,0.34302023871302545,0.09911779968863518
2023-02-26 00:00:00,488.0,200-500km,1.3393041203440046,1.4001558192807935,7721,0.18070956480151226,0.37975209326752096,7721,0.08224323274187281,0.0
2023-02-26 00:00:00,488.0,500-1000km,0.7035334992703438,1.0867460935756017,16067,0.11175958453059012,0.35362325884402107,16067,0.009335905894068589,0.0003734362357627435
2023-02-26 00:00:00,488.0,1000km+,0.8160013916868527,1.0529025544277768,251,0.16780376801089633,0.31439215376417884,251,0.0199203187250996,0.0
2023-02-26 08:00:00,496.0,0-50km,1.5296665575529977,2.3409855154394834,457,0.42257471666344737,0.6992317567683994,457,0.24945295404814005,0.03938730853391685
2023-02-26 08:00:00,496.0,50-100km,2.0896805062331056,2.123599115699557,629,0.4869081499220618,0.5806029066718179,629,0.34340222575516693,0.028616852146263912
2023-02-26 08:00:00,496.0,100-200km,1.923682367359834,2.378365407532519,1710,0.44034939406956336,0.6123625145813884,1710,0.32222222222222224,0.05497076023391813
2023-02-26 08:00:00,496.0,200-500km,1.2486576177415472,1.0743094941609799,6983,0.2244467857554684,0.435329586306765,6983,0.03995417442360017,0.0
2023-02-26 08:00:00,496.0,500-1000km,0.6955947336100106,0.7894655259400042,14693,0.12915238303091472,0.3994449160751743,14693,0.0023820867079561697,0.0
2023-02-26 08:00:00,496.0,1000km+,0.6916925297278053,0.9420969524219568,225,0.17439690299061208,0.3394149984134844,225,0.017777777777777778,0.0
2023-02-26 16:00:00,504.0,0-50km,1.0892537921091763,2.6783811576355028,379,0.25362908394073486,0.5123926215752758,379,0.24538258575197888,0.10817941952506596
2023-02-26 16:00:00,504.0,50-100km,1.954065131271486,2.341044093414216,499,0.3662790566333796,0.5310592926812399,499,0.33867735470941884,0.06412825651302605
2023-02-26 16:00:00,504.0,100-200km,1.775657600438204,2.6527705898513263,1430,0.34148831763773385,0.5164687766430132,1430,0.37832167832167835,0.1006993006993007
2023-02-26 16:00:00,504.0,200-500km,1.8003777892012922,1.4207878782791912,5871,0.19935978798462065,0.3221026610615681,5871,0.1314937830011923,0.00017032873445750298
2023-02-26 16:00:00,504.0,500-1000km,1.092892549172382,1.1175341731751445,12037,0.1244777301053934,0.31282459661088663,12037,0.015120046523220071,0.0
2023-02-26 16:00:00,504.0,1000km+,0.9133923415228054,1.074630002021484,169,0.14277000936590556,0.30706669228607364,169,0.01775147928994083,0.0
2023-02-27 00:00:00,512.0,0-50km,1.2220896198707225,2.6382751031858045,468,0.2507042334340774,0.5062893976164878,468,0.25213675213675213,0.10256410256410256
2023-02-27 00:00:00,512.0,50-100km,1.9888129273536121,2.168073245046693,645,0.33965336001991026,0.4978727188408368,645,0.2961240310077519,0.05116279069767442
2023-02-27 00:00:00,512.0,100-200km,1.7824222957350757,2.5114101738257637,1805,0.3222132951031093,0.492733262546053,1805,0.3362880886426593,0.09141274238227147
2023-02-27 00:00:00,512.0,200-500km,1.480192935444054,1.4637282734623578,7155,0.16677399671920287,0.4033475389038694,7155,0.1063591893780573,0.0
2023-02-27 00:00:00,512.0,500-1000km,0.727379149750919,1.1594799364984654,14850,0.09315483087926703,0.29487178703279426,14850,0.010033670033670034,0.0008754208754208755
2023-02-27 00:00:00,512.0,1000km+,0.7662695774963003,1.1411000296966798,221,0.09513887658328918,0.18349977435073908,221,0.01809954751131222,0.0
2023-02-27 08:00:00,520.0,0-50km,1.6623811346593171,2.7725451452818515,459,0.4120551283565707,0.6782965511092456,459,0.4095860566448802,0.11546840958605664
2023-02-27 08:00:00,520.0,50-100km,2.296046873832417,2.3623516508175624,629,0.4873575239821796,0.6785214909160449,629,0.47217806041335453,0.06518282988871224
2023-02-27 08:00:00,520.0,100-200km,2.082056320533666,2.6093482637518073,1764,0.4189220322485961,0.5605511416903605,1764,0.4688208616780045,0.0963718820861678
2023-02-27 08:00:00,520.0,200-500km,1.7434390589403221,1.5256147535929452,7017,0.192042375214041,0.4343364336865586,7017,0.1516317514607382,0.00014251104460595695
2023-02-27 08:00:00,520.0,500-1000km,0.9694937806130629,1.229502234370752,14738,0.10420812947648733,0.38280422073365933,14738,0.02245894965395576,0.0
2023-02-27 08:00:00,520.0,1000km+,0.490402747139477,1.124125985175168,217,0.1130396899589847,0.2880079153315536,217,0.0,0.0
2023-02-27 16:00:00,528.0,0-50km,1.2857964176479293,2.701866504531987,391,0.2870258228452625,0.5613812939813722,391,0.289002557544757,0.08695652173913043
2023-02-27 16:00:00,528.0,50-100km,2.034900895067599,2.2217190783743144,497,0.387613134173397,0.6418316510430175,497,0.3158953722334004,0.052313883299798795
2023-02-27 16:00:00,528.0,100-200km,1.8552832613328274,2.605314309234817,1442,0.3504728834394071,0.4918102679950846,1442,0.3779472954230236,0.09153952843273232
2023-02-27 16:00:00,528.0,200-500km,1.8440730567515067,1.4282038036738685,5942,0.2025848371424565,0.38394587156553683,5942,0.13581285762369572,0.0
2023-02-27 16:00:00,528.0,500-1000km,1.1747941542592342,1.166346495080449,12125,0.130299289181457,0.35522179230093853,12125,0.017896907216494846,0.0004123711340206186
2023-02-27 16:00:00,528.0,1000km+,0.8656015844491773,1.1116056050607035,167,0.11385430522820147,0.18839449534628783,167,0.017964071856287425,0.0
2023-02-28 00:00:00,536.0,0-50km,1.3922674782841213,2.572155197347059,477,0.2776264648009934,0.4781782913503333,477,0.2976939203354298,0.08176100628930817
2023-02-28 00:00:00,536.0,50-100km,2.005034153191719,2.1776746536274025,650,0.36447812859388323,0.47696552845393936,650,0.29846153846153844,0.04461538461538461
2023-02-28 00:00:00,536.0,100-200km,1.8732377670510654,2.4537589979228156,1825,0.3352174542351246,0.4794430947081572,1825,0.35178082191780824,0.08
2023-02-28 00:00:00,536.0,200-500km,1.5642364051086834,1.479354265806056,7277,0.17392213564879327,0.35074974072221965,7277,0.11666895698776969,0.0
2023-02-28 00:00:00,536.0,500-1000km,0.9932562033719119,1.2409842763052599,14942,0.11125030721264459,0.34745249811780937,14942,0.017869093829473964,0.00033462722527104807
2023-02-28 00:00:00,536.0,1000km+,0.8019998459609268,1.1586343346003773,224,0.11974463595182372,0.27664213164916357,224,0.026785714285714284,0.0
2023-02-28 08:00:00,544.0,0-50km,1.7987416251068915,2.712594745708786,461,0.44676775204587377,0.7508461841314571,461,0.41431670281995664,0.09327548806941431
2023-02-28 08:00:00,544.0,50-100km,2.354164975641505,2.3002406418513774,637,0.47187253758037284,0.5267488855109336,637,0.4725274725274725,0.059654631083202514
2023-02-28 08:00:00,544.0,100-200km,2.1686830877148395,2.5968600912399147,1761,0.41815431507326056,0.5347764660144144,1761,0.49744463373083475,0.09085746734809767
2023-02-28 08:00:00,544.0,200-500km,1.8088822642635674,1.5019852581832795,7080,0.20981010889655471,0.524760739178919,7080,0.15903954802259887,0.0
2023-02-28 08:00:00,544.0,500-1000km,0.9997963071246655,1.2270421654665924,14706,0.10806344730779112,0.4396560558289055,14706,0.019515843873249013,0.00013599891200870393
2023-02-28 08:00:00,544.0,1000km+,0.6491195102561689,1.0983560473299288,213,0.11600540011943604,0.27273228333041066,213,0.009389671361502348,0.0
2023-02-28 16:00:00,552.0,0-50km,1.4361688931799286,2.66822684138075,389,0.29954961663913404,0.5436125179515543,389,0.29048843187660667,0.10025706940874037
2023-02-28 16:00:00,552.0,50-100km,2.1391218383947637,2.1790039467724873,513,0.4165611785327037,0.5308149391888725,513,0.32748538011695905,0.050682261208576995
2023-02-28 16:00:00,552.0,100-200km,1.9220494579757261,2.554487492033878,1447,0.35810029222587947,0.5225385049011535,1447,0.3766413268832066,0.08984105044920525
2023-02-28 16:00:00,552.0,200-500km,1.9041520699463916,1.3866041079829943,5916,0.21484790042072063,0.2977647133829599,5916,0.13387423935091278,0.0
2023-02-28 16:00:00,552.0,500-1000km,1.1531506140057552,1.1088512335733822,12179,0.13577481372484304,0.3398663424857562,12179,0.016914360784957713,8.210854749979474e-05
2023-02-28 16:00:00,552.0,1000km+,0.8635960394428295,0.993181145389692,170,0.1240974320647683,0.198774020324677,170,0.0,0.0
2023-03-01 00:00:00,560.0,0-50km,1.4741783918849216,2.541581544089392,483,0.2932353564397678,0.5357764952818647,483,0.3022774327122153,0.08488612836438923
2023-03-01 00:00:00,560.0,50-100km,2.100714897707854,2.174268413254903,647,0.41378077087672915,0.7169233533233327,647,0.32921174652241114,0.04791344667697063
2023-03-01 00:00:00,560.0,100-200km,1.9165678162511754,2.4285034886795747,1810,0.3468910766335786,0.5113184436917589,1810,0.34033149171270716,0.07955801104972375
2023-03-01 00:00:00,560.0,200-500km,1.6086668145152196,1.493039406896807,7283,0.177901873151514,0.34799843455324725,7283,0.12343814362213373,0.0
2023-03-01 00:00:00,560.0,500-1000km,1.0048431584122268,1.224318278459839,14983,0.1100917554864723,0.26398791387104165,14983,0.019889207768804644,0.0
2023-03-01 00:00:00,560.0,1000km+,0.7919185977140581,1.1212965579645822,225,0.12361774502882947,0.24008046389209783,225,0.017777777777777778,0.0
2023-03-01 08:00:00,568.0,0-50km,1.793351408478745,2.771834962129941,463,0.40305537029723426,0.6262677439182309,463,0.4470842332613391,0.09503239740820735
2023-03-01 08:00:00,568.0,50-100km,2.389218788380043,2.2940767546100913,632,0.4988380374462773,0.6833158805183809,632,0.47943037974683544,0.060126582278481014
2023-03-01 08:00:00,568.0,100-200km,2.187555123605134,2.5581739101962384,1756,0.41667970175205465,0.5482002586748232,1756,0.484624145785877,0.0888382687927107
2023-03-01 08:00:00,568.0,200-500km,1.71466478741792,1.4803182259501169,7034,0.19655513244023465,0.4597984843497392,7034,0.13448962183679272,0.00014216661927779356
2023-03-01 08:00:00,568.0,500-1000km,0.877248539697044,1.184641132731589,14662,0.09489081590440145,0.2886784914309748,14662,0.013708907379620789,0.0
2023-03-01 08:00:00,568.0,1000km+,0.5417377816625478,0.9627448197943093,221,0.13298279435214752,0.330876083627875,221,0.013574660633484163,0.0
2023-03-01 16:00:00,576.0,0-50km,1.4172025728724886,2.5616908048846962,388,0.29551192227148093,0.532222944812901,388,0.28865979381443296,0.07216494845360824
2023-03-01 16:00:00,576.0,50-100km,1.9829088637415235,2.2113559421914246,502,0.37049749720040903,0.48349482990610193,502,0.30278884462151395,0.04780876494023904
2023-03-01 16:00:00,576.0,100-200km,1.922667528854732,2.5189365231671745,1439,0.35987152747063794,0.5366219175424085,1439,0.37595552466990967,0.0847810979847116
2023-03-01 16:00:00,576.0,200-500km,1.8148011734142815,1.367471879092683,5911,0.20680290421330358,0.3734075514383162,5911,0.11825410252072407,0.0
2023-03-01 16:00:00,576.0,500-1000km,1.002273926753004,1.059713755315881,12116,0.12047730401867403,0.3534163774442318,12116,0.011224826675470452,0.0001650709805216243
2023-03-01 16:00:00,576.0,1000km+,0.6943665737139944,0.922780820349938,171,0.11962422367969573,0.30559729490860604,171,0.005847953216374269,0.0
2023-03-02 00:00:00,584.0,0-50km,1.4076117931687233,2.527828060609784,478,0.27055544011819266,0.4533893963855653,478,0.27405857740585776,0.07112970711297072
2023-03-02 00:00:00,584.0,50-100km,1.9620467988703523,2.1623474675473973,646,0.35555710494495724,0.5447039510580676,646,0.30030959752321984,0.04024767801857585
2023-03-02 00:00:00,584.0,100-200km,1.8864853466512157,2.4035450582329982,1835,0.33600283861019153,0.4973160001478648,1835,0.33950953678474116,0.07574931880108991
2023-03-02 00:00:00,584.0,200-500km,1.6035588586546659,1.4693843453337112,7306,0.17440255517535483,0.3287755523788806,7306,0.11647960580344922,0.0001368738023542294
2023-03-02 00:00:00,584.0,500-1000km,0.9280705286454201,1.1973465300642339,14991,0.11083923019704853,0.42846382086621154,14991,0.015275832165966246,0.0
2023-03-02 00:00:00,584.0,1000km+,0.7315074800150243,1.1455844110034072,223,0.11063095573265498,0.27344975099343766,223,0.004484304932735426,0.0
2023-03-02 08:00:00,592.0,0-50km,1.5701342476425497,2.443834538176469,464,0.3886924130296807,0.6699760725167201,464,0.2823275862068966,0.05387931034482758
2023-03-02 08:00:00,592.0,50-100km,2.0211536628583255,2.134954375978668,639,0.46764846622614353,0.7101196826322912,639,0.3004694835680751,0.03129890453834116
2023-03-02 08:00:00,592.0,100-200km,1.9116506811233631,2.31841089620087,1799,0.3989253635888948,0.5699401581570377,1799,0.3046136742634797,0.06003335186214564
2023-03-02 08:00:00,592.0,200-500km,0.9873329928173135,1.1423181860141638,7135,0.15995918528912853,0.340860855196911,7135,0.03700070077084793,0.0
2023-03-02 08:00:00,592.0,500-1000km,0.35561625447821305,0.7819064417390881,14853,0.07507350520234274,0.3894984309209122,14853,0.0016158351848111492,6.732646603379788e-05
2023-03-02 08:00:00,592.0,1000km+,0.20428988305760212,0.929231056845554,226,0.08193583251745258,0.26542457810817915,226,0.004424778761061947,0.0
2023-03-02 16:00:00,600.0,0-50km,1.7173856387614075,2.5931855685606133,391,0.36441604815534995,0.6459695964075866,391,0.340153452685422,0.06905370843989769
2023-03-02 16:00:00,600.0,50-100km,2.2642953621783892,2.2215939788537167,502,0.4678173933652141,0.6511772434717632,502,0.39641434262948205,0.04780876494023904
2023-03-02 16:00:00,600.0,100-200km,2.039061432639449,2.5515640367030903,1434,0.385381891848293,0.5016952151490992,1434,0.4177126917712692,0.08577405857740586
2023-03-02 16:00:00,600.0,200-500km,1.9353337253932954,1.43392313911727,5921,0.21089897245475595,0.30108307354607056,5921,0.15808140516804595,0.0
2023-03-02 16:00:00,600.0,500-1000km,1.1539674530436288,1.1699260708266488,12106,0.1268201569409435,0.3383821735425997,12106,0.018007599537419462,8.260366760284156e-05
2023-03-02 16:00:00,600.0,1000km+,0.9021734641146079,1.0091821335842692,167,0.11908647288227335,0.21740275721762112,167,0.005988023952095809,0.0
2023-03-03 00:00:00,608.0,0-50km,1.521010318081587,2.514813744382888,474,0.3388569191283424,1.1814590686480912,474,0.28270042194092826,0.07805907172995781
2023-03-03 00:00:00,608.0,50-100km,2.1040800759705487,2.164561712961727,655,0.4070348778768575,0.7278497886346494,655,0.33435114503816793,0.04122137404580153
2023-03-03 00:00:00,608.0,100-200km,1.965532502434351,2.429193974236107,1823,0.35823227999817625,0.515366611117379,1823,0.36478332419089415,0.07789358200767965
2023-03-03 00:00:00,608.0,200-500km,1.69026448704772,1.4994589789936048,7241,0.18107715847881273,0.3235371375483249,7241,0.1392072918105234,0.0
2023-03-03 00:00:00,608.0,500-1000km,0.9494607274499467,1.2324030082530766,14920,0.11234862060064547,0.49094319797266606,14920,0.01876675603217158,6.702412868632708e-05
2023-03-03 00:00:00,608.0,1000km+,0.6788244002719804,1.1525069595726456,221,0.10439942722160471,0.228953011485786,221,0.02262443438914027,0.0
2023-03-03 08:00:00,616.0,0-50km,1.7888822943545153,2.6646759808992075,466,0.4513051548698035,1.2138779722309017,466,0.3969957081545064,0.0944206008583691
2023-03-03 08:00:00,616.0,50-100km,2.372348643579235,2.2645696243085895,644,0.47934051817550005,0.5978449288264083,644,0.4549689440993789,0.05434782608695652
2023-03-03 08:00:00,616.0,100-200km,2.2205501418794054,2.531972659307949,1774,0.4142326646619626,0.5360960041915391,1774,0.4813979706877114,0.08680947012401354
2023-03-03 08:00:00,616.0,200-500km,1.7391185873023765,1.5155474843379027,7114,0.18960730809329196,0.3327724382118695,7114,0.15378127635648017,0.0
2023-03-03 08:00:00,616.0,500-1000km,1.0170259371740995,1.2385271025825988,14835,0.10842256168434895,0.3886141024405106,14835,0.020963936636332996,6.740815638692282e-05
2023-03-03 08:00:00,616.0,1000km+,0.7264531177622255,1.0455334038812916,226,0.16001262256768867,0.3459183767258001,226,0.017699115044247787,0.0
2023-03-03 16:00:00,624.0,0-50km,1.726747459917262,2.539148080086513,384,0.330976188427649,0.49306667035857715,384,0.3463541666666667,0.06770833333333333
2023-03-03 16:00:00,624.0,50-100km,2.245840163581165,2.2514400605214018,492,0.42129150434731377,0.4496776849789813,492,0.39634146341463417,0.04878048780487805
2023-03-03 16:00:00,624.0,100-200km,2.1366210697151256,2.504288992551771,1405,0.3975878583859448,0.5056681575754693,1405,0.44555160142348754,0.08469750889679716
2023-03-03 16:00:00,624.0,200-500km,1.8905151682059835,1.4597294338724376,5769,0.20721139542038117,0.28967423102012607,5769,0.15721962211821805,0.0
2023-03-03 16:00:00,624.0,500-1000km,1.1809076924338402,1.2014850705049875,11869,0.12782860865044704,0.3356894483260571,11869,0.024096385542168676,0.0
2023-03-03 16:00:00,624.0,1000km+,0.8422426737223337,0.9679197464598426,168,0.1399024766113642,0.2273385506033913,168,0.005952380952380952,0.0
2023-03-04 00:00:00,632.0,0-50km,1.5561593889524679,2.595415414254657,474,0.3059036237500924,0.5302159450795861,474,0.3037974683544304,0.07805907172995781
2023-03-04 00:00:00,632.0,50-100km,1.9983020354186447,2.182725858884321,661,0.3429320304864959,0.4360694620166215,661,0.3177004538577912,0.0529500756429652
2023-03-04 00:00:00,632.0,100-200km,1.883439450078651,2.4053247364171746,1853,0.3441104569232867,0.5052221608491237,1853,0.3410685375067458,0.07717215326497572
2023-03-04 00:00:00,632.0,200-500km,1.2901584189478859,1.4057445050533401,7421,0.16321080142150554,0.3285894928466405,7421,0.0737097426222881,0.00013475272874275703
2023-03-04 00:00:00,632.0,500-1000km,0.8605767115104056,1.1448420905123253,15412,0.11274458631920117,0.3728614382188177,15412,0.012717363093693226,0.00045419153906047237
2023-03-04 00:00:00,632.0,1000km+,0.4370683791628518,1.1320572677331178,236,0.10344005360886509,0.2944838002246959,236,0.01694915254237288,0.0
2023-03-04 08:00:00,640.0,0-50km,1.7148373902826255,2.6832782299632587,470,0.4101493233313168,0.6716075150844063,470,0.3872340425531915,0.10212765957446808
2023-03-04 08:00:00,640.0,50-100km,2.313828204292936,2.35709407456223,665,0.4660658647961768,0.6589173031360734,665,0.45112781954887216,0.06315789473684211
2023-03-04 08:00:00,640.0,100-200km,2.132308486324052,2.523267587148414,1797,0.40884367635531194,0.5505485786457521,1797,0.4485253199777407,0.0895937673900946
2023-03-04 08:00:00,640.0,200-500km,1.5366051110912282,1.4268552571023498,7279,0.17805873875349354,0.32889032970020576,7279,0.10674543206484408,0.0
2023-03-04 08:00:00,640.0,500-1000km,0.7450937964377506,1.1338849662757655,15348,0.09438142947149752,0.4308881451696459,15348,0.010815741464685953,0.00032577534532186604
2023-03-04 08:00:00,640.0,1000km+,0.6259590628628625,1.0506671169880413,237,0.13299827134202793,0.3030213198173466,237,0.012658227848101266,0.0
2023-03-04 16:00:00,648.0,0-50km,1.8936843347382635,2.449368201851438,387,0.4347711422926304,0.7636403894681211,387,0.36175710594315247,0.06201550387596899
2023-03-04 16:00:00,648.0,50-100km,2.2203398383274138,2.2260968084774424,489,0.4503747438411772,0.5043185850347028,489,0.3885480572597137,0.044989775051124746
2023-03-04 16:00:00,648.0,100-200km,2.1268120850103873,2.496373154770197,1389,0.41063889686605964,0.5133353287100586,1389,0.4326853851691865,0.08423326133909287
2023-03-04 16:00:00,648.0,200-500km,1.868739616982062,1.4262306586198914,5708,0.22161753256701794,0.32149967281894115,5708,0.14260686755430974,0.0
2023-03-04 16:00:00,648.0,500-1000km,1.1906775040153335,1.1709464482045733,11905,0.14388730028124674,0.37051839004330167,11905,0.02267954640907182,0.000503989920201596
2023-03-04 16:00:00,648.0,1000km+,0.7067336235529857,0.841685936433192,168,0.12756123815688855,0.18262929677525358,168,0.0,0.0
2023-03-05 00:00:00,656.0,0-50km,1.4671261366959722,2.531678491034957,515,0.29486259535417075,0.48080704008356995,515,0.283495145631068,0.07766990291262135
2023-03-05 00:00:00,656.0,50-100km,1.9254727639611162,2.225357427997117,719,0.3820560164017919,0.5025338620304738,719,0.3101529902642559,0.05006954102920723
2023-03-05 00:00:00,656.0,100-200km,1.8148763333610283,2.4261079969627724,1941,0.32862265300197113,0.4982016041296884,1941,0.3235445646573931,0.07521895929933024
2023-03-05 00:00:00,656.0,200-500km,1.4594085598423712,1.3862840351836285,7695,0.18839272384201405,0.424463646310256,7695,0.08304093567251462,0.0
